,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,84.02000000000001,86.61499999999998,86.46833333333338,83.91,83.60000000000001,2016/12/27,84.1,11235,84.9,4000,84.1,84.6,609,56957,3521,56957
1,83.92,86.61166666666665,86.61833333333337,83.92999999999999,83.69000000000001,2016/12/26,84.4,10847,85.0,4233,83.1,83.7,1230,55898,10518,55898
2,83.64,86.59916666666665,86.7666666666667,83.74,83.74000000000001,2016/12/23,83.4,100432,84.5,13613,83.4,83.8,937,344,10739,2655
3,83.74,86.59999999999998,86.91333333333337,83.63,83.805,2016/12/22,83.9,100645,85.0,13606,83.9,85.0,1019,203,10730,2681
4,83.86,86.59249999999999,87.04000000000002,83.47999999999999,83.795,2016/12/21,84.3,100476,85.8,13671,84.3,85.0,3594,84,10657,2749
5,83.8,86.58249999999998,87.14833333333335,83.28999999999999,83.855,2016/12/20,83.6,100468,84.6,13881,83.1,83.2,1034,61,10734,2810
6,83.94000000000001,86.56166666666665,87.25500000000004,83.21000000000001,83.9,2016/12/19,83.0,100354,83.9,14116,82.9,83.9,845,0,10769,2803
7,83.84,86.53916666666665,87.35333333333337,83.21000000000001,83.95000000000002,2016/12/16,83.9,100094,84.7,14096,83.8,84.5,926,0,10809,2849
8,83.52000000000001,86.49416666666666,87.41166666666669,83.15,83.93,2016/12/15,84.5,100273,84.5,14096,83.3,83.7,1042,2,10819,2839
9,83.1,86.4725,87.4266666666667,83.15,83.845,2016/12/14,84.0,100110,85.0,14096,84.0,85.0,1789,0,10861,2881
10,82.78,86.45583333333333,87.38500000000003,83.28999999999999,83.76,2016/12/13,84.3,100201,84.9,14096,82.5,82.5,3266,23,10830,2845
11,82.47999999999999,86.42833333333331,87.34000000000002,83.44999999999999,83.665,2016/12/12,82.5,99930,83.0,14114,82.2,82.9,1412,183,11216,2843
12,82.58,86.41583333333331,87.33166666666669,83.74,83.605,2016/12/09,82.3,100039,83.1,14114,82.1,83.1,1608,309,11206,2896
13,82.78,86.39999999999999,87.33500000000004,83.97999999999999,83.685,2016/12/08,82.4,99507,82.4,14060,81.4,82.4,3695,108,11140,2940
14,83.2,86.36833333333333,87.35500000000003,84.11,83.895,2016/12/07,82.4,99894,83.5,14014,82.4,83.1,1812,156,11284,3020
15,83.8,86.35333333333331,87.38166666666669,84.41999999999999,84.01499999999999,2016/12/06,82.8,100191,83.7,14147,82.5,83.3,1598,112,11290,3166
