,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,9.492,10.131083333333331,9.249666666666668,9.514000000000001,9.297,2017/01/03,9.39,5246,9.53,0,9.39,9.42,111,24,2818,4
1,9.526,10.14908333333333,9.269000000000002,9.536000000000001,9.287500000000001,2016/12/30,9.53,5240,9.58,0,9.43,9.43,36,22,2840,4
2,9.52,10.165499999999998,9.285166666666669,9.506,9.258000000000001,2016/12/29,9.55,5240,9.59,0,9.4,9.43,163,22,2826,4
3,9.524000000000001,10.181749999999997,9.301,9.45,9.227500000000001,2016/12/28,9.5,5238,9.63,0,9.44,9.49,123,23,2826,5
4,9.516000000000002,10.194249999999998,9.317666666666668,9.385000000000002,9.198,2016/12/27,9.49,5238,9.75,0,9.49,9.75,51,22,2819,5
5,9.536000000000001,10.207666666666663,9.335333333333335,9.336000000000002,9.17,2016/12/26,9.56,5238,9.84,0,9.42,9.5,718,22,2824,16
6,9.546000000000001,10.22133333333333,9.352666666666668,9.277000000000001,9.133500000000002,2016/12/23,9.5,5206,9.6,0,9.41,9.6,92,22,2814,5
7,9.492,10.233833333333331,9.370166666666668,9.221,9.0945,2016/12/22,9.57,5207,9.6,0,9.44,9.47,83,22,2820,5
8,9.376,10.24533333333333,9.388166666666669,9.164000000000001,9.046000000000001,2016/12/21,9.46,5207,9.59,0,9.37,9.42,136,22,2829,5
9,9.254,10.256916666666664,9.408000000000003,9.121,9.007,2016/12/20,9.59,5206,9.75,0,9.47,9.73,131,22,2860,5
10,9.136,10.267416666666664,9.424833333333336,9.080000000000002,8.9625,2016/12/19,9.61,5234,9.86,0,9.23,9.23,416,22,2888,5
11,9.008000000000001,10.277333333333331,9.442166666666669,9.039000000000001,8.9035,2016/12/16,9.23,5230,9.23,0,9.0,9.0,223,22,2887,4
12,8.95,10.290416666666665,9.465000000000002,9.01,8.8555,2016/12/15,8.99,5206,9.0,0,8.84,8.85,94,22,2905,4
13,8.952,10.306749999999997,9.491833333333336,9.005,8.8195,2016/12/14,8.85,5206,9.0,0,8.84,9.0,81,22,2933,4
14,8.988,10.325083333333332,9.519333333333334,9.011,8.800999999999998,2016/12/13,9.0,5206,9.0,0,8.82,8.85,101,22,2926,4
15,9.024,10.342583333333332,9.547666666666668,9.004,8.7765,2016/12/12,8.97,5206,8.99,0,8.84,8.94,115,22,2949,4
16,9.07,10.360749999999998,9.579000000000002,8.99,8.753499999999999,2016/12/09,8.94,5206,9.01,0,8.9,9.01,71,22,2961,4
17,9.07,10.377916666666666,9.610000000000003,8.968,8.738,2016/12/08,9.0,5208,9.1,0,9.0,9.1,110,22,2977,4
