,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,14.012,13.934500000000003,14.017666666666662,13.972999999999999,13.988,2017/01/04,14.01,0,14.01,0,14.0,14.0,10,0,0,0
1,13.998,13.932166666666669,14.017166666666663,13.972,13.9875,2017/01/03,14.0,0,14.08,0,13.95,14.08,40,0,0,0
2,13.985999999999999,13.930083333333336,14.016166666666663,13.971,13.986500000000001,2016/12/30,14.1,0,14.1,0,14.0,14.0,200,0,0,0
3,13.947999999999999,13.926916666666669,14.014499999999996,13.963,13.982,2016/12/29,14.0,0,14.0,0,13.9,13.9,65,0,0,0
4,13.930000000000001,13.924666666666669,14.014499999999996,13.963,13.9815,2016/12/28,13.95,0,13.95,0,13.85,13.9,660,0,0,0
5,13.934000000000001,13.922833333333337,14.015499999999996,13.969,13.9845,2016/12/27,13.94,0,13.94,0,13.84,13.9,383,0,0,0
6,13.945999999999998,13.921083333333337,14.016666666666662,13.975,13.988000000000003,2016/12/26,13.94,0,13.96,0,13.81,13.96,964,0,0,0
7,13.956,13.91941666666667,14.01783333333333,13.981,13.9905,2016/12/23,13.91,0,13.91,0,13.63,13.82,415,0,0,0
8,13.978,13.917916666666668,14.019499999999997,13.99,13.994000000000003,2016/12/22,13.91,0,13.97,0,13.85,13.97,1545,0,0,0
9,13.996,13.916500000000003,14.020666666666664,14.000000000000004,13.996500000000001,2016/12/21,13.97,0,13.99,0,13.9,13.9,205,0,0,0
10,14.004000000000001,13.914500000000004,14.021166666666662,14.003000000000004,13.997,2016/12/20,14.0,0,14.0,0,13.9,14.0,706,0,0,0
11,14.004000000000001,13.912250000000004,14.021166666666662,14.003000000000004,13.997,2016/12/19,13.99,0,14.02,0,13.94,14.02,628,0,0,0
12,14.006,13.910083333333336,14.02133333333333,14.002,14.0,2016/12/16,14.02,0,14.02,0,13.95,14.02,1638,0,0,0
13,14.002,13.906416666666669,14.020999999999995,14.001,14.001500000000002,2016/12/15,14.0,0,14.0,0,13.97,13.97,1208,0,0,0
14,14.004,13.904333333333335,14.020999999999995,14.0,14.004500000000002,2016/12/14,14.01,0,14.01,0,13.94,13.94,1928,0,0,0
15,14.001999999999999,13.90216666666667,14.014999999999995,14.0,14.006500000000003,2016/12/13,14.0,0,14.01,0,13.97,14.0,1111,0,0,0
16,14.001999999999999,13.900083333333336,14.019499999999997,14.001000000000001,14.009500000000003,2016/12/12,14.0,0,14.0,0,13.96,14.0,1935,0,0,0
17,13.998000000000001,13.898000000000003,14.021666666666665,14.0,14.011500000000002,2016/12/09,14.0,0,14.01,0,13.99,13.99,1133,0,0,0
18,14.0,13.89591666666667,14.023499999999995,13.998000000000001,14.014000000000001,2016/12/08,14.01,0,14.01,0,13.97,14.0,2386,0,0,0
19,13.996,13.893750000000002,14.025999999999998,13.993,14.017000000000001,2016/12/07,14.0,0,14.01,0,13.97,14.0,1671,0,0,0
20,13.998000000000001,13.89166666666667,14.024999999999997,13.991,14.019500000000003,2016/12/06,14.0,0,14.01,0,13.97,13.97,3074,0,0,0
21,14.0,13.889583333333336,14.02333333333333,13.991,14.021500000000003,2016/12/05,13.98,0,14.01,0,13.96,13.99,1617,0,0,0
22,14.002,13.887666666666668,14.021999999999995,13.998,14.026500000000002,2016/12/02,14.01,0,14.01,0,13.99,13.99,3853,0,0,0
23,13.996,13.885083333333336,14.020166666666661,14.002,14.028500000000003,2016/12/01,13.99,0,14.0,0,13.99,14.0,1370,0,0,0
24,13.99,13.883083333333337,14.018333333333327,14.009,14.031000000000002,2016/11/30,14.01,0,14.01,0,13.99,13.99,5652,0,0,0
25,13.984,13.880833333333337,14.016999999999996,14.013,14.035500000000003,2016/11/29,14.01,0,14.01,0,13.99,14.0,1814,0,0,0
26,13.982,13.878583333333337,14.013666666666662,14.018,14.040000000000003,2016/11/28,13.99,0,14.0,0,13.91,13.98,3362,0,0,0
27,13.994,13.876583333333336,14.01133333333333,14.023,14.041500000000003,2016/11/25,13.98,0,14.04,0,13.96,14.04,2563,0,0,0
28,14.008000000000001,13.874750000000004,14.008999999999995,14.029999999999998,14.0515,2016/11/24,13.96,0,14.0,0,13.95,13.98,1256,0,0,0
