,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,89.8,75.76666666666665,88.74333333333334,90.51,89.905,2016/12/22,89.1,172308,90.1,10128,88.9,90.1,843,3799,5543,1904
1,90.08000000000001,75.58416666666666,88.65666666666668,90.78999999999999,89.75,2016/12/21,90.1,172141,90.8,10128,89.5,89.6,979,3873,5624,1939
2,90.18,75.39583333333331,88.50833333333334,90.68,89.565,2016/12/20,89,172048,90.2,10102,88.1,90,2183,3869,5643,1891
3,90.4,75.2225,88.00833333333334,90.74,89.49499999999999,2016/12/19,89.8,172506,91.4,10097,89.3,90.5,1867,3840,5655,1968
4,91.02000000000001,75.04083333333331,87.51166666666667,90.56,89.10499999999999,2016/12/16,91,172922,91.5,9978,90.3,90.3,2329,3828,5658,1990
5,91.22,74.84583333333332,86.99499999999999,90.39,88.675,2016/12/15,90.5,173559,91.1,9855,90.2,90.4,801,3834,5662,1977
6,91.5,74.64916666666666,86.49333333333333,90.28,88.27,2016/12/14,90.6,173696,91.6,9855,90.3,90.5,1610,3862,5564,1984
7,91.17999999999999,74.43499999999999,85.94166666666666,90.29,87.82,2016/12/13,90.1,173557,92.4,9795,90.1,92.2,2102,3941,5619,1941
8,91.08,74.22749999999998,85.47999999999999,90.51,87.35999999999999,2016/12/12,92.9,174412,93,9831,91.3,92,2990,3848,5431,2079
9,90.1,74.00249999999998,84.98833333333332,89.92,86.655,2016/12/09,92,173512,92.5,9783,90.6,91,2661,3858,5704,2017
10,89.56,73.77999999999999,84.51666666666667,89.3,86.205,2016/12/08,91.9,174113,92.7,9429,89.3,89.9,3431,3909,5847,2022
11,89.06,73.55416666666663,84.03666666666666,88.71000000000001,85.785,2016/12/07,89,173086,90.5,9269,88.8,90.5,2670,3906,6257,1871
12,89.4,73.35499999999999,83.58500000000001,88.45,85.38499999999999,2016/12/06,89.6,174055,89.6,9191,87.4,87.4,2482,3919,6265,1896
