,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,14.794,15.577583333333331,15.220666666666672,14.791999999999998,14.767500000000002,2017/01/16,14.7,0,14.72,0,14.7,14.72,31,0,0,0
1,14.812000000000001,15.589499999999997,15.23733333333334,14.796000000000001,14.772500000000003,2017/01/13,14.75,0,14.76,0,14.75,14.76,26,0,0,0
2,14.822,15.600999999999997,15.254000000000007,14.800999999999998,14.791000000000002,2017/01/12,14.81,0,14.81,0,14.75,14.8,78,0,0,0
3,14.820000000000002,15.611999999999998,15.269166666666674,14.8,14.808000000000002,2017/01/11,14.81,0,14.83,0,14.8,14.83,59,0,0,0
4,14.818000000000001,15.623499999999998,15.284500000000007,14.799000000000001,14.822500000000002,2017/01/10,14.9,0,14.9,0,14.8,14.8,18,0,0,0
5,14.790000000000001,15.63433333333333,15.298000000000007,14.791999999999998,14.831000000000003,2017/01/09,14.79,0,14.9,0,14.79,14.82,45,0,0,0
6,14.780000000000001,15.646083333333332,15.314833333333338,14.784,14.850000000000003,2017/01/06,14.8,0,14.81,0,14.78,14.8,114,0,0,0
7,14.780000000000001,15.657749999999997,15.331166666666672,14.756,14.870000000000001,2017/01/05,14.8,0,14.8,0,14.8,14.8,11,0,0,0
8,14.780000000000001,15.668833333333332,15.34783333333334,14.741,14.892500000000004,2017/01/04,14.8,0,14.81,0,14.78,14.78,36,0,0,0
9,14.780000000000001,15.679833333333331,15.364500000000005,14.738999999999999,14.915500000000003,2017/01/03,14.76,0,14.76,0,14.76,14.76,6,0,0,0
10,14.794,15.690999999999997,15.381333333333341,14.743,14.940500000000004,2016/12/30,14.74,0,15.0,0,14.74,15.0,22,0,0,0
11,14.788,15.702333333333332,15.397666666666673,14.749,14.966500000000002,2016/12/29,14.8,0,14.8,0,14.8,14.8,0,0,0,0
12,14.732,15.713249999999997,15.413000000000007,14.781,14.989500000000001,2016/12/28,14.8,0,14.8,0,14.8,14.8,0,0,0,0
13,14.702000000000002,15.72433333333333,15.428166666666673,14.815999999999999,15.011999999999997,2016/12/27,14.8,0,14.8,0,14.73,14.73,28,0,0,0
14,14.698000000000002,15.734749999999996,15.443166666666674,14.846,15.034999999999997,2016/12/26,14.83,0,14.83,0,14.61,14.61,15,0,0,0
15,14.692000000000002,15.74558333333333,15.457666666666674,14.870000000000001,15.056499999999996,2016/12/23,14.71,0,14.71,0,14.32,14.5,112,0,0,0
16,14.709999999999999,15.757583333333331,15.473333333333338,14.916000000000002,15.085999999999995,2016/12/22,14.52,0,14.65,0,14.49,14.6,256,0,0,0
