,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,9.174,8.569500000000003,8.701333333333334,8.892,8.854000000000001,2017/01/09,9.89,1401,10.15,0,9.3,9.9,394,2,0,0
1,8.982,8.556333333333335,8.677333333333333,8.773,8.794,2017/01/06,9.65,1616,9.65,0,8.65,8.65,636,4,0,0
2,8.691999999999998,8.546083333333335,8.6565,8.695,8.739,2017/01/05,8.78,1834,8.78,0,8.5,8.5,235,2,0,0
3,8.626,8.543416666666669,8.650166666666665,8.706999999999999,8.735000000000001,2017/01/04,8.68,2034,8.86,0,8.59,8.6,221,4,0,0
4,8.645999999999999,8.539500000000002,8.646333333333333,8.729,8.741,2017/01/03,8.87,2239,8.93,0,8.59,8.93,235,5,0,0
5,8.61,8.535583333333335,8.638166666666667,8.741,8.7375,2016/12/30,8.93,2449,8.99,0,8.12,8.12,417,3,0,0
6,8.563999999999998,8.531166666666667,8.626499999999998,8.748000000000001,8.731,2016/12/29,8.2,2653,8.69,0,8.16,8.69,260,4,0,0
7,8.697999999999999,8.531583333333336,8.625666666666666,8.798,8.7605,2016/12/28,8.45,2854,8.69,0,8.41,8.5,224,12,0,0
8,8.788,8.529166666666667,8.625833333333333,8.812999999999999,8.778,2016/12/27,8.78,3056,8.79,0,8.52,8.52,243,4,0,0
9,8.812,8.524000000000001,8.620499999999998,8.809999999999999,8.778,2016/12/26,8.69,3256,8.69,0,8.45,8.5,215,2,0,0
10,8.872,8.520750000000001,8.617333333333333,8.815999999999999,8.7885,2016/12/23,8.7,3464,8.75,0,8.66,8.7,217,4,0,0
11,8.931999999999999,8.517500000000002,8.610999999999999,8.815,8.7985,2016/12/22,8.87,3667,8.87,0,8.7,8.7,230,2,0,0
12,8.898,8.514416666666667,8.606833333333332,8.783,8.804,2016/12/21,8.9,3868,8.9,0,8.65,8.75,320,4,0,0
13,8.838,8.511083333333335,8.603166666666665,8.763,8.799000000000001,2016/12/20,8.9,4070,8.98,0,8.63,8.7,249,2,0,0
14,8.808,8.508000000000001,8.596666666666666,8.753,8.792,2016/12/19,8.99,4271,9.06,0,8.66,9.0,264,2,0,0
15,8.76,8.503750000000002,8.593166666666665,8.734,8.768,2016/12/16,9.0,4483,9.4,0,8.49,8.5,357,1,0,0
16,8.698,8.499416666666669,8.590166666666667,8.714,8.743,2016/12/15,8.7,4683,8.7,0,8.5,8.5,203,0,0,0
