,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,34.61,32.60041666666668,33.43166666666668,34.745,35.61750000000001,2017/01/04,35.2,1038,35.3,38,34.5,34.55,218,39546,0,39546
1,34.489999999999995,32.56708333333334,33.36000000000001,34.795,35.650000000000006,2017/01/03,34.4,1038,35.15,34,34.1,34.1,208,39481,1026,39481
2,34.51,32.54125000000001,33.31666666666668,34.94,35.68500000000001,2016/12/30,34.05,38019,34.3,53,34.05,34.3,367,310,1026,0
3,34.66,32.52041666666668,33.28000000000001,35.214999999999996,35.767500000000005,2016/12/29,34.4,37960,34.8,53,34.3,34.8,181,310,1025,0
4,34.739999999999995,32.494583333333345,33.23833333333334,35.445,35.830000000000005,2016/12/28,35.0,37939,35.0,53,34.55,34.55,86,309,1016,0
5,34.879999999999995,32.46041666666668,33.19166666666668,35.63,35.870000000000005,2016/12/27,34.6,37896,34.6,53,34.3,34.4,77,308,1016,0
6,35.1,32.432083333333345,33.15666666666667,35.910000000000004,35.95,2016/12/26,34.5,37903,34.8,53,34.4,34.8,121,308,1016,0
7,35.370000000000005,32.40708333333335,33.10833333333334,36.230000000000004,36.010000000000005,2016/12/23,34.8,37902,35.15,53,34.3,34.5,177,308,1025,0
8,35.77,32.37541666666668,33.050833333333344,36.345,35.96750000000001,2016/12/22,34.8,37908,35.5,53,34.7,35.5,433,308,1078,0
9,36.15,32.33666666666668,32.98250000000001,36.459999999999994,35.93000000000001,2016/12/21,35.7,37772,35.95,53,35.3,35.6,208,308,1132,0
10,36.38,32.289166666666674,32.900000000000006,36.489999999999995,35.845000000000006,2016/12/20,35.7,37756,35.85,53,35.3,35.85,458,308,1139,0
11,36.72,32.24166666666668,32.81833333333334,36.504999999999995,35.74000000000001,2016/12/19,35.85,37780,36.45,53,35.6,36.4,824,308,1199,0
12,37.089999999999996,32.19416666666668,32.73583333333334,36.42999999999999,35.61750000000001,2016/12/16,36.8,37752,37.45,53,36.6,37.15,475,305,1250,5
13,36.92,32.13666666666668,32.62583333333334,36.32,35.46,2016/12/15,36.7,37659,37.5,53,36.3,36.45,650,302,1240,6
14,36.769999999999996,32.08250000000001,32.51916666666668,36.214999999999996,35.2775,2016/12/14,36.85,37556,37.4,53,36.75,37.4,433,303,1249,6
15,36.6,32.027083333333344,32.40916666666667,36.11,35.065000000000005,2016/12/13,37.4,37524,37.9,53,37.0,37.9,607,298,1286,6
16,36.290000000000006,31.967083333333342,32.29583333333334,35.989999999999995,34.835,2016/12/12,37.7,37516,37.7,53,36.25,36.5,1398,286,1322,6
17,35.77,31.90250000000001,32.17833333333334,35.79,34.6,2016/12/09,35.95,37562,36.1,53,35.7,36.1,257,266,1270,9
18,35.720000000000006,31.851666666666677,32.098333333333336,35.589999999999996,34.42999999999999,2016/12/08,35.95,37519,36.3,53,35.95,36.3,285,266,1347,9
19,35.660000000000004,31.801666666666677,32.02416666666667,35.4,34.207499999999996,2016/12/07,36.0,37255,36.3,53,35.9,36.3,411,260,1327,6
20,35.620000000000005,31.75000000000001,31.94416666666667,35.2,33.942499999999995,2016/12/06,35.85,37170,35.85,53,35.5,35.5,454,260,1332,5
21,35.69,31.701666666666675,31.90583333333334,34.975,33.6975,2016/12/05,35.1,37079,35.75,53,34.5,35.75,583,260,1322,3
22,35.81,31.658333333333342,31.869166666666672,34.80499999999999,33.5,2016/12/02,35.7,36869,36.4,53,35.6,36.4,489,261,1399,3
23,35.46,31.612500000000008,31.82166666666667,34.6,33.265,2016/12/01,35.65,36642,36.15,53,35.45,36.0,552,260,1383,4
24,35.14,31.566666666666674,31.77416666666667,34.339999999999996,33.019999999999996,2016/11/30,35.8,36547,36.75,53,35.5,36.5,1218,252,1414,3
25,34.78,31.519166666666674,31.720000000000006,34.019999999999996,32.777499999999996,2016/11/29,36.2,36464,36.9,53,36.0,36.0,1156,276,1230,5
26,34.260000000000005,31.468333333333344,31.662500000000005,33.67999999999999,32.51,2016/11/28,35.7,36419,35.9,53,34.95,35.0,1366,273,1102,5
27,33.8,31.42208333333334,31.614166666666666,33.41,32.2675,2016/11/25,33.95,36335,34.3,53,33.8,34.1,480,273,934,3
28,33.739999999999995,31.390000000000008,31.594999999999995,33.269999999999996,32.1075,2016/11/24,34.05,36214,34.25,53,33.85,34.2,702,273,979,0
29,33.54,31.357916666666675,31.57333333333333,33.015,31.95,2016/11/23,34.0,35990,34.3,53,33.75,33.8,666,275,991,0
30,33.26,31.324166666666677,31.55333333333333,32.684999999999995,31.7875,2016/11/22,33.6,35923,33.85,53,33.2,33.7,312,275,939,0
31,33.099999999999994,31.293333333333344,31.538333333333334,32.42,31.6375,2016/11/21,33.4,35853,33.65,53,33.35,33.6,415,275,1009,0
32,33.019999999999996,31.263333333333343,31.527499999999996,32.195,31.502499999999998,2016/11/18,33.65,35745,34.2,53,33.1,33.1,955,264,1049,0
33,32.8,31.230833333333344,31.509166666666665,31.93,31.357500000000005,2016/11/17,33.05,35691,33.25,53,32.25,32.65,326,248,873,0
34,32.489999999999995,31.202083333333345,31.505,31.7,31.2425,2016/11/16,32.6,35672,33.0,53,32.5,32.95,218,243,886,0
35,32.11,31.177083333333346,31.5075,31.534999999999997,31.135,2016/11/15,32.8,35654,33.7,53,32.8,32.8,1150,216,971,0
36,31.74,31.152083333333344,31.5075,31.339999999999996,31.017499999999995,2016/11/14,33.0,35629,33.3,53,32.0,32.5,438,155,1114,0
37,31.369999999999997,31.123750000000012,31.5025,31.124999999999993,30.8875,2016/11/11,32.55,35609,33.05,53,32.2,32.2,1159,147,1067,0
38,31.059999999999995,31.102916666666676,31.505000000000003,30.945,30.775,2016/11/10,31.5,35620,31.8,53,30.85,30.85,300,106,1040,0
39,30.909999999999997,31.09000000000001,31.518333333333334,30.884999999999998,30.7375,2016/11/09,30.7,35602,31.4,53,30.0,30.95,258,93,1018,0
40,30.959999999999997,31.082500000000007,31.540000000000003,30.889999999999997,30.734999999999996,2016/11/08,30.95,35518,31.2,53,30.9,31.15,52,93,1044,0
41,30.939999999999998,31.072083333333342,31.55,30.854999999999997,30.732499999999995,2016/11/07,31.15,35511,31.2,53,30.7,31.0,72,99,1048,0
42,30.880000000000003,31.062083333333344,31.555,30.809999999999995,30.764999999999997,2016/11/04,31.0,35509,31.2,53,30.8,31.0,116,112,1010,0
43,30.830000000000002,31.05375000000001,31.564999999999998,30.784999999999997,30.807499999999994,2016/11/03,30.75,35503,30.95,53,30.7,30.95,76,112,974,0
44,30.859999999999996,31.046666666666678,31.58333333333333,30.784999999999997,30.865,2016/11/02,30.95,35503,31.0,53,30.65,30.85,84,110,982,0
45,30.82,31.039166666666677,31.585833333333326,30.734999999999996,30.9275,2016/11/01,30.85,35505,31.0,53,30.7,30.85,58,110,992,0
46,30.77,31.03125000000001,31.59166666666666,30.695,31.009999999999998,2016/10/31,30.85,35505,30.85,53,30.65,30.75,60,105,985,0
