,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,12.290000000000001,10.34366666666667,11.541666666666666,12.445000000000002,12.58,2017/01/03,12.5,47164,12.7,5639,12.35,12.5,2722,42,20244,417
1,12.209999999999999,10.30291666666667,11.500833333333334,12.455000000000002,12.59,2016/12/30,12.45,47393,12.55,5639,12.25,12.3,2261,41,19774,349
2,12.25,10.262083333333333,11.461666666666668,12.510000000000002,12.64,2016/12/29,12.3,47139,12.4,5639,12.2,12.3,1421,63,19792,404
3,12.32,10.221833333333334,11.423333333333336,12.555000000000003,12.655,2016/12/28,12.35,46985,12.45,5639,12.0,12.1,4887,63,19915,446
4,12.44,10.181166666666666,11.385833333333334,12.570000000000002,12.629999999999999,2016/12/27,11.85,46527,12.2,5639,11.75,12.2,4045,64,20205,364
5,12.599999999999998,10.14525,11.353666666666667,12.655000000000001,12.61,2016/12/26,12.1,45479,12.7,5639,12.1,12.65,5035,63,20358,361
6,12.7,10.108,11.317666666666668,12.695000000000002,12.575,2016/12/23,12.65,45634,12.75,5639,12.6,12.75,1938,52,19983,374
7,12.77,10.065999999999999,11.273500000000002,12.680000000000001,12.522499999999999,2016/12/22,12.65,45783,12.95,5639,12.6,12.95,2953,47,19808,377
8,12.79,10.023833333333332,11.230166666666667,12.655000000000001,12.475,2016/12/21,12.95,45876,13.2,5277,12.65,12.8,4950,53,20334,403
9,12.7,9.97825,11.181000000000001,12.66,12.4,2016/12/20,12.65,46237,12.8,5277,12.65,12.8,2005,18,20190,296
10,12.709999999999999,9.935166666666666,11.136833333333334,12.715,12.34,2016/12/19,12.6,46071,13.1,5277,12.55,13.1,4554,6,20166,330
11,12.690000000000001,9.89275,11.0935,12.725000000000001,12.2875,2016/12/16,13.0,46434,13.65,5277,12.95,13.2,16303,0,20405,348
12,12.59,9.845833333333333,11.046,12.77,12.182500000000001,2016/12/15,12.75,48272,12.8,5277,12.4,12.5,3396,104,19921,316
13,12.52,9.80375,10.997166666666665,12.755,12.08,2016/12/14,12.5,47885,12.85,5277,12.4,12.8,3822,103,19935,290
14,12.62,9.764416666666666,10.953499999999998,12.690000000000001,11.98,2016/12/13,12.7,47880,12.9,5277,12.5,12.5,4122,73,20541,358
15,12.719999999999999,9.723416666666667,10.904166666666667,12.565000000000001,11.877500000000001,2016/12/12,12.5,47440,12.8,5277,12.4,12.6,3256,59,20006,436
16,12.76,9.684,10.8625,12.455000000000002,11.785,2016/12/09,12.5,47262,12.8,5277,12.4,12.6,4088,41,20037,397
17,12.95,9.644833333333333,10.822499999999998,12.365,11.680000000000001,2016/12/08,12.4,46509,13.2,5277,12.35,13.15,8967,38,20152,428
18,12.99,9.604916666666666,10.7875,12.295,11.59,2016/12/07,13.0,45782,13.5,5277,12.85,13.4,7177,22,19929,659
19,12.76,9.560083333333331,10.743333333333332,12.14,11.447500000000002,2016/12/06,13.2,45877,13.3,5277,12.85,12.95,11966,20,20145,703
20,12.41,9.513083333333332,10.694999999999999,11.965,11.332500000000001,2016/12/05,12.7,43055,14.15,5277,12.7,13.8,22785,0,20094,544
21,12.15,9.4695,10.6465,11.850000000000001,11.242500000000001,2016/12/02,13.45,44418,13.8,5317,12.6,12.7,24385,66,19122,796
22,11.780000000000001,9.420583333333333,10.577499999999999,11.595000000000002,11.095,2016/12/01,12.6,41254,12.75,5517,11.9,12.15,14065,84,19397,635
23,11.6,9.378583333333331,10.5215,11.405000000000001,10.992500000000001,2016/11/30,11.85,38972,11.9,5617,11.65,11.65,8438,100,19021,436
24,11.520000000000001,9.342749999999999,10.480999999999998,11.270000000000001,10.937500000000002,2016/11/29,11.45,37153,11.7,5617,11.45,11.5,5203,106,18886,348
25,11.520000000000001,9.3105,10.4505,11.190000000000001,10.91,2016/11/28,11.4,36121,11.75,5617,11.35,11.7,3269,106,19174,361
26,11.55,9.278249999999998,10.420833333333333,11.115,10.885000000000002,2016/11/25,11.6,35460,11.7,5617,11.5,11.65,2600,348,19472,427
27,11.410000000000002,9.245333333333331,10.3775,10.995000000000001,10.8475,2016/11/24,11.7,35205,11.9,5667,11.55,11.55,8216,348,19731,451
28,11.210000000000003,9.212416666666666,10.332333333333333,10.885000000000002,10.81,2016/11/23,11.45,35154,11.6,5667,11.2,11.5,4646,101,20017,294
29,11.020000000000001,9.181,10.288499999999999,10.755,10.775,2016/11/22,11.45,34886,11.85,5367,11.45,11.7,7838,101,20946,367
30,10.860000000000001,9.150166666666667,10.244666666666667,10.700000000000001,10.745000000000001,2016/11/21,11.55,34223,11.7,5367,11.05,11.05,19570,95,20402,354
31,10.68,9.1185,10.2005,10.635000000000002,10.7175,2016/11/18,10.9,33938,11.1,5017,10.9,10.9,4661,100,19132,195
