,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,5.6240000000000006,4.496916666666666,5.97683333333333,5.705,5.7940000000000005,2017/01/16,5.56,0,5.89,0,5.56,5.89,8,40378,0,40378
1,5.612,4.4688333333333325,5.981666666666663,5.737,5.7975,2017/01/13,5.65,0,5.76,0,5.47,5.76,62,0,0,0
2,5.64,4.439666666666666,5.984333333333329,5.771,5.8100000000000005,2017/01/12,5.62,12521,5.62,0,5.62,5.62,21,0,0,0
3,5.656,4.410916666666666,5.987333333333329,5.808,5.829000000000001,2017/01/11,5.77,12521,5.77,0,5.77,5.77,4,0,0,0
4,5.682,4.38075,5.993166666666664,5.8149999999999995,5.830500000000001,2017/01/10,5.52,12521,5.79,0,5.51,5.79,10,0,0,0
5,5.786,4.353,6.0143333333333295,5.85,5.8485,2017/01/09,5.5,12521,5.91,0,5.5,5.91,14,0,0,0
6,5.862,4.325083333333334,6.03933333333333,5.87,5.867500000000001,2017/01/06,5.79,12521,5.96,0,5.3,5.96,17,0,0,0
7,5.901999999999999,4.295166666666665,6.063666666666663,5.888,5.863,2017/01/05,5.7,12521,5.7,0,5.7,5.7,2,0,0,0
8,5.959999999999999,4.265833333333333,6.090499999999996,5.917,5.863,2017/01/04,5.9,12521,5.9,0,5.9,5.9,0,0,0,0
9,5.9479999999999995,4.234083333333333,6.108999999999996,5.917,5.8605,2017/01/03,6.04,12521,6.15,0,5.7,6.15,19,0,0,0
10,5.914,4.201416666666667,6.1249999999999964,5.883000000000001,5.856000000000001,2016/12/30,5.88,12521,5.9,0,5.6,5.9,5,0,0,0
11,5.878,4.16975,6.070333333333329,5.8580000000000005,5.859500000000001,2016/12/29,5.99,12521,6.33,0,5.55,6.33,4,0,0,0
12,5.8740000000000006,4.137166666666666,6.0129999999999955,5.849000000000001,5.855000000000001,2016/12/28,5.99,12521,6.07,0,5.55,6.07,11,0,0,0
13,5.8740000000000006,4.1040833333333335,5.9583333333333295,5.8500000000000005,5.832500000000001,2016/12/27,5.84,12521,5.84,0,5.5,5.7,10,0,0,0
14,5.886000000000001,4.072583333333333,5.910833333333329,5.846000000000001,5.816000000000002,2016/12/26,5.87,12521,5.88,0,5.52,5.52,6,0,0,0
15,5.852,4.0408333333333335,5.861666666666663,5.847,5.810500000000002,2016/12/23,5.7,12521,6.19,0,5.7,6.19,5,0,0,0
16,5.838,4.010000000000001,5.8124999999999964,5.865,5.824500000000002,2016/12/22,5.97,12521,5.97,0,5.97,5.97,1,0,0,0
17,5.824,3.977416666666667,5.7546666666666635,5.838000000000001,5.8370000000000015,2016/12/21,5.99,12521,5.99,0,5.9,5.9,2,0,0,0
18,5.826,3.9445,5.696666666666663,5.809000000000001,5.838000000000003,2016/12/20,5.9,12521,5.9,0,5.28,5.7,44,0,0,0
19,5.806,3.912083333333334,5.6393333333333295,5.804000000000001,5.876500000000002,2016/12/19,5.7,12521,5.7,0,5.7,5.7,1,0,0,0
20,5.8420000000000005,3.8820000000000006,5.585166666666663,5.8290000000000015,5.895000000000001,2016/12/16,5.63,12521,5.85,0,5.63,5.7,7,0,0,0
21,5.892,3.852500000000001,5.5318333333333305,5.8610000000000015,5.912500000000003,2016/12/15,5.9,12521,5.9,0,5.9,5.9,3,0,0,0
22,5.851999999999999,3.820833333333334,5.472666666666664,5.8610000000000015,5.917500000000002,2016/12/14,6.0,12521,6.0,0,6.0,6.0,1,0,0,0
23,5.792,3.7877500000000013,5.41333333333333,5.815000000000001,5.908000000000003,2016/12/13,5.8,12521,6.1,0,5.8,6.1,4,0,0,0
24,5.8020000000000005,3.7575833333333346,5.357499999999998,5.7860000000000005,5.927000000000002,2016/12/12,5.88,12521,5.88,0,5.88,5.88,0,0,0,0
25,5.816000000000001,3.726666666666668,5.300333333333331,5.774000000000001,5.945500000000003,2016/12/09,5.88,12521,5.88,0,5.65,5.7,50,0,0,0
26,5.83,3.6955833333333343,5.241333333333332,5.784000000000001,5.959000000000001,2016/12/08,5.7,12521,5.7,0,5.7,5.7,0,0,0,0
27,5.869999999999999,3.665583333333335,5.181833333333332,5.836,5.979500000000002,2016/12/07,5.7,12521,5.9,0,5.7,5.9,12,0,0,0
28,5.838,3.6352500000000014,5.121833333333331,5.867,5.996000000000002,2016/12/06,5.85,12521,5.85,0,5.85,5.85,2,0,0,0
29,5.77,3.604666666666668,5.059666666666666,5.949,6.023500000000001,2016/12/05,5.95,12521,5.95,0,5.64,5.8,15,0,0,0
30,5.731999999999999,3.572750000000001,4.994166666666666,5.961,6.044500000000001,2016/12/02,5.95,12521,5.95,0,5.88,5.88,2,0,0,0
31,5.7379999999999995,3.5404166666666677,4.929833333333332,5.964,6.065500000000002,2016/12/01,5.9,12521,5.9,0,5.83,5.83,7,0,0,0
32,5.802,3.5073333333333343,4.866333333333332,5.973999999999999,6.080500000000001,2016/11/30,5.54,12521,5.6,0,5.54,5.6,12,0,0,0
33,5.895999999999999,3.477416666666668,4.808999999999998,6.0009999999999994,6.1195,2016/11/29,5.51,12521,5.7,0,5.51,5.7,4,0,0,0
34,6.128,3.449083333333334,4.752166666666666,6.068,6.159999999999999,2016/11/28,5.76,12521,5.81,0,5.76,5.8,47,0,0,0
35,6.19,3.4190833333333344,4.688833333333333,6.117,6.196499999999999,2016/11/25,5.98,12521,6.13,0,5.73,6.01,17,0,0,0
36,6.19,3.3867500000000006,4.624499999999999,6.1339999999999995,6.217499999999999,2016/11/24,6.22,12521,6.22,0,6.22,6.22,3,0,0,0
37,6.146000000000001,3.352166666666667,4.556666666666667,6.122999999999999,6.2265,2016/11/23,6.01,12521,6.59,0,6.01,6.01,20,0,0,0
38,6.106,3.3203333333333345,4.491833333333333,6.125,6.253,2016/11/22,6.67,12521,6.67,0,5.76,5.8,15,0,0,0
39,6.008,3.2831666666666672,4.4155,6.098,6.2395,2016/11/21,6.07,12521,6.13,0,5.68,5.68,8,0,0,0
40,6.044,3.249416666666667,4.349333333333333,6.127999999999999,6.2415,2016/11/18,5.98,12521,5.98,0,5.71,5.71,10,0,0,0
41,6.078,3.2177500000000006,4.286333333333333,6.167,6.235,2016/11/17,6.0,12521,6.0,0,5.7,5.7,40,0,0,0
42,6.1,3.1860000000000004,4.2235,6.186999999999999,6.2255,2016/11/16,5.81,12521,5.99,0,5.68,5.68,12,0,0,0
