,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,36.510000000000005,37.53291666666666,36.68666666666666,36.54,37.022499999999994,2016/12/30,36.8,196549,37.0,7750,36.7,36.8,1958,8171,22185,630
1,36.379999999999995,37.535416666666656,36.69083333333333,36.605,37.082499999999996,2016/12/29,36.55,196354,36.8,7750,36.45,36.5,1758,8172,22175,669
2,36.33,37.535416666666656,36.7025,36.684999999999995,37.15749999999999,2016/12/28,36.55,196442,36.7,7750,36.45,36.55,1305,7923,22174,674
3,36.36,37.535416666666656,36.721666666666664,36.739999999999995,37.235,2016/12/27,36.45,196465,36.55,7750,36.2,36.2,1371,7875,22083,677
4,36.4,37.543749999999996,36.76083333333334,36.834999999999994,37.2975,2016/12/26,36.2,196414,36.35,7750,36.15,36.15,1324,7665,22201,687
5,36.56999999999999,37.55624999999999,36.79333333333333,36.92,37.387499999999996,2016/12/23,36.15,196634,36.5,7750,36.15,36.3,2005,7501,22347,691
6,36.83,37.571666666666665,36.83083333333333,37.1,37.4825,2016/12/22,36.3,197446,36.8,7750,36.3,36.7,2937,7300,22467,697
7,37.04,37.58124999999999,36.86666666666667,37.25,37.56249999999999,2016/12/21,36.7,198610,36.85,7750,36.65,36.7,1746,7024,22373,700
8,37.120000000000005,37.58624999999999,36.9,37.36,37.584999999999994,2016/12/20,36.65,198575,37.15,7750,36.65,37.1,3935,6762,22402,695
9,37.27,37.59291666666666,36.931666666666665,37.46,37.6275,2016/12/19,37.05,199302,37.35,7750,37.05,37.15,2013,6646,22139,689
10,37.27,37.59083333333333,36.95916666666667,37.505,37.607499999999995,2016/12/16,37.45,199764,37.45,7750,37.0,37.35,4555,6623,21836,684
11,37.370000000000005,37.58624999999999,36.96333333333334,37.559999999999995,37.565,2016/12/15,37.35,200473,37.4,7750,37.0,37.05,2478,6648,21668,690
12,37.46,37.59083333333333,36.96666666666667,37.63,37.48,2016/12/14,37.1,200065,37.6,7750,37.0,37.45,3339,6668,21824,693
13,37.6,37.59958333333332,36.971666666666664,37.730000000000004,37.42999999999999,2016/12/13,37.4,200525,37.4,7750,37.05,37.2,2990,6755,21380,706
14,37.65,37.605,36.97416666666666,37.760000000000005,37.34499999999999,2016/12/12,37.05,200346,38.1,7750,37.0,38.1,6701,6786,21532,600
15,37.739999999999995,37.61249999999999,36.973333333333336,37.855000000000004,37.29,2016/12/09,37.95,201918,38.2,7750,37.85,37.9,2259,7024,21846,477
