,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,11.39,12.161666666666664,11.5025,11.379999999999999,11.325,2016/12/27,11.35,0,11.35,1,11.25,11.3,17,84,127,84
1,11.41,12.171666666666663,11.503333333333334,11.37,11.332499999999998,2016/12/26,11.35,0,11.45,0,11.3,11.4,37,72,1729,72
2,11.4,12.17958333333333,11.503333333333334,11.36,11.342499999999998,2016/12/23,11.5,70,11.5,0,11.25,11.25,31,0,1735,1
3,11.42,12.188749999999997,11.5025,11.334999999999999,11.342499999999998,2016/12/22,11.35,70,11.5,0,11.25,11.4,47,0,1733,1
4,11.389999999999999,12.199166666666663,11.504166666666666,11.325,11.349999999999998,2016/12/21,11.4,70,11.65,0,11.35,11.35,66,0,1718,0
5,11.37,12.207916666666664,11.508333333333333,11.305,11.359999999999998,2016/12/20,11.45,70,11.55,0,11.3,11.45,73,0,1735,0
6,11.329999999999998,12.212499999999997,11.511666666666667,11.27,11.362499999999999,2016/12/19,11.3,70,12.05,0,11.3,11.8,744,0,1719,0
7,11.319999999999999,12.21833333333333,11.516666666666667,11.26,11.382499999999997,2016/12/16,11.6,70,11.65,0,11.15,11.15,307,0,1650,3
8,11.25,12.22333333333333,11.5175,11.25,11.3875,2016/12/15,11.2,70,11.3,0,11.1,11.3,43,1,1722,44
9,11.26,12.241249999999997,11.526666666666667,11.264999999999999,11.392499999999998,2016/12/14,11.3,5,11.4,0,11.3,11.4,65,0,1719,0
10,11.24,12.25833333333333,11.534166666666666,11.27,11.397499999999997,2016/12/13,11.25,5,11.35,0,11.15,11.35,20,1,1737,0
11,11.209999999999999,12.274999999999997,11.546666666666665,11.294999999999998,11.407499999999999,2016/12/12,11.25,5,11.25,0,11.2,11.25,60,0,1739,0
12,11.2,12.292916666666661,11.560833333333333,11.325,11.415,2016/12/09,11.25,5,11.35,0,11.2,11.2,45,0,2005,0
13,11.25,12.308749999999996,11.580000000000002,11.349999999999998,11.427499999999998,2016/12/08,11.25,5,11.35,0,11.25,11.3,24,0,2017,0
14,11.27,12.32458333333333,11.603333333333333,11.374999999999998,11.434999999999999,2016/12/07,11.2,5,11.25,0,11.1,11.15,70,0,2018,1
15,11.3,12.34208333333333,11.63,11.415,11.43,2016/12/06,11.1,5,11.3,0,11.0,11.2,360,0,2018,0
16,11.38,12.361249999999995,11.654166666666669,11.455,11.4475,2016/12/05,11.2,5,11.45,0,11.0,11.45,113,0,1956,0
17,11.45,12.38083333333333,11.679166666666669,11.504999999999999,11.465,2016/12/02,11.5,5,11.7,0,11.35,11.4,117,0,1952,0
18,11.45,12.405833333333328,11.700000000000001,11.525,11.46,2016/12/01,11.35,5,11.5,0,11.35,11.4,82,0,1944,0
19,11.48,12.43208333333333,11.7225,11.52,11.462500000000002,2016/11/30,11.35,5,11.55,0,11.3,11.5,101,0,1956,0
20,11.53,12.458333333333327,11.749166666666667,11.525000000000002,11.465000000000002,2016/11/29,11.5,5,11.65,0,11.5,11.65,46,0,1954,0
21,11.53,12.482083333333328,11.776666666666667,11.52,11.482500000000002,2016/11/28,11.55,5,11.75,0,11.5,11.5,42,0,1934,0
22,11.56,12.505416666666662,11.802500000000002,11.505,11.485000000000003,2016/11/25,11.5,5,11.7,0,11.5,11.5,44,0,2060,0
