,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,44.08,47.08041666666666,44.37416666666665,44.76,45.57999999999999,2017/01/11,43.9,0,44.5,8,43.75,44.4,102,315,0,315
1,44.279999999999994,47.03124999999999,44.342499999999994,44.845,45.75249999999999,2017/01/10,43.75,0,44.05,8,43.55,43.6,128,338,9548,338
2,44.519999999999996,46.989166666666655,44.32916666666666,44.92,45.919999999999995,2017/01/09,43.55,23,44.3,0,43.4,44.1,280,320,9537,3093
3,44.919999999999995,46.94791666666666,44.32666666666666,45.055,46.05499999999999,2017/01/06,44.4,25,45.0,0,43.2,44.9,498,305,9520,3101
4,45.2,46.89374999999999,44.25249999999999,45.165,46.199999999999996,2017/01/05,44.8,48,45.3,0,44.7,44.8,191,279,9607,3101
5,45.44,46.83624999999999,44.17833333333332,45.3,46.3225,2017/01/04,44.9,54,45.25,0,44.85,45.15,156,251,9598,3149
6,45.410000000000004,46.75583333333332,44.089999999999996,45.45,46.455,2017/01/03,44.95,32,46.0,0,44.8,46.0,285,269,9594,3240
7,45.32000000000001,46.70749999999999,44.034166666666664,45.705,46.584999999999994,2016/12/30,45.55,34,46.15,0,45.45,45.8,139,272,9577,3312
8,45.19,46.690416666666664,43.95749999999999,46.019999999999996,46.705,2016/12/29,45.8,33,46.35,0,45.6,45.65,130,277,9587,3329
9,45.13,46.65791666666666,43.95249999999999,46.295,46.8075,2016/12/28,46.0,42,47.0,0,44.65,44.65,555,274,9587,3341
10,45.160000000000004,46.59541666666666,43.960833333333326,46.4,46.8575,2016/12/27,44.75,66,45.0,0,44.05,45.0,194,275,9667,3335
11,45.49,46.51416666666666,43.97249999999999,46.660000000000004,47.0325,2016/12/26,44.5,79,45.3,0,44.4,44.5,169,274,9642,3327
12,46.09,46.412499999999994,44.04916666666666,46.92,47.1725,2016/12/23,44.9,85,46.1,0,44.5,45.6,270,258,9642,3330
13,46.85000000000001,46.28416666666666,44.134166666666665,47.055,47.0775,2016/12/22,45.5,112,46.6,0,45.5,46.4,356,253,9688,3362
14,47.46000000000001,46.136666666666656,44.22583333333333,47.235,46.839999999999996,2016/12/21,46.15,125,47.2,0,46.0,46.6,361,253,9654,3397
15,47.64000000000001,45.96374999999999,44.33666666666666,47.345,46.5675,2016/12/20,46.4,153,47.85,0,46.2,47.85,495,261,9719,3384
16,47.830000000000005,45.78791666666665,44.44333333333332,47.46,46.3,2016/12/19,47.5,249,49.1,0,47.4,48.7,547,273,9660,3414
17,47.75,45.60166666666666,44.53166666666666,47.465,45.9675,2016/12/16,48.7,260,50.3,0,48.55,49.2,1641,273,9711,3448
18,47.260000000000005,45.386666666666656,44.599999999999994,47.39,45.595,2016/12/15,48.55,266,49.6,0,47.0,47.0,1514,284,9666,3501
19,47.010000000000005,45.17291666666666,44.66916666666666,47.32000000000001,45.207499999999996,2016/12/14,47.05,314,47.45,0,46.8,47.2,164,314,9678,3487
20,47.05,44.97583333333333,44.74999999999999,47.315000000000005,44.925,2016/12/13,47.35,376,47.5,0,46.65,47.1,223,306,9694,3467
21,47.089999999999996,44.762499999999996,44.81749999999999,47.405,44.6375,2016/12/12,47.1,328,47.8,0,45.8,45.8,411,267,9677,3486
22,47.17999999999999,44.54916666666666,44.882499999999986,47.425000000000004,44.375,2016/12/09,46.25,322,47.55,0,45.1,47.3,467,267,9729,3474
23,47.52,44.33874999999999,44.963333333333324,47.10000000000001,44.105000000000004,2016/12/08,47.3,279,47.85,0,47.0,47.4,342,260,9789,3471
24,47.63,44.12,45.03666666666665,46.44500000000001,43.8175,2016/12/07,47.25,261,47.75,0,47.2,47.65,338,216,9860,3491
25,47.58,43.89708333333333,45.12583333333332,45.790000000000006,43.505,2016/12/06,47.55,265,48.3,0,47.4,48.3,364,216,9930,3569
26,47.72,43.66333333333333,45.19499999999998,45.14,43.22,2016/12/05,47.55,260,48.6,0,47.3,48.55,524,197,9950,3605
27,47.67,43.426249999999996,45.28416666666666,44.470000000000006,42.959999999999994,2016/12/02,47.95,255,48.9,0,47.65,47.65,608,211,9905,3695
28,46.68,43.17999999999999,45.378333333333316,43.800000000000004,42.677499999999995,2016/12/01,47.85,169,49.0,0,47.0,47.0,961,244,9831,3706
29,45.260000000000005,42.93708333333333,45.465833333333315,43.095000000000006,42.4,2016/11/30,47.0,155,48.75,0,46.6,48.0,1084,254,9816,3729
30,44.0,42.70208333333333,45.562499999999986,42.535000000000004,42.16,2016/11/29,48.25,211,49.6,0,47.9,48.0,3215,233,9752,3710
31,42.56,42.46333333333333,45.63833333333332,41.870000000000005,41.8975,2016/11/28,47.3,232,47.3,0,43.95,43.95,3198,172,10190,3693
32,41.27,42.227499999999985,45.713333333333324,41.325,41.685,2016/11/25,43.0,193,44.5,0,40.75,40.75,1083,189,9881,3644
33,40.92,42.01708333333332,45.88833333333332,41.11,41.677499999999995,2016/11/24,40.75,339,41.0,0,40.15,40.7,226,195,9961,3632
34,40.92999999999999,41.82666666666666,46.036666666666655,41.190000000000005,41.7875,2016/11/23,40.7,281,41.45,0,40.7,41.05,201,85,9958,3698
35,41.07,41.63708333333332,46.26666666666665,41.220000000000006,41.945,2016/11/22,41.05,243,41.75,0,40.85,41.0,292,24,10016,3677
36,41.18,41.43666666666665,46.507499999999986,41.3,42.085,2016/11/21,40.85,266,41.3,0,40.7,41.25,151,24,10033,3718
