,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,241.5,233.65833333333333,223.76666666666668,243.55,228.8,2016/12/28,240.5,887,245.0,126,239.0,241.5,83,7817,4,7817
1,242.6,233.77916666666667,223.7,242.7,227.125,2016/12/27,237.5,887,242.5,133,236.5,241.5,83,7775,1168,7775
2,244.3,233.9375,223.69166666666666,241.45,225.6,2016/12/26,242.0,4286,246.0,2816,242.0,245.0,49,16,1189,21
3,244.9,234.0625,223.64166666666668,238.9,223.85,2016/12/23,245.0,4273,246.5,2796,242.0,242.5,99,18,1182,21
4,245.7,234.17916666666667,223.51666666666668,236.15,221.85,2016/12/22,242.5,4255,247.5,2798,241.0,247.5,149,18,1183,21
5,245.6,234.31666666666666,223.49166666666667,232.85,219.975,2016/12/21,246.0,4253,250.0,2798,244.0,249.0,117,22,1191,21
6,242.8,234.35833333333332,223.34166666666667,229.25,218.175,2016/12/20,246.0,4233,246.0,2778,239.0,245.0,299,25,1179,22
7,238.6,234.39583333333334,223.19166666666666,225.7,216.425,2016/12/19,245.0,4154,257.0,2794,245.0,254.0,254,24,1129,17
8,232.9,234.47083333333333,223.00833333333333,222.25,214.325,2016/12/16,249.0,4137,251.0,2809,242.0,243.5,418,20,1108,17
9,226.6,234.4625,222.76666666666668,217.75,211.95,2016/12/15,242.0,4175,242.0,2772,229.5,232.0,408,26,1123,19
10,220.1,234.54583333333332,222.65833333333333,214.05,210.125,2016/12/14,232.0,4183,242.0,2772,226.0,227.5,896,24,1109,21
11,215.7,234.75,222.70833333333334,211.55,208.9,2016/12/13,225.0,4066,227.5,2797,218.0,218.0,634,23,1137,17
12,212.8,235.01666666666668,222.85833333333332,209.75,208.15,2016/12/12,216.5,4079,219.0,2676,215.0,218.0,326,25,1158,7
13,211.6,235.37083333333334,223.25,208.8,207.9,2016/12/09,217.5,4119,221.5,2593,214.5,219.5,739,31,1174,8
14,208.9,235.69583333333333,223.7,207.55,207.925,2016/12/08,209.5,4126,217.0,2567,209.0,213.0,162,21,1086,8
15,208.0,236.11666666666667,224.325,207.1,208.425,2016/12/07,210.0,4077,210.5,2562,208.0,208.5,71,32,1042,8
16,207.4,236.60833333333332,224.85833333333332,207.1,208.75,2016/12/06,210.5,4284,212.5,2629,209.5,212.5,45,20,1014,10
17,206.7,237.10416666666666,225.33333333333334,207.15,209.325,2016/12/05,210.5,4328,212.5,2669,206.5,207.0,88,18,1007,10
