,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,7.4159999999999995,7.644083333333335,7.347499999999998,7.382000000000001,7.3575,2017/01/16,7.42,0,7.44,77,7.38,7.41,407,17392,0,17392
1,7.402000000000001,7.650416666666668,7.350666666666665,7.382000000000001,7.359,2017/01/13,7.43,0,7.48,77,7.42,7.45,240,17461,10877,17461
2,7.391999999999999,7.656666666666668,7.3538333333333314,7.364000000000002,7.3595,2017/01/12,7.49,30434,7.52,0,7.43,7.49,982,74,10878,2
3,7.362,7.662666666666668,7.3554999999999975,7.345000000000001,7.355500000000001,2017/01/11,7.4,30545,7.5,0,7.35,7.35,987,74,10875,7
4,7.35,7.669416666666668,7.358333333333332,7.335000000000001,7.3575,2017/01/10,7.34,30541,7.38,0,7.32,7.33,311,74,10719,7
5,7.348000000000001,7.676833333333335,7.361666666666665,7.331,7.3625,2017/01/09,7.35,30527,7.39,0,7.34,7.38,300,74,10695,7
6,7.362,7.683916666666668,7.3666666666666645,7.3260000000000005,7.364999999999999,2017/01/06,7.38,30500,7.4,0,7.33,7.34,921,74,10658,7
7,7.336,7.6904166666666685,7.370666666666665,7.322,7.3655,2017/01/05,7.34,30517,7.35,0,7.33,7.34,414,74,10536,7
8,7.328,7.697333333333335,7.375333333333331,7.3279999999999985,7.366999999999999,2017/01/04,7.34,30491,7.36,0,7.33,7.33,227,74,10534,7
9,7.32,7.704166666666668,7.381833333333331,7.328999999999999,7.3705,2017/01/03,7.33,30432,7.4,0,7.32,7.4,421,74,10563,7
10,7.314,7.710916666666668,7.3904999999999985,7.333,7.374499999999999,2016/12/30,7.42,30194,7.42,0,7.26,7.26,465,74,10561,7
11,7.290000000000001,7.716916666666668,7.397666666666664,7.336,7.372999999999999,2016/12/29,7.25,30208,7.31,0,7.23,7.3,460,74,10630,7
12,7.308,7.724583333333334,7.407499999999998,7.3549999999999995,7.385499999999999,2016/12/28,7.3,30230,7.35,0,7.26,7.3,317,74,10653,7
13,7.328,7.731333333333335,7.416833333333331,7.366,7.385499999999999,2016/12/27,7.3,30217,7.31,0,7.26,7.3,416,75,10665,7
