,avg_five,avg_hundred_twenty,avg_sixty,avg_ten,avg_twenty,date,finial_price,foreign_investment,highest_price,legal_person,lowest_price,opening_price,quantity,self_employed,short_buy,short_sell
0,9.0,9.064583333333331,8.868333333333334,8.979000000000001,8.9295,2016/12/30,9.05,15326,9.14,1,9.01,9.01,634,60,2710,41
1,8.975999999999999,9.064249999999996,8.876166666666666,8.967,8.921,2016/12/29,9.01,15328,9.01,1,8.92,8.92,95,60,2764,41
2,8.972,9.064499999999997,8.884666666666666,8.953,8.918,2016/12/28,9.05,15333,9.08,1,8.95,9.08,266,60,2744,41
3,8.966,9.064916666666665,8.890166666666666,8.936,8.910499999999999,2016/12/27,8.95,15312,8.96,1,8.86,8.86,240,60,2739,41
4,8.962,9.067416666666665,8.898,8.932,8.906,2016/12/26,8.94,15312,8.96,1,8.91,8.96,142,60,2716,41
5,8.958000000000002,9.069999999999997,8.906,8.929,8.902,2016/12/23,8.93,15312,8.99,1,8.92,8.99,130,60,2674,41
6,8.958000000000002,9.073833333333331,8.910833333333333,8.927,8.894,2016/12/22,8.99,15312,9.0,1,8.93,8.99,154,60,2640,41
7,8.934000000000001,9.07708333333333,8.912333333333333,8.918,8.889999999999999,2016/12/21,9.02,15341,9.08,1,8.93,8.97,358,60,2650,41
8,8.906,9.08008333333333,8.914,8.895,8.8855,2016/12/20,8.93,15387,8.97,1,8.91,8.94,178,54,2620,41
9,8.902000000000001,9.083166666666664,8.917166666666667,8.882,8.8795,2016/12/19,8.92,15408,8.96,1,8.83,8.83,151,46,2576,40
10,8.9,9.085666666666665,8.919833333333333,8.879999999999999,8.871,2016/12/16,8.93,15445,8.95,1,8.87,8.92,213,35,2601,40
11,8.896,9.088083333333332,8.9215,8.875,8.856,2016/12/15,8.87,15439,8.9,1,8.82,8.83,147,24,2614,40
12,8.902000000000001,9.09133333333333,8.924,8.883,8.8425,2016/12/14,8.88,15465,8.96,1,8.88,8.91,209,23,2604,40
13,8.884,9.094749999999998,8.924,8.885,8.8255,2016/12/13,8.91,15501,8.92,1,8.87,8.91,367,23,2612,40
14,8.862,9.09858333333333,8.925333333333333,8.879999999999999,8.803,2016/12/12,8.91,15601,8.96,1,8.9,8.92,336,23,2610,33
15,8.860000000000001,9.10233333333333,8.927833333333332,8.875,8.779,2016/12/09,8.91,15639,8.96,1,8.82,8.89,302,13,2657,42
