,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,818448,2016/12,93.5,784166,60171,132.0,139590,4.4
1,678858,2016/11,26.0,723994,63849,13.0,72144,-6.2
2,606714,2016/10,-8.6,660145,53476,7.0,57234,-8.1
3,549480,2016/09,11.5,606669,60872,2.8,62589,-9.4
4,486891,2016/08,-19.8,545797,58090,-3.4,56128,-10.8
5,430763,2016/07,15.7,487707,66980,4.5,69985,-11.7
6,360778,2016/06,0.4,420727,59550,1.6,60503,-14.3
7,300275,2016/05,-4.8,361177,66780,-9.8,60252,-16.9
8,240023,2016/04,1.4,294397,83617,-24.3,63315,-18.5
9,176708,2016/03,23.0,210780,74155,-15.8,62470,-16.2
10,114239,2016/02,-20.0,136625,53435,-5.0,50773,-16.4
11,63466,2016/01,5.5,83190,83190,-23.7,63466,-23.7
12,784166,2015/12,-5.8,946652,79648,-24.5,60171,-17.2
13,723995,2015/11,19.4,867003,70885,-9.9,63849,-16.5
14,660146,2015/10,-12.1,796118,79824,-33.0,53476,-17.1
15,606670,2015/09,4.8,716294,93729,-35.1,60872,-15.3
16,545798,2015/08,-13.3,622565,77097,-24.6,58090,-12.3
17,487708,2015/07,12.5,545468,87228,-23.2,66980,-10.6
18,420727,2015/06,-10.8,458240,77642,-23.3,59550,-8.2
19,361177,2015/05,-20.1,380598,70402,-5.1,66780,-5.1
20,294397,2015/04,12.8,310196,73281,14.1,83617,-5.1
21,210780,2015/03,38.8,236915,87062,-14.8,74155,-11.0
22,136625,2015/02,-35.8,149853,69103,-22.7,53435,-8.8
23,83190,2015/01,4.4,80750,80750,3.0,83190,3.0
24,946652,2014/12,12.4,1054365,90920,-12.4,79648,-10.2
25,867003,2014/11,-11.2,963445,90170,-21.4,70885,-10.0
26,796118,2014/10,-14.8,873275,80352,-0.6,79824,-8.8
27,716294,2014/09,21.6,792921,85496,9.6,93729,-9.7
28,622565,2014/08,-11.6,707425,96073,-19.8,77097,-12.0
29,545468,2014/07,12.4,611352,93955,-7.2,87228,-10.8
30,458240,2014/06,10.3,517397,90273,-14.0,77642,-11.4
31,380598,2014/05,-3.9,427124,100321,-29.8,70402,-10.9
32,310196,2014/04,-15.8,326803,83694,-12.4,73281,-5.1
33,236915,2014/03,26.0,243109,84433,3.1,87062,-2.5
34,149853,2014/02,-14.4,158676,69106,0.0,69103,-5.6
35,80750,2014/01,-11.2,89570,89570,-9.9,80750,-9.9
36,1054365,2013/12,0.8,1044343,78704,15.5,90920,0.9
37,963445,2013/11,12.2,965638,89129,1.2,90170,-0.2
38,873275,2013/10,-6.0,876509,89597,-10.3,80352,-0.4
39,792922,2013/09,-11.0,786477,82243,4.0,85496,0.8
40,707426,2013/08,2.3,704234,89023,7.9,96073,0.4
41,611353,2013/07,4.1,616465,94693,-0.8,93955,-0.8
42,517398,2013/06,-10.0,521772,96567,-6.5,90273,-0.8
43,427124,2013/05,19.9,425205,100744,-0.4,100321,0.4
44,326804,2013/04,-0.9,321837,83354,0.4,83694,1.5
45,243109,2013/03,22.2,238483,82810,2.0,84433,1.9
46,158677,2013/02,-22.8,155673,83773,-17.5,69106,1.9
47,89570,2013/01,0.0,71900,71900,24.6,89570,24.6
48,834040,2012/12,-16.4,873103,72316,-19.6,58146,-4.5
49,775894,2012/11,9.1,800787,74731,-6.9,69547,-3.1
50,706346,2012/10,-1.3,726056,63636,0.2,63735,-2.7
51,642611,2012/09,-13.5,662420,73517,-12.1,64578,-3.0
52,578033,2012/08,-0.9,588903,84435,-11.6,74642,-1.8
53,503391,2012/07,-4.2,504468,84821,-11.2,75325,-0.2
54,428067,2012/06,-1.8,419647,66631,18.0,78640,2.0
55,349427,2012/05,12.3,353016,84988,-5.8,80089,-1.0
56,269338,2012/04,9.9,268028,78417,-9.0,71329,0.5
57,198010,2012/03,-8.1,189612,65347,-0.7,64885,4.4
58,70614,2012/02,13.0,124264,51052,38.3,70614,-43.2
59,62510,2012/01,-13.6,73212,73212,-14.6,62510,-14.6
