,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,22072482,2016/12,10.8,20457782,1946413,0.8,1961729,7.9
1,20103780,2016/11,-0.9,18514840,1782782,-0.7,1769982,8.6
2,18334040,2016/10,-7.5,16732060,1722733,3.7,1786395,9.6
3,16548690,2016/09,0.0,15009320,1950967,-1.0,1931850,10.3
4,14608570,2016/08,9.1,13058360,1866994,3.5,1931852,11.9
5,12668580,2016/07,2.3,11191360,1670444,6.0,1770747,13.2
6,10898360,2016/06,-6.2,9520919,1528740,13.2,1730664,14.4
7,9166837,2016/05,-0.4,7992179,1628026,13.3,1844655,14.7
8,7321765,2016/04,-1.4,6364153,1588271,16.6,1851844,15.0
9,5469941,2016/03,7.7,4775882,1656129,13.4,1878546,14.5
10,3590771,2016/02,-5.5,3119753,1513055,15.3,1744263,15.1
11,1846385,2016/01,-5.1,1606698,1606698,14.9,1846385,14.9
12,20457782,2015/12,9.2,17926688,1786092,9.0,1946412,14.1
13,18513510,2015/11,3.5,16139810,1552860,14.8,1782824,14.6
14,16731820,2015/10,-11.7,14586950,1509567,14.1,1723102,14.6
15,15006990,2015/09,4.5,13077380,1521141,28.3,1950862,14.7
16,13058780,2015/08,11.8,11556240,1750653,6.6,1866983,12.9
17,11192730,2015/07,9.3,9805584,1469510,13.7,1670438,14.1
18,9522292,2015/06,-6.1,8336074,1335132,14.5,1528728,14.1
19,7993731,2015/05,2.5,7000942,1406664,15.7,1628026,14.2
20,6364714,2015/04,-4.1,5594278,1376951,15.4,1588269,13.7
21,4776322,2015/03,9.5,4217327,1488044,11.3,1656129,13.2
22,3119366,2015/02,-5.8,2729283,1294144,16.9,1513053,14.3
23,1606700,2015/01,-10.0,1435139,1435139,11.9,1606700,11.9
24,17926452,2014/12,15.0,15139962,1390387,28.4,1785852,18.4
25,16148235,2014/11,2.9,13754514,1301798,19.3,1552860,17.4
26,14596120,2014/10,-0.8,12458260,1284238,17.5,1509567,17.2
27,13086930,2014/09,-13.1,11197710,1503611,1.2,1521046,17.1
28,11565840,2014/08,19.1,9694099,1320927,32.5,1750466,19.5
29,9813906,2014/07,10.4,8373172,1177922,24.8,1469510,17.3
30,8338682,2014/06,-5.4,7195250,1134930,17.3,1330698,15.9
31,7002423,2014/05,2.2,6060320,1232034,14.2,1406664,15.6
32,5595614,2014/04,-7.5,4828286,1239929,11.1,1376945,16.0
33,4218590,2014/03,15.0,3588357,1259056,18.2,1488044,17.6
34,2729319,2014/02,-9.8,2329301,1119111,15.6,1294144,17.2
35,1435139,2014/01,3.2,1210190,1210190,18.6,1435139,18.6
36,15139960,2013/12,6.8,13557330,1255129,10.8,1390387,11.7
37,13754510,2013/11,1.4,12301570,1173943,10.9,1301798,11.8
38,12458260,2013/10,-16.3,11127490,1126412,14.0,1284238,11.9
39,11208530,2013/09,16.1,10001020,1349479,13.6,1533653,12.1
40,9682762,2013/08,12.1,8650397,1146097,15.3,1320927,11.9
41,8367999,2013/07,3.8,7504639,1029161,14.4,1177922,11.5
42,7192060,2013/06,-7.9,6475403,1011973,12.1,1134930,11.1
43,6057058,2013/05,-0.6,5463262,1118707,10.1,1232034,10.9
44,4825208,2013/04,-1.5,4344366,1050628,18.0,1239929,11.1
45,3586096,2013/03,12.5,3283328,1155763,8.9,1259056,9.2
46,2329011,2013/02,-7.5,2137520,1015727,10.2,1119111,8.9
47,1210190,2013/01,0.0,1122045,1122045,7.8,1210190,7.8
48,13485270,2012/12,6.9,11457110,1126976,11.4,1255129,17.7
49,12246450,2012/11,4.2,10235770,1028213,14.2,1173943,19.6
50,11115860,2012/10,-16.5,9125886,1011645,11.3,1126412,21.8
51,9936625,2012/09,17.7,8244416,1158012,16.5,1349479,20.5
52,8688187,2012/08,11.4,6721496,933398,22.8,1146097,29.3
53,7536803,2012/07,1.7,5693252,825082,24.7,1029161,32.4
54,6494329,2012/06,-9.5,4844731,773623,30.8,1011973,34.0
55,5460929,2012/05,6.5,4038846,812648,37.7,1118707,35.2
56,4277304,2012/04,-9.1,3214372,817167,28.6,1050628,33.1
57,3285478,2012/03,13.8,2450208,856593,34.9,1155763,34.1
58,2137520,2012/02,-9.5,1603644,711178,42.8,1015727,33.3
59,1122045,2012/01,-0.4,859878,859878,30.5,1122045,30.5
