,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3505720,2016/12,20.4,5079340,407280,-27.3,296210,-31.0
1,3209510,2016/11,13.1,4672070,307700,-20.1,245990,-31.3
2,2963520,2016/10,-5.5,4364370,382230,-43.1,217410,-32.1
3,2746110,2016/09,-9.9,3982140,402460,-42.8,230070,-31.0
4,2516040,2016/08,-4.0,3579680,372680,-31.5,255470,-29.7
5,2260570,2016/07,-14.6,3207000,484210,-45.0,266130,-29.5
6,1994440,2016/06,0.6,2722790,472860,-34.1,311810,-26.8
7,1682630,2016/05,-15.6,2249930,526880,-41.2,309880,-25.2
8,1372750,2016/04,1.7,1723050,574840,-36.2,366970,-20.3
9,1005780,2016/03,31.2,1148210,345560,4.4,360760,-12.4
10,645020,2016/02,-25.6,802650,390620,-29.6,275060,-19.6
11,369960,2016/01,-9.2,412030,412030,-10.2,369960,-10.2
12,5079340,2015/12,32.4,5712480,661520,-38.4,407280,-11.1
13,4672060,2015/11,-19.5,5050960,594960,-48.3,307700,-7.5
14,4364360,2015/10,-5.0,4456000,568350,-32.8,382230,-2.1
15,3982140,2015/09,8.0,3887650,551650,-27.0,402460,2.4
16,3579680,2015/08,-23.0,3336000,439400,-15.2,372680,7.3
17,3207000,2015/07,2.4,2896600,586650,-17.5,484210,10.7
18,2722790,2015/06,-10.3,2309950,354660,33.3,472860,17.9
19,2249930,2015/05,-8.3,1955290,428850,22.9,526880,15.1
20,1723050,2015/04,66.3,1526440,454660,26.4,574840,12.9
21,1148210,2015/03,-11.5,1071780,397730,-13.1,345560,7.1
22,802650,2015/02,-5.2,674050,209060,86.8,390620,19.1
23,412030,2015/01,-37.7,464990,464990,-11.4,412030,-11.4
24,5712480,2014/12,11.2,5205840,378870,74.6,661520,9.7
25,5050960,2014/11,4.7,4826970,468240,27.1,594960,4.6
26,4456000,2014/10,3.0,4358730,523450,8.6,568350,2.2
27,3887650,2014/09,25.5,3835280,574610,-4.0,551650,1.4
28,3336000,2014/08,-25.1,3260670,401610,9.4,439400,2.3
29,2896600,2014/07,47.8,2859060,490100,19.7,586650,1.3
30,2309950,2014/06,2.7,2368960,459470,-13.6,397005,-2.5
31,1912945,2014/05,-15.0,1909490,347410,11.3,386505,0.2
32,1526440,2014/04,14.3,1562080,449190,1.2,454660,-2.3
33,1071780,2014/03,90.3,1112890,338470,17.5,397730,-3.7
34,674050,2014/02,-55.0,774420,286220,-27.0,209060,-13.0
35,464990,2014/01,22.7,488200,488200,-4.8,464990,-4.8
36,5205840,2013/12,-19.1,7175860,433060,-12.5,378870,-27.5
37,4826970,2013/11,-10.5,6742800,657470,-28.8,468240,-28.4
38,4358730,2013/10,-8.9,6085330,886670,-41.0,523450,-28.4
39,3835280,2013/09,43.1,5198660,702810,-18.2,574610,-26.2
40,3260670,2013/08,-18.0,4495870,728730,-44.9,401610,-27.5
41,2859060,2013/07,6.7,3767140,546710,-10.4,490100,-24.1
42,2368960,2013/06,32.3,3216070,507770,-9.5,459470,-26.3
43,1909490,2013/05,-22.6,2709040,620210,-44.0,347410,-29.5
44,1562080,2013/04,32.7,2088830,701480,-36.0,449190,-25.2
45,1112890,2013/03,18.3,1387350,475670,-28.8,338470,-19.8
46,774420,2013/02,-41.4,911680,396330,-27.8,286220,-15.1
47,488200,2013/01,0.0,515350,515350,-5.3,488200,-5.3
48,78246,2012/12,12.8,301223,8305,115.2,17871,-74.0
49,60375,2012/11,38.1,292918,21972,-27.9,15846,-79.4
50,44529,2012/10,256.3,270946,52770,-78.3,11477,-83.6
51,33052,2012/09,-33.5,218176,1746,84.5,3221,-84.8
52,29831,2012/08,-15.9,216430,1188,307.7,4844,-86.2
53,24987,2012/07,-59.6,215242,29106,-80.2,5762,-88.4
54,19225,2012/06,0.0,186136,56013,-74.5,14273,-89.7
55,4952,2012/05,-100.0,130124,16242,-100.0,0,-96.2
56,4952,2012/04,-83.3,113882,23563,-100.0,2,-95.7
57,4950,2012/03,0.0,90319,60472,-100.0,12,-94.5
58,4938,2012/02,-100.0,29847,13022,-100.0,0,-83.4
59,4938,2012/01,-40.5,16824,16824,-70.6,4938,-70.6
