,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,606725,2016/12,-84.7,290737,18456,-17.8,15168,108.7
1,591558,2016/11,-45.5,272280,990,9919.7,99195,117.3
2,492363,2016/10,47.0,271290,107196,69.8,181989,81.5
3,310373,2016/09,2178.8,164094,82930,49.3,123829,89.1
4,186544,2016/08,-77.9,81164,18362,-70.4,5434,129.8
5,181111,2016/07,-45.7,62802,7494,228.7,24632,188.4
6,156479,2016/06,-23.4,55308,17449,159.8,45333,182.9
7,111145,2016/05,761.5,37859,1243,4662.9,59203,193.6
8,51942,2016/04,142.7,36616,8836,-22.2,6872,41.9
9,45070,2016/03,-93.0,27780,22333,-87.3,2832,62.2
10,42238,2016/02,2142.6,5447,3333,1113.2,40435,675.4
11,1803,2016/01,-90.2,2114,2114,-14.7,1803,-14.7
12,290737,2015/12,1764.2,480506,26392,-30.1,18456,-39.5
13,272281,2015/11,-99.1,454114,4741,-79.1,990,-40.0
14,271290,2015/10,29.3,449373,116899,-8.3,107196,-39.6
15,164094,2015/09,351.6,332474,54614,51.8,82930,-50.6
16,81164,2015/08,145.0,277860,9207,99.4,18362,-70.8
17,62802,2015/07,-57.0,268653,2857,162.3,7494,-76.6
18,55308,2015/06,1303.8,265796,66913,-73.9,17449,-79.2
19,37859,2015/05,-85.9,198883,174022,-99.3,1243,-81.0
20,36616,2015/04,-60.4,24861,19680,-55.1,8836,47.3
21,27780,2015/03,570.1,5181,578,3763.8,22333,436.2
22,5447,2015/02,57.7,4603,2155,54.7,3333,18.3
23,2114,2015/01,-92.0,2448,2448,-13.6,2114,-13.6
24,480506,2014/12,456.7,414093,19904,32.6,26392,16.0
25,454115,2014/11,-95.9,394189,5524,-14.2,4741,15.2
26,449373,2014/10,114.0,388664,114869,1.8,116899,15.6
27,332475,2014/09,493.2,273794,44602,22.5,54614,21.4
28,277861,2014/08,222.3,229192,2331,295.0,9207,21.2
29,268654,2014/07,-95.7,226861,78541,-96.4,2857,18.4
30,265797,2014/06,-61.5,148320,106634,-37.3,66913,79.2
31,198883,2014/05,784.3,41686,14842,1072.5,174022,377.1
32,24861,2014/04,3304.8,26844,20208,-2.6,19680,-7.4
33,5181,2014/03,-73.2,6636,2057,-71.9,578,-21.9
34,4603,2014/02,-12.0,4579,0,0.0,2155,0.5
35,2448,2014/01,-87.7,4579,4579,-46.5,2448,-46.5
36,414093,2013/12,260.3,387162,37077,-46.3,19904,6.9
37,394189,2013/11,-95.2,350086,4990,10.7,5524,12.6
38,388664,2013/10,157.5,345096,113527,1.2,114869,12.6
39,273795,2013/09,1813.4,231570,72834,-38.8,44602,18.2
40,229193,2013/08,-97.0,158735,6724,-65.3,2331,44.4
41,226862,2013/07,-26.3,152011,5172,1418.6,78541,49.2
42,148321,2013/06,618.5,146839,39931,167.0,106634,1.0
43,41687,2013/05,-26.5,106908,31436,-52.8,14842,-61.0
44,26844,2013/04,882.4,75472,43783,-53.8,20208,-64.4
45,6636,2013/03,0.0,31689,17579,-88.3,2057,-79.1
46,4579,2013/02,-100.0,14110,14090,-100.0,0,-67.5
47,4579,2013/01,0.0,20,20,22795.0,4579,22795.0
48,387161,2012/12,643.0,290363,0,0.0,37077,33.3
49,350085,2012/11,-95.6,290363,305,1536.1,4990,20.6
50,345095,2012/10,55.9,290059,78230,45.1,113527,19.0
51,231569,2012/09,983.2,211828,77125,-5.6,72834,9.3
52,158735,2012/08,30.0,134703,1926,249.1,6724,17.8
53,152011,2012/07,-87.0,132777,108,4688.9,5172,14.5
54,146839,2012/06,27.0,132669,23021,73.4,39931,10.7
55,106908,2012/05,-28.2,109647,57548,-45.4,31436,-2.5
56,75472,2012/04,149.1,52099,7982,448.5,43783,44.9
57,31689,2012/03,24.8,44117,43832,-59.9,17579,-28.2
58,14110,2012/02,70350.0,286,143,9753.1,14090,4833.6
59,20,2012/01,0.0,143,143,-86.0,20,-86.0
