,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,543946,2016/12,86.0,470237,7315,989.8,79716,15.7
1,464230,2016/11,11.5,462922,78418,-45.3,42856,0.3
2,421374,2016/10,20.4,384504,35794,7.4,38449,9.6
3,382925,2016/09,6.3,348710,48242,-33.8,31940,9.8
4,350985,2016/08,-62.3,300468,40373,-25.5,30057,16.8
5,320928,2016/07,89.1,260095,33100,140.6,79632,23.4
6,241296,2016/06,42.8,226995,59569,-29.3,42110,6.3
7,199186,2016/05,-31.7,167426,24856,18.7,29493,19.0
8,169693,2016/04,-8.2,142570,31599,36.6,43158,19.0
9,126536,2016/03,-0.1,110971,32781,43.5,47025,14.0
10,79511,2016/02,45.3,78190,22225,111.9,47093,1.7
11,32418,2016/01,343.2,55965,55965,-42.1,32418,-42.1
12,470237,2015/12,-90.7,575833,77448,-90.6,7315,-18.3
13,462922,2015/11,119.1,498385,88852,-11.7,78418,-7.1
14,384504,2015/10,-25.8,409533,43854,-18.4,35794,-6.1
15,348710,2015/09,19.5,365679,65172,-26.0,48242,-4.6
16,300468,2015/08,22.0,300507,36541,10.5,40373,0.0
17,260095,2015/07,-44.4,263966,39099,-15.3,33100,-1.5
18,226995,2015/06,139.7,224867,37908,57.1,59569,0.9
19,167426,2015/05,-21.3,186959,35884,-30.7,24856,-10.4
20,142570,2015/04,-3.6,151075,38620,-18.2,31599,-5.6
21,110971,2015/03,47.5,112455,47121,-30.4,32781,-1.3
22,78190,2015/02,-60.3,65334,25550,-13.0,22225,19.7
23,55965,2015/01,-27.7,39784,39784,40.7,55965,40.7
24,575833,2014/12,-12.8,574948,46394,66.9,77448,0.2
25,498385,2014/11,102.6,528554,53265,66.8,88852,-5.7
26,409533,2014/10,-32.7,475289,49704,-11.8,43854,-13.8
27,365679,2014/09,78.3,425585,56646,15.1,65172,-14.1
28,300507,2014/08,-6.5,368939,44207,-17.3,36541,-18.5
29,263966,2014/07,3.1,324732,42599,-8.2,39099,-18.7
30,224867,2014/06,5.6,282133,59047,-35.8,37908,-20.3
31,186959,2014/05,-7.1,223086,49568,-27.6,35884,-16.2
32,151075,2014/04,-18.0,173518,57257,-32.5,38620,-12.9
33,112455,2014/03,84.4,116261,53797,-12.4,47121,-3.3
34,65334,2014/02,-35.8,62464,21393,19.4,25550,4.6
35,39784,2014/01,-14.3,41071,41071,-3.1,39784,-3.1
36,574948,2013/12,-12.9,625977,61710,-24.8,46394,-8.1
37,528554,2013/11,7.2,564267,56294,-5.4,53265,-6.3
38,475289,2013/10,-12.3,507973,47642,4.3,49704,-6.4
39,425585,2013/09,28.1,460331,44125,28.4,56646,-7.5
40,368939,2013/08,3.8,416206,41870,5.6,44207,-11.4
41,324732,2013/07,-27.9,374336,56535,-24.6,42599,-13.3
42,282133,2013/06,19.1,317801,47908,23.3,59047,-11.2
43,223086,2013/05,-13.4,269893,56504,-12.3,49568,-17.3
44,173518,2013/04,6.4,213389,48078,19.1,57257,-18.7
45,116261,2013/03,151.5,165311,63595,-15.4,53797,-29.7
46,62464,2013/02,-47.9,101716,59392,-64.0,21393,-38.6
47,41071,2013/01,0.0,42324,42324,-3.0,41071,-3.0
48,320228,2012/12,157.5,545989,25941,68.7,43754,-41.3
49,276474,2012/11,-14.4,520048,31397,-45.9,16989,-46.8
50,259485,2012/10,23.0,488651,59065,-66.4,19857,-46.9
51,239628,2012/09,-21.1,429586,34493,-53.2,16142,-44.2
52,223486,2012/08,-35.5,395093,40602,-49.6,20470,-43.4
53,203016,2012/07,-2.0,354491,40836,-22.3,31735,-42.7
54,171281,2012/06,7.0,313655,57100,-43.3,32375,-45.4
55,138906,2012/05,76.0,256555,80982,-62.6,30250,-45.8
56,108656,2012/04,-45.9,175573,96885,-82.3,17190,-38.1
57,91466,2012/03,-4.6,78688,48056,-33.8,31801,16.2
58,59665,2012/02,26.5,30632,8051,313.9,33327,94.8
59,26338,2012/01,1.5,22581,22581,16.6,26338,16.6
