,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1295684,2016/12,-1.5,1279419,96640,3.7,100244,1.3
1,1195440,2016/11,-7.1,1182779,93754,8.5,101740,1.1
2,1093700,2016/10,13.7,1089025,118522,-7.6,109539,0.4
3,984161,2016/09,-2.7,970503,116888,-17.5,96370,1.4
4,887791,2016/08,-4.4,853615,104209,-4.9,99051,4.0
5,788740,2016/07,-17.6,749406,127364,-18.6,103627,5.3
6,685113,2016/06,9.8,622042,108857,15.5,125758,10.1
7,559355,2016/05,-1.5,513185,104105,10.0,114545,9.0
8,444810,2016/04,-7.4,409080,111084,4.7,116316,8.7
9,328494,2016/03,74.0,297996,101107,24.3,125659,10.2
10,202835,2016/02,-44.7,196889,89279,-19.1,72223,3.0
11,130612,2016/01,35.2,107610,107610,21.4,130612,21.4
12,1279419,2015/12,3.1,1511452,98158,-1.5,96640,-15.4
13,1182779,2015/11,-20.9,1413294,109164,-14.1,93754,-16.3
14,1089025,2015/10,1.4,1304130,134370,-11.8,118522,-16.5
15,970503,2015/09,12.2,1169760,124643,-6.2,116888,-17.0
16,853615,2015/08,-18.2,1045117,132509,-21.4,104209,-18.3
17,749406,2015/07,17.0,912608,139703,-8.8,127364,-17.9
18,622042,2015/06,4.6,772905,129017,-15.6,108857,-19.5
19,513185,2015/05,-6.3,643888,127289,-18.2,104105,-20.3
20,409080,2015/04,9.9,516599,137325,-19.1,111084,-20.8
21,297996,2015/03,13.3,379274,126378,-20.0,101107,-21.4
22,196889,2015/02,-17.0,252896,125117,-28.6,89279,-22.1
23,107610,2015/01,9.6,127779,127779,-15.8,107610,-15.8
24,1511452,2014/12,-10.1,1491095,129988,-24.5,98158,1.4
25,1413294,2014/11,-18.8,1361107,121392,-10.1,109164,3.8
26,1304130,2014/10,7.8,1239715,122958,9.3,134370,5.2
27,1169760,2014/09,-5.9,1116757,123708,0.8,124643,4.8
28,1045117,2014/08,-5.2,993049,127551,3.9,132509,5.2
29,912608,2014/07,8.3,865498,141259,-1.1,139703,5.4
30,772905,2014/06,1.4,724239,128605,0.3,129017,6.7
31,643888,2014/05,-7.3,595634,135882,-6.3,127289,8.1
32,516599,2014/04,8.7,459752,128721,6.7,137325,12.4
33,379274,2014/03,1.0,331031,123072,2.7,126378,14.6
34,252896,2014/02,-2.1,207959,90115,38.8,125117,21.6
35,127779,2014/01,-1.7,117844,117844,8.4,127779,8.4
36,1491095,2013/12,7.1,1698654,128801,0.9,129988,-12.2
37,1361107,2013/11,-1.3,1569853,125843,-3.5,121392,-13.3
38,1239715,2013/10,-0.6,1444010,114015,7.8,122958,-14.1
39,1116757,2013/09,-3.0,1329995,136919,-9.6,123708,-16.0
40,993049,2013/08,-9.7,1193076,158219,-19.4,127551,-16.8
41,865498,2013/07,9.8,1034857,165104,-14.4,141259,-16.4
42,724239,2013/06,-5.3,869753,163518,-21.4,128605,-16.7
43,595634,2013/05,5.6,706235,165186,-17.7,135882,-15.7
44,459752,2013/04,4.6,541049,140602,-8.4,128721,-15.0
45,331031,2013/03,36.6,400447,144710,-14.9,123072,-17.3
46,207959,2013/02,-23.5,255737,134337,-32.9,90115,-18.7
47,117844,2013/01,0.0,121400,121400,-2.9,117844,-2.9
48,1541270,2012/12,-3.8,1550777,109856,2.8,112973,-0.6
49,1428297,2012/11,9.4,1440921,140587,-16.5,117447,-0.9
50,1310850,2012/10,-14.6,1300334,137014,-21.6,107367,0.8
51,1203483,2012/09,-6.9,1163320,138812,-9.4,125697,3.5
52,1077786,2012/08,-6.6,1024508,126793,6.4,134961,5.2
53,942825,2012/07,-6.0,897715,138750,4.1,144468,5.0
54,798357,2012/06,-0.8,758965,139162,10.4,153637,5.2
55,644720,2012/05,23.8,619803,139407,11.1,154887,4.0
56,489833,2012/04,-8.8,480396,150573,-16.9,125095,2.0
57,364738,2012/03,18.3,329823,135357,1.4,137218,10.6
58,227520,2012/02,4.0,194466,86859,33.5,115980,17.0
59,111540,2012/01,1.5,107607,107607,3.7,111540,3.7
