,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,12902350,2016/12,-13.2,11057010,914693,37.7,1259715,16.7
1,11642630,2016/11,-4.1,10142320,734361,97.6,1451294,14.8
2,10191340,2016/10,13.9,9407957,1033336,46.4,1512991,8.3
3,8678348,2016/09,11.4,8374621,1215858,9.2,1327919,3.6
4,7350429,2016/08,16.7,7158763,1125308,6.0,1192428,2.7
5,6158001,2016/07,11.3,6033455,1005265,1.6,1021539,2.1
6,5136462,2016/06,0.1,5028190,1050689,-12.7,917468,2.2
7,4218994,2016/05,2.5,3977501,870820,5.2,916329,6.1
8,3302665,2016/04,24.4,3106681,824501,8.4,893955,6.3
9,2408710,2016/03,-11.1,2282180,705079,1.9,718411,5.5
10,1690299,2016/02,-8.4,1577101,551370,46.5,807868,7.2
11,882431,2016/01,-3.5,1025731,1025731,-14.0,882431,-14.0
12,11057011,2015/12,24.6,13007731,1631458,-43.9,914693,-15.0
13,10142320,2015/11,-28.9,11376270,1209757,-39.3,734361,-10.9
14,9407957,2015/10,-15.0,10166520,1109344,-6.8,1033336,-7.5
15,8374621,2015/09,8.1,9057172,913157,33.2,1215858,-7.5
16,7158763,2015/08,11.9,8144015,1004812,12.0,1125308,-12.1
17,6033455,2015/07,-4.3,7139203,1325035,-24.1,1005265,-15.5
18,5028190,2015/06,20.7,5814168,1378206,-23.8,1050689,-13.5
19,3977501,2015/05,5.6,4435962,1164936,-25.3,870820,-10.3
20,3106681,2015/04,16.9,3271026,1000040,-17.5,824501,-5.0
21,2282180,2015/03,27.9,2270986,794237,-11.2,705079,0.5
22,1577101,2015/02,-46.3,1476749,774007,-28.8,551370,6.8
23,1025731,2015/01,-37.1,702742,702742,46.0,1025731,46.0
24,13007731,2014/12,34.9,8483127,742089,119.8,1631458,53.3
25,11376273,2014/11,9.1,7741038,1161453,4.2,1209757,47.0
26,10166520,2014/10,21.5,6579585,949975,16.8,1109344,54.5
27,9057172,2014/09,-9.1,5629610,531338,71.9,913157,60.9
28,8144015,2014/08,-24.2,5098272,501151,100.5,1004812,59.7
29,7139203,2014/07,-3.9,4597121,882140,50.2,1325035,55.3
30,5814168,2014/06,18.3,3714981,574568,139.9,1378206,56.5
31,4435962,2014/05,16.5,3140413,735111,58.5,1164936,41.3
32,3271026,2014/04,25.9,2405302,677853,47.5,1000040,36.0
33,2270986,2014/03,2.6,1727449,620381,28.0,794237,31.5
34,1476749,2014/02,10.1,1107068,447841,72.8,774007,33.4
35,702742,2014/01,-5.3,659227,659227,6.6,702742,6.6
36,8483127,2013/12,-36.1,8720110,771926,-3.9,742089,-2.7
37,7741038,2013/11,22.3,7948184,955328,21.6,1161453,-2.6
38,6579585,2013/10,78.8,6992856,956583,-0.7,949975,-5.9
39,5629610,2013/09,6.0,6036273,825450,-35.6,531338,-6.7
40,5098272,2013/08,-43.2,5210823,699018,-28.3,501151,-2.2
41,4597121,2013/07,53.5,4511805,849680,3.8,882140,1.9
42,3714981,2013/06,-21.8,3662125,646257,-11.1,574568,1.4
43,3140413,2013/05,8.4,3015868,617245,19.1,735111,4.1
44,2405302,2013/04,9.3,2398623,584140,16.0,677853,0.3
45,1727449,2013/03,38.5,1814483,741318,-16.3,620381,-4.8
46,1107068,2013/02,-32.1,1073165,622348,-28.0,447841,3.2
47,659227,2013/01,0.0,450817,450817,46.2,659227,46.2
48,7745684,2012/12,-18.8,5690576,725709,-1.9,711727,36.1
49,7033957,2012/11,-0.1,4964867,483389,81.3,876506,41.7
50,6157451,2012/10,20.9,4481478,550924,59.2,876956,37.4
51,5280495,2012/09,16.4,3930554,509189,42.4,725322,34.3
52,4555173,2012/08,-22.6,3421365,369403,68.8,623389,33.1
53,3931784,2012/07,45.5,3051962,369571,117.9,805327,28.8
54,3126457,2012/06,7.1,2682391,471445,17.4,553294,16.5
55,2573163,2012/05,6.6,2210946,469017,10.1,516555,16.4
56,2056608,2012/04,-22.3,1741929,482591,0.4,484644,18.1
57,1571964,2012/03,15.6,1259338,548314,13.8,623725,24.8
58,948239,2012/02,31.9,711024,353804,52.4,539361,33.4
59,408878,2012/01,-43.7,357220,357220,14.5,408878,14.5
