,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,79113664,2016/12,-7.0,82416224,6913754,10.3,7627387,-4.0
1,71485024,2016/11,0.3,75502464,8341327,-1.6,8205234,-5.3
2,63279360,2016/10,5.9,67161136,8224925,-0.5,8181396,-5.8
3,55097960,2016/09,10.3,58936208,7982270,-3.3,7722300,-6.5
4,47366760,2016/08,16.8,50953940,7186002,-2.6,7002104,-7.0
5,40363272,2016/07,6.9,43767940,6235931,-3.8,5996240,-7.8
6,34367032,2016/06,-4.6,37532000,6188471,-9.4,5608145,-8.4
7,28756400,2016/05,-2.6,31343530,6853928,-14.2,5877849,-8.2
8,22878520,2016/04,-6.3,24489600,7088001,-14.9,6035124,-6.6
9,16843400,2016/03,54.6,17401600,6932408,-7.1,6442754,-3.2
10,10397940,2016/02,-33.1,10469200,4505494,-7.5,4167468,-0.7
11,6231066,2016/01,-9.9,5963702,5963702,4.5,6231066,4.5
12,82413384,2015/12,-17.1,55277364,6044690,14.4,6913754,49.1
13,75500368,2015/11,1.4,49223248,5551220,50.3,8341327,53.4
14,67159008,2015/10,3.0,43672032,5410168,52.0,8224925,53.8
15,58934080,2015/09,11.1,38261860,4880132,63.6,7982270,54.0
16,50951680,2015/08,15.2,33381730,5004630,43.6,7186002,52.6
17,43765328,2015/07,0.8,28377100,4644371,34.3,6235931,54.2
18,37529400,2015/06,-9.7,23732730,4629565,33.7,6188471,58.1
19,31339890,2015/05,-3.3,19103160,4417724,55.2,6853928,64.1
20,24488120,2015/04,2.2,14685440,4269960,66.0,7088001,66.8
21,17400120,2015/03,53.9,10415480,4075979,70.1,6932408,67.1
22,10467270,2015/02,-24.5,6339500,2762558,63.1,4505494,65.1
23,5963702,2015/01,-1.3,3576942,3576942,66.7,5963702,66.7
24,55277364,2014/12,8.9,43245552,3906389,54.7,6044690,27.8
25,49227136,2014/11,2.6,39335628,4651582,19.3,5551220,25.1
26,43673800,2014/10,10.9,34683840,4553560,18.8,5410168,25.9
27,38263632,2014/09,-2.5,30120770,3810028,28.1,4880132,27.0
28,33383450,2014/08,7.8,26310740,3226323,55.1,5004630,26.9
29,28379250,2014/07,0.3,23084420,3395000,36.8,4644371,22.9
30,23734880,2014/06,4.8,19689420,3350675,38.2,4629565,20.5
31,19103840,2014/05,3.5,16338740,3493259,26.5,4417724,16.9
32,14685830,2014/04,4.8,12845490,3615279,18.1,4269960,14.3
33,10415870,2014/03,47.5,9230206,3878853,5.1,4075979,12.8
34,6340701,2014/02,-22.8,5351353,2052996,34.6,2762558,18.4
35,3576942,2014/01,-8.4,3298357,3298357,8.4,3576942,8.4
36,43245552,2013/12,-16.0,37028800,3755787,4.0,3906389,16.8
37,39335632,2013/11,2.2,33273020,3103269,49.9,4651582,18.2
38,34683840,2013/10,19.5,30170970,3053919,49.1,4553560,14.9
39,30130280,2013/09,18.1,27117050,3005627,26.8,3810028,11.1
40,26313410,2013/08,-5.0,24108050,2711160,19.0,3226323,9.1
41,23087050,2013/07,1.3,21397200,3095426,9.7,3395000,7.9
42,19692050,2013/06,-4.1,18301780,3330514,0.6,3350675,7.6
43,16340910,2013/05,-3.4,14973720,3293325,6.1,3493259,9.1
44,12847710,2013/04,-6.8,11680390,3024521,19.5,3615279,10.0
45,9232428,2013/03,88.9,8655870,3018500,28.5,3878853,6.7
46,5355224,2013/02,-37.8,5636752,2819722,-27.2,2052996,-5.0
47,3298357,2013/01,0.0,2815936,2815936,17.1,3298357,17.1
48,11743040,2012/12,48.9,16573620,2175901,-8.0,2001660,-29.1
49,9741376,2012/11,101.4,14397720,1903074,-29.4,1344429,-32.3
50,8396947,2012/10,58.5,12494650,1511470,-55.8,667408,-32.8
51,7729540,2012/09,-36.1,10983180,1834459,-77.1,420947,-29.6
52,7308592,2012/08,2.0,9148716,1932457,-65.9,658830,-20.1
53,6649762,2012/07,-17.1,7216258,1491837,-56.7,645778,-7.8
54,6003983,2012/06,-18.7,5724421,1433851,-45.7,778728,4.9
55,5225255,2012/05,0.6,4290570,1354405,-29.2,958363,21.8
56,4266892,2012/04,-16.8,2936165,858807,11.0,952991,45.3
57,3313901,2012/03,7.3,2077358,771537,48.5,1145703,59.5
58,2168198,2012/02,-3.1,1305821,626494,70.3,1067235,66.0
59,1100962,2012/01,-49.4,679327,679327,62.1,1100962,62.1
