,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1131170,2016/11,6.6,1171001,104036,9.8,114196,-3.4
1,1016974,2016/10,18.5,1066965,96133,11.5,107146,-4.7
2,909828,2016/09,-8.8,970832,110016,-17.8,90397,-6.3
3,819431,2016/08,-6.7,860816,109125,-9.2,99112,-4.8
4,720319,2016/07,-2.6,751691,106610,-0.4,106182,-4.2
5,614137,2016/06,-10.8,645081,113244,-3.8,108979,-4.8
6,505158,2016/05,23.6,531837,107447,13.7,122206,-5.0
7,382952,2016/04,-12.9,424390,108559,-8.9,98876,-9.8
8,284076,2016/03,56.5,315831,120206,-5.6,113538,-10.1
9,170538,2016/02,-26.0,195625,83854,-13.5,72525,-12.8
10,98013,2016/01,-4.9,111771,111771,-12.3,98013,-12.3
11,1274030,2015/12,-1.0,1447397,115801,-11.0,103029,-12.0
12,1171001,2015/11,8.2,1331596,112936,-7.9,104036,-12.1
13,1066965,2015/10,-12.6,1218660,122500,-21.5,96133,-12.4
14,970832,2015/09,0.8,1096160,112001,-1.8,110016,-11.4
15,860816,2015/08,2.4,984159,129151,-15.5,109125,-12.5
16,751691,2015/07,-5.9,855008,127604,-16.5,106610,-12.1
17,645081,2015/06,5.4,727404,128740,-12.0,113244,-11.3
18,531837,2015/05,-1.0,598664,103958,3.4,107447,-11.2
19,424390,2015/04,-9.7,494706,118142,-8.1,108559,-14.2
20,315831,2015/03,43.3,376564,135866,-11.5,120206,-16.1
21,195625,2015/02,-25.0,240698,108612,-22.8,83854,-18.7
22,111771,2015/01,-3.5,132086,132086,-15.4,111771,-15.4
23,1447397,2014/12,2.5,1488301,149617,-22.6,115801,-2.8
24,1331596,2014/11,-7.8,1338684,116700,-3.2,112936,-0.5
25,1218660,2014/10,9.4,1221984,134001,-8.6,122500,-0.3
26,1096160,2014/09,-13.3,1087983,119430,-6.2,112001,0.8
27,984159,2014/08,1.2,968553,107247,20.4,129151,1.6
28,855008,2014/07,-0.9,861306,114870,11.1,127604,-0.7
29,727404,2014/06,23.8,746436,106354,21.0,128740,-2.5
30,598664,2014/05,-12.0,640082,134300,-22.6,103958,-6.5
31,494706,2014/04,-13.1,505782,119277,-0.9,118142,-2.2
32,376564,2014/03,25.1,386505,151149,-10.1,135866,-2.6
33,240698,2014/02,-17.8,235356,111881,-2.9,108612,2.3
34,132086,2014/01,-11.7,123475,123475,7.0,132086,7.0
35,1488301,2013/12,28.2,1364524,110421,35.5,149617,9.1
36,1338684,2013/11,-12.9,1254103,121534,-4.0,116700,6.7
37,1221984,2013/10,12.2,1132569,128717,4.1,134001,7.9
38,1087983,2013/09,11.4,1003852,136281,-12.4,119430,8.4
39,968553,2013/08,-6.6,867571,126254,-15.1,107247,11.6
40,861306,2013/07,8.0,741317,108385,6.0,114870,16.2
41,746436,2013/06,-20.8,632932,84131,26.4,106354,17.9
42,640082,2013/05,12.6,548801,111928,20.0,134300,16.6
43,505782,2013/04,-21.1,436873,126586,-5.8,119277,15.8
44,386505,2013/03,35.1,310287,106197,42.3,151149,24.6
45,235356,2013/02,-9.4,204090,106234,5.3,111881,15.3
46,123475,2013/01,0.0,97856,97856,26.2,123475,26.2
47,1352901,2012/12,-8.0,1551166,98251,10.5,108602,-12.8
48,1244299,2012/11,-7.8,1452915,125379,-5.8,118108,-14.4
49,1126191,2012/10,-5.7,1327536,117858,8.7,128069,-15.2
50,998122,2012/09,7.9,1209678,132547,2.5,135796,-17.5
51,862326,2012/08,17.3,1077131,153278,-17.9,125884,-19.9
52,736442,2012/07,28.6,923853,139804,-23.2,107310,-20.3
53,629132,2012/06,-24.6,784049,122632,-32.0,83433,-19.8
54,545699,2012/05,-12.4,661417,129691,-14.7,110635,-17.5
55,435064,2012/04,19.4,531726,155518,-18.8,126284,-18.2
56,308780,2012/03,0.2,376208,135350,-21.9,105757,-17.9
57,203023,2012/02,8.4,240858,120137,-12.1,105581,-15.7
58,97442,2012/01,-0.8,120721,120721,-19.3,97442,-19.3
59,1551166,2011/12,-21.6,1411965,134075,-26.7,98251,9.9
60,1452915,2011/11,6.4,1277890,129898,-3.5,125379,13.7
61,1327536,2011/10,-11.1,1147991,108954,8.2,117858,15.6
62,1209678,2011/09,-13.5,1035907,137745,-3.8,132547,16.8
63,1077131,2011/08,9.6,901293,131802,16.3,153278,19.5
64,923853,2011/07,14.0,769490,112263,24.5,139804,20.1
65,784049,2011/06,-5.4,696261,161679,-24.1,122632,12.6
66,661417,2011/05,-16.6,534583,107733,20.4,129691,23.7
67,531726,2011/04,14.9,426849,104448,48.9,155518,24.6
68,376208,2011/03,12.7,322401,111994,20.9,135350,16.7
69,240858,2011/02,-0.5,210407,93833,28.0,120137,14.5
70,120721,2011/01,-10.0,116574,116574,3.5,120721,3.5
