,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,13788600,2016/12,-7.5,14230540,1135349,-7.2,1053413,-3.1
1,12735180,2016/11,-0.2,13095190,1167352,-2.5,1138678,-2.8
2,11596510,2016/10,-7.8,11927840,1308231,-12.8,1140949,-2.8
3,10455560,2016/09,4.8,10619610,1274155,-2.8,1238209,-1.5
4,9217347,2016/08,13.1,9345452,1152399,2.6,1181937,-1.4
5,8035410,2016/07,-10.3,8193053,1091228,-4.2,1045049,-1.9
6,6990361,2016/06,-1.6,7101825,1190640,-2.1,1165136,-1.6
7,5825225,2016/05,-5.4,5911185,1202643,-1.6,1183643,-1.5
8,4641582,2016/04,3.3,4708542,1206640,3.7,1251255,-1.4
9,3390327,2016/03,20.9,3501902,1177832,2.8,1210971,-3.2
10,2179356,2016/02,-14.9,2324070,1053727,-4.9,1001742,-6.2
11,1177614,2016/01,3.7,1270343,1270343,-7.3,1177614,-7.3
12,14230539,2015/12,-2.7,14517130,1123809,1.0,1135349,-2.0
13,13095190,2015/11,-10.8,13393320,1089067,7.2,1167352,-2.2
14,11927840,2015/10,2.7,12304250,1116302,17.2,1308231,-3.1
15,10619610,2015/09,10.6,11187950,1339395,-4.9,1274155,-5.1
16,9345452,2015/08,5.6,9848557,1418940,-18.8,1152399,-5.1
17,8193053,2015/07,-8.4,8429617,1414542,-22.9,1091228,-2.8
18,7101825,2015/06,-1.0,7015075,1354731,-12.1,1190640,1.2
19,5911185,2015/05,-0.3,5660344,1261936,-4.7,1202643,4.4
20,4708542,2015/04,2.5,4398408,1176024,2.6,1206640,7.1
21,3501902,2015/03,11.8,3222384,1122560,4.9,1177832,8.7
22,2323979,2015/02,-17.0,2099824,880988,19.6,1053727,10.7
23,1270343,2015/01,13.0,1218836,1218836,4.2,1270343,4.2
24,14517130,2014/12,3.2,13733616,1097880,2.4,1123809,5.7
25,13393321,2014/11,-2.4,12635736,1165989,-6.6,1089067,6.0
26,12304250,2014/10,-16.6,11469750,1059033,5.4,1116302,7.3
27,11187950,2014/09,-5.6,10410710,1139209,17.6,1339395,7.5
28,9848557,2014/08,0.3,9271505,1236813,14.7,1418940,6.2
29,8429617,2014/07,4.4,8034692,1319728,7.2,1414542,4.9
30,7015075,2014/06,7.3,6714964,1289921,5.0,1354731,4.5
31,5660344,2014/05,7.3,5425043,1319898,-4.4,1261936,4.3
32,4398408,2014/04,4.8,4105145,1237886,-5.0,1176024,7.1
33,3222384,2014/03,27.4,2867259,1087530,3.2,1122560,12.4
34,2099824,2014/02,-27.7,1779729,827927,6.4,880988,18.0
35,1218836,2014/01,11.0,951802,951802,28.1,1218836,28.1
36,13733620,2013/12,-5.8,10055780,722872,51.9,1097880,36.6
37,12635740,2013/11,10.1,9332909,779803,49.5,1165989,35.4
38,11469750,2013/10,-7.0,8553106,854588,23.9,1059033,34.1
39,10410710,2013/09,-7.9,7698518,1006828,13.1,1139209,35.2
40,9271505,2013/08,-6.3,6691690,964735,28.2,1236813,38.5
41,8034692,2013/07,2.3,5726955,922783,43.0,1319728,40.3
42,6714964,2013/06,-2.3,4804172,908327,42.0,1289921,39.8
43,5425043,2013/05,6.6,3895845,861757,53.2,1319898,39.3
44,4105145,2013/04,13.8,3034088,840573,47.3,1237886,35.3
45,2867259,2013/03,31.4,2193515,796648,36.5,1087530,30.7
46,1779729,2013/02,-13.0,1396867,745250,11.1,827927,27.4
47,951802,2013/01,0.0,651617,651617,46.1,951802,46.1
48,9692091,2012/12,-5.6,8793004,647654,9.1,706680,10.2
49,8985411,2012/11,-8.5,8145349,786309,-4.8,748777,10.3
50,8236634,2012/10,-15.0,7359040,874127,-6.4,818444,11.9
51,7418190,2012/09,5.3,6484913,876554,9.8,962760,14.4
52,6455430,2012/08,3.9,5608359,844697,8.3,914392,15.1
53,5541038,2012/07,0.3,4763662,721760,21.9,879725,16.3
54,4661313,2012/06,3.7,4041903,749312,17.1,877257,15.3
55,3784056,2012/05,2.4,3292591,769064,10.0,846156,14.9
56,2937900,2012/04,5.3,2523527,780774,5.8,826247,16.4
57,2111653,2012/03,8.7,1742753,740982,5.9,784567,21.2
58,1327086,2012/02,19.1,1001771,520793,38.5,721482,32.5
59,605604,2012/01,-6.5,480978,480978,25.9,605604,25.9
