,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1306962,2016/12,-38.7,268587,130988,-9.2,118949,386.6
1,1188013,2016/11,60.5,137599,25944,647.6,193946,763.4
2,994067,2016/10,-32.1,111655,11334,966.0,120815,790.3
3,873252,2016/09,47.1,100321,18146,880.7,177964,770.5
4,695288,2016/08,52.6,82175,20958,477.3,120994,746.1
5,574294,2016/07,-54.1,61217,623,12626.8,79288,838.1
6,495006,2016/06,-1.9,60594,608,28327.8,172841,716.9
7,322165,2016/05,151.7,59986,10002,1661.7,176209,437.1
8,145956,2016/04,509.5,49984,545,12743.5,69997,192.0
9,75959,2016/03,-76.9,49439,20363,-43.6,11485,53.6
10,64474,2016/02,234.8,29076,603,8133.3,49647,121.7
11,14827,2016/01,-88.7,28473,28473,-47.9,14827,-47.9
12,268587,2015/12,404.9,1581330,27750,372.0,130988,-83.0
13,137599,2015/11,128.9,1553578,115073,-77.4,25944,-91.1
14,111654,2015/10,-37.5,1438505,67740,-83.3,11334,-92.2
15,100320,2015/09,-13.4,1370765,116155,-84.4,18146,-92.7
16,82174,2015/08,3264.1,1254610,114295,-81.7,20958,-93.4
17,61216,2015/07,2.5,1140315,137805,-99.6,623,-94.6
18,60593,2015/06,-93.9,1002510,537969,-99.9,608,-94.0
19,59985,2015/05,1735.2,464541,162300,-93.8,10002,-87.1
20,49983,2015/04,-97.3,302241,255071,-99.8,545,-83.5
21,49439,2015/03,3276.9,47170,22989,-11.4,20363,4.8
22,29076,2015/02,-97.9,24181,172,250.6,603,20.2
23,28473,2015/01,2.6,24009,24009,18.6,28473,18.6
24,1581330,2014/12,-75.9,93268,91016,-69.5,27750,1595.5
25,1553579,2014/11,69.9,2252,181,63476.2,115073,68886.6
26,1438505,2014/10,-41.7,2071,198,34112.1,67740,69359.4
27,1370765,2014/09,1.6,1873,200,57977.5,116155,73085.5
28,1254610,2014/08,-17.1,1673,230,49593.5,114295,74891.6
29,1140315,2014/07,-74.4,1443,225,61146.7,137805,78923.9
30,1002510,2014/06,231.5,1218,205,0.0,537969,82207.9
31,464541,2014/05,-36.4,1013,206,78686.4,162300,45757.9
32,302241,2014/04,1009.5,807,203,0.0,255071,37352.4
33,47170,2014/03,13265.7,604,198,11510.6,22989,7709.6
34,24181,2014/02,-99.3,406,196,-12.2,172,5855.9
35,24009,2014/01,-73.6,210,210,11332.9,24009,11332.9
36,93268,2013/12,50185.1,5036,2349,3774.7,91016,1752.0
37,2252,2013/11,-8.6,2687,230,-21.3,181,-16.2
38,2071,2013/10,-1.0,2457,239,-17.1,198,-15.7
39,1873,2013/09,-13.0,2218,245,-18.4,200,-15.6
40,1673,2013/08,2.2,1972,276,-16.7,230,-15.2
41,1443,2013/07,9.8,1696,261,-13.8,225,-14.9
42,1218,2013/06,-0.5,1435,247,-17.0,205,-15.1
43,1013,2013/05,1.5,1188,236,-12.7,206,-14.7
44,807,2013/04,2.5,952,241,-15.8,203,-15.2
45,604,2013/03,1.0,711,235,-15.7,198,-15.0
46,406,2013/02,-6.7,476,219,-10.5,196,-14.7
47,210,2013/01,0.0,257,257,-18.3,210,-18.3
48,5036,2012/12,921.3,1383487,1374906,-99.8,2349,-99.6
49,2687,2012/11,-3.8,8582,826,-72.2,230,-68.7
50,2457,2012/10,-2.4,7756,842,-71.6,239,-68.3
51,2218,2012/09,-11.2,6914,776,-68.4,245,-67.9
52,1972,2012/08,5.7,6138,803,-65.6,276,-67.9
53,1696,2012/07,5.7,5335,793,-67.1,261,-68.2
54,1435,2012/06,4.7,4542,765,-67.7,247,-68.4
55,1188,2012/05,-2.1,3777,768,-69.3,236,-68.5
56,952,2012/04,2.5,3009,769,-68.7,241,-68.4
57,711,2012/03,7.3,2240,737,-68.1,235,-68.3
58,476,2012/02,-14.8,1503,740,-70.4,219,-68.3
59,257,2012/01,-100.0,763,763,-66.3,257,-66.3
