,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,7228610,2016/12,2.0,7116685,616908,3.7,639895,1.6
1,6588716,2016/11,-6.3,6499777,606895,3.4,627629,1.4
2,5961087,2016/10,3.4,5892882,590632,13.4,670000,1.2
3,5285360,2016/09,0.4,5302250,580373,11.7,648051,-0.3
4,4637309,2016/08,4.1,4721877,622731,3.6,645361,-1.8
5,3991948,2016/07,8.4,4099146,606119,2.3,620008,-2.6
6,3374335,2016/06,-3.9,3493027,583775,-2.0,572213,-3.4
7,2802123,2016/05,2.4,2909252,613587,-3.0,595207,-3.7
8,2206916,2016/04,-3.5,2295665,626507,-7.2,581275,-3.9
9,1622923,2016/03,53.4,1669158,631661,-4.6,602437,-2.8
10,1020486,2016/02,-37.4,1037497,414661,-5.3,392721,-1.6
11,627765,2016/01,1.8,622836,622836,0.8,627765,0.8
12,7116685,2015/12,1.6,7519065,657197,-6.1,616908,-5.3
13,6499777,2015/11,2.8,6870620,592361,2.5,606895,-5.3
14,5892883,2015/10,0.4,6273530,665570,-11.3,590632,-6.1
15,5310288,2015/09,-5.5,5607960,618834,-4.9,588410,-5.3
16,4721878,2015/08,2.7,4989126,615996,1.1,622731,-5.4
17,4099147,2015/07,3.9,4373130,629293,-3.7,606119,-6.3
18,3492579,2015/06,-4.9,3743837,637821,-8.5,583326,-6.7
19,2909253,2015/05,-2.1,3106016,644123,-4.7,613587,-6.3
20,2295665,2015/04,-0.3,2461893,637824,-1.8,626507,-6.8
21,1665969,2015/03,51.6,1824069,649002,-3.2,628472,-8.7
22,1037497,2015/02,-33.4,1175067,516151,-19.7,414661,-11.7
23,622836,2015/01,-5.2,658916,658916,-5.5,622836,-5.5
24,7523087,2014/12,10.9,7171042,634838,3.5,657197,4.9
25,6865890,2014/11,-11.0,6536204,642498,-7.8,592361,5.0
26,6273529,2014/10,5.8,5893706,618913,7.5,665570,6.4
27,5618076,2014/09,2.1,5274793,646756,-2.8,628951,6.5
28,4989125,2014/08,-2.1,4628037,623064,-1.1,615996,7.8
29,4367737,2014/07,-0.5,4004973,644211,-2.3,629293,9.1
30,3738444,2014/06,-1.8,3360762,564271,12.1,632428,11.2
31,3106016,2014/05,1.0,2796491,608548,5.8,644123,11.1
32,2461893,2014/04,-1.7,2187943,624216,2.2,637824,12.5
33,1824074,2014/03,25.7,1563727,581462,11.6,649007,16.6
34,1175067,2014/02,-21.7,982265,395754,30.4,516151,19.6
35,658916,2014/01,3.8,586511,586511,12.4,658916,12.4
36,7171042,2013/12,-1.2,6468036,509391,24.6,634838,10.9
37,6536204,2013/11,3.8,5958646,582661,10.3,642498,9.7
38,5893706,2013/10,-4.4,5375985,624845,-0.9,618913,9.6
39,5275263,2013/09,3.9,4751140,560604,15.4,647226,11.0
40,4628037,2013/08,-3.3,4190536,540435,15.3,623064,10.4
41,4004973,2013/07,13.4,3650101,543496,18.5,644211,9.7
42,3364319,2013/06,-6.7,3106605,575844,-1.4,567828,8.3
43,2796491,2013/05,-2.5,2530761,601535,1.2,608548,10.5
44,2187943,2013/04,6.9,1929226,537357,16.2,624216,13.4
45,1566177,2013/03,47.5,1391869,532566,9.6,583749,12.5
46,981295,2013/02,-32.5,859302,460837,-14.1,395755,14.2
47,586511,2013/01,0.0,398466,398466,47.2,586511,47.2
48,2976156,2012/12,-13.5,2974220,223861,-9.1,203418,0.1
49,2772738,2012/11,-27.9,2750359,225745,4.2,235258,0.8
50,2537480,2012/10,33.5,2524614,218882,49.2,326471,0.5
51,2211009,2012/09,-1.5,2305732,234150,4.4,244581,-4.1
52,1966428,2012/08,-9.0,2071582,247893,0.2,248339,-5.1
53,1718089,2012/07,8.4,1823689,242259,12.6,272895,-5.8
54,1445194,2012/06,-9.6,1581430,255732,-1.5,251743,-8.6
55,1193452,2012/05,19.9,1325698,253404,9.8,278336,-10.0
56,915116,2012/04,-15.9,1072294,273092,-15.0,232079,-14.6
57,683037,2012/03,22.3,799202,342785,-19.5,276058,-14.5
58,406979,2012/02,24.5,456417,194408,16.1,225634,-10.8
59,181240,2012/01,-19.0,262009,262009,-30.8,181240,-30.8
