,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,39541800,2016/12,4.1,40043664,3667241,1.2,3709820,-1.3
1,35831980,2016/11,15.9,36376420,3562771,0.1,3565292,-1.5
2,32266690,2016/10,-9.4,32813650,3705920,-17.0,3075441,-1.7
3,29191250,2016/09,1.5,29107730,3731241,-9.0,3395447,0.3
4,25795800,2016/08,-1.9,25376490,3409130,-1.9,3345911,1.6
5,22449890,2016/07,-2.4,21967360,3530181,-3.4,3411519,2.2
6,19038370,2016/06,3.3,18437180,3137449,11.4,3494443,3.3
7,15543930,2016/05,3.8,15299730,3016596,12.1,3382568,1.6
8,12161360,2016/04,7.8,12283140,3255764,0.1,3258575,-1.0
9,8902785,2016/03,27.7,9027372,3197971,-5.5,3023101,-1.4
10,5879684,2016/02,-32.6,5829401,2561153,-7.6,2367313,0.9
11,3512371,2016/01,-4.2,3268248,3268248,7.5,3512371,7.5
12,40043664,2015/12,2.9,39900752,3441394,6.6,3667241,0.4
13,36376420,2015/11,-3.9,36459360,3060514,16.4,3562771,-0.2
14,32888530,2015/10,-0.7,33398840,3620615,2.4,3705920,-1.5
15,29182610,2015/09,9.4,29778230,3848675,-3.0,3731241,-2.0
16,25451370,2015/08,-3.4,25929550,3457029,-1.4,3409130,-1.8
17,22042240,2015/07,12.5,22472520,3471488,1.7,3530181,-1.9
18,18512060,2015/06,4.0,19001030,3230638,-2.9,3137449,-2.6
19,15374610,2015/05,-7.3,15770400,3316224,-9.0,3016596,-2.5
20,12358020,2015/04,-0.5,12454170,3583252,-9.1,3255764,-0.8
21,9027372,2015/03,24.9,8870920,3005924,6.4,3197971,1.8
22,5829401,2015/02,-21.6,5864996,2670929,-4.1,2561153,-0.6
23,3268248,2015/01,-5.0,3194067,3194067,2.3,3268248,2.3
24,39900752,2014/12,12.4,34398400,3054512,12.7,3441394,16.0
25,36459356,2014/11,-15.5,31343886,2967488,3.1,3060514,16.3
26,33398840,2014/10,-5.9,28376400,2885828,25.5,3620615,17.7
27,29778230,2014/09,11.3,25490570,3055366,26.0,3848675,16.8
28,25929550,2014/08,-0.4,22435200,3074898,12.4,3457029,15.6
29,22472520,2014/07,7.5,19360300,2997001,15.8,3471488,16.1
30,19001040,2014/06,-2.6,16363300,2703209,19.5,3230638,16.1
31,15770400,2014/05,-7.4,13660100,3029392,9.5,3316224,15.4
32,12454170,2014/04,19.2,10630700,3005236,19.2,3583252,17.1
33,8870920,2014/03,12.5,7625467,2782732,8.0,3005924,16.3
34,5864996,2014/02,-16.4,4842735,2022441,32.1,2670929,21.1
35,3194067,2014/01,4.6,2820294,2820294,13.3,3194067,13.3
36,34398400,2013/12,2.9,31545270,2623895,16.4,3054512,9.0
37,31343890,2013/11,2.8,28921380,2573538,15.3,2967488,8.4
38,28376400,2013/10,-5.5,26347840,2625037,9.9,2885828,7.7
39,25490570,2013/09,-0.6,23722800,2496294,22.4,3055366,7.4
40,22435200,2013/08,2.6,21226510,2575720,19.4,3074898,5.7
41,19360310,2013/07,10.9,18650790,2633519,13.8,2997001,3.8
42,16363310,2013/06,-10.8,16017270,2902683,-6.9,2703209,2.2
43,13660100,2013/05,0.8,13114590,2611167,16.0,3029392,4.2
44,10630700,2013/04,8.0,10503420,2771238,8.4,3005236,1.2
45,7625467,2013/03,37.6,7732183,2920532,-4.7,2782732,-1.4
46,4842736,2013/02,-28.3,4811651,2592145,-22.0,2022441,0.6
47,2820294,2013/01,0.0,2219506,2219506,27.1,2820294,27.1
48,23127580,2012/12,4.5,22504670,1671362,15.9,1937283,2.8
49,21190300,2012/11,-3.8,20833310,1552993,19.4,1854140,1.7
50,19336160,2012/10,8.5,19280320,1646044,17.1,1927573,0.3
51,17408580,2012/09,-1.2,17634270,1664313,6.8,1776989,-1.3
52,15631600,2012/08,-10.0,15969960,1734163,3.7,1798789,-2.1
53,13832810,2012/07,-10.4,14235800,1725127,15.8,1998345,-2.8
54,11834460,2012/06,16.8,12510670,1933382,15.3,2229845,-5.4
55,9604617,2012/05,-7.0,10577290,1963930,-2.8,1908345,-9.2
56,7696272,2012/04,-3.4,8613357,2165970,-5.2,2052540,-10.6
57,5643732,2012/03,13.7,6447387,2521347,-15.7,2124811,-12.5
58,3518921,2012/02,13.2,3926040,1840859,1.5,1868453,-10.4
59,1650468,2012/01,-1.3,2085181,2085181,-20.8,1650468,-20.8
