,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,2990203,2016/12,4.6,2787574,250630,9.9,275391,7.3
1,2714812,2016/11,10.9,2536944,231533,13.7,263212,7.0
2,2451600,2016/10,-4.1,2305411,213964,10.9,237264,6.3
3,2214336,2016/09,-2.9,2091447,222923,11.0,247519,5.9
4,1966817,2016/08,6.7,1868524,216720,17.6,254906,5.3
5,1711911,2016/07,-4.2,1651804,233850,2.2,238939,3.6
6,1472972,2016/06,-8.9,1417954,222226,12.2,249337,3.9
7,1223635,2016/05,9.3,1195728,246115,11.2,273692,2.3
8,949943,2016/04,-5.8,949613,251161,-0.3,250359,0.0
9,699584,2016/03,47.0,698452,284197,-6.4,265890,0.2
10,433694,2016/02,-28.4,414255,150080,20.5,180908,4.7
11,252786,2016/01,0.9,264175,264175,-4.3,252786,-4.3
12,2787574,2015/12,8.2,2908606,256974,-2.5,250630,-4.2
13,2536944,2015/11,8.2,2651632,220941,4.8,231533,-4.3
14,2305411,2015/10,-4.0,2430691,233148,-8.2,213964,-5.2
15,2091447,2015/09,2.9,2197543,256848,-13.2,222923,-4.8
16,1868524,2015/08,-7.3,1940695,221486,-2.2,216720,-3.7
17,1651804,2015/07,5.2,1719209,240267,-2.7,233850,-3.9
18,1417954,2015/06,-9.7,1478942,247665,-10.3,222226,-4.1
19,1195728,2015/05,-2.0,1231277,241869,1.8,246115,-2.9
20,949613,2015/04,-11.6,989408,278935,-10.0,251161,-4.0
21,698452,2015/03,89.4,710473,264376,7.5,284197,-1.7
22,414255,2015/02,-43.2,446097,197456,-24.0,150080,-7.1
23,264175,2015/01,2.8,248641,248641,6.3,264175,6.3
24,2908606,2014/12,16.3,2532199,242032,6.2,256974,14.9
25,2651632,2014/11,-5.2,2290167,208334,6.1,220941,15.8
26,2430691,2014/10,-9.2,2081833,207777,12.2,233148,16.8
27,2197543,2014/09,16.0,1874056,201859,27.2,256848,17.3
28,1940695,2014/08,-7.8,1672197,222942,-0.6,221486,16.1
29,1719209,2014/07,-3.0,1449255,218710,9.9,240267,18.6
30,1478942,2014/06,2.4,1230545,207360,19.4,247665,20.2
31,1231277,2014/05,-13.3,1023185,228224,6.0,241869,20.3
32,989408,2014/04,5.5,794961,235035,18.7,278935,24.5
33,710473,2014/03,33.9,559926,211044,25.3,264376,26.9
34,446097,2014/02,-20.6,348882,140150,40.9,197456,27.9
35,248641,2014/01,2.7,208732,208732,19.1,248641,19.1
36,2532199,2013/12,16.2,2337038,197105,22.8,242032,8.4
37,2290167,2013/11,0.3,2139933,194774,7.0,208334,7.0
38,2081833,2013/10,2.9,1945159,182131,14.1,207777,7.0
39,1874056,2013/09,-9.4,1763028,174520,15.7,201859,6.3
40,1672197,2013/08,1.9,1588508,177922,25.3,222942,5.3
41,1449255,2013/07,5.5,1410586,199289,9.7,218710,2.7
42,1230545,2013/06,-9.1,1211297,205163,1.1,207360,1.6
43,1023185,2013/05,-2.9,1006134,218263,4.6,228224,1.7
44,794961,2013/04,11.4,787871,203409,15.5,235035,0.9
45,559926,2013/03,50.6,584462,213965,-1.4,211044,-4.2
46,348882,2013/02,-32.8,370497,200318,-30.0,140150,-5.8
47,208732,2013/01,0.0,170179,170179,22.6,208732,22.6
48,1718099,2012/12,2.4,1913196,169773,-16.4,141937,-10.2
49,1576162,2012/11,5.4,1743423,160985,-13.9,138546,-9.6
50,1437616,2012/10,3.7,1582438,161132,-18.4,131491,-9.1
51,1306125,2012/09,-1.9,1421306,167038,-24.1,126800,-8.1
52,1163884,2012/08,-8.9,1254268,179600,-28.0,129245,-7.2
53,1034639,2012/07,-7.5,1074668,169395,-16.2,141910,-3.7
54,908170,2012/06,-6.2,905273,170968,-10.2,153475,0.3
55,754695,2012/05,1.2,734305,161194,1.5,163556,2.8
56,591139,2012/04,12.8,573111,157720,2.5,161674,3.1
57,429465,2012/03,3.7,415391,166877,-14.1,143389,3.4
58,286076,2012/02,-6.4,248514,106481,29.9,138319,15.1
59,147757,2012/01,-13.0,142033,142033,4.0,147757,4.0
