,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,268090,2016/12,3.8,318509,32075,-30.4,22330,-15.8
1,245761,2016/11,-10.5,286434,19794,8.7,21509,-14.2
2,224252,2016/10,14.3,266640,34166,-29.6,24036,-15.9
3,200216,2016/09,0.0,232474,35544,-40.8,21027,-13.9
4,179189,2016/08,20.9,196930,20331,3.5,21032,-9.0
5,158157,2016/07,-25.7,176599,23671,-26.5,17401,-10.4
6,140756,2016/06,0.7,152928,30675,-23.6,23421,-8.0
7,117335,2016/05,-30.0,122253,31627,-26.5,23262,-4.0
8,94073,2016/04,98.5,90626,23997,38.4,33216,3.8
9,60857,2016/03,-14.0,66629,25374,-34.0,16737,-8.7
10,44120,2016/02,-21.1,41255,16479,18.1,19455,6.9
11,24665,2016/01,-23.1,24776,24776,-0.4,24665,-0.4
12,318510,2015/12,62.0,277483,27041,18.6,32075,14.8
13,286435,2015/11,-42.1,250442,19918,-0.6,19794,14.4
14,266640,2015/10,-3.9,230524,27178,25.7,34166,15.7
15,232475,2015/09,74.8,203346,21147,68.1,35544,14.3
16,196930,2015/08,-14.1,182199,22218,-8.5,20331,8.1
17,176600,2015/07,-22.8,159981,28148,-15.9,23671,10.4
18,152929,2015/06,-3.0,131833,25638,19.6,30675,16.0
19,122254,2015/05,31.8,106195,28385,11.4,31627,15.1
20,90627,2015/04,-5.4,77810,18486,29.8,23997,16.5
21,66630,2015/03,54.0,59324,24879,2.0,25374,12.3
22,41255,2015/02,-33.5,34445,18904,-12.8,16479,19.8
23,24776,2015/01,-8.4,15541,15541,59.4,24776,59.4
24,277483,2014/12,35.8,300376,27052,0.0,27041,-7.6
25,250442,2014/11,-26.7,273324,27843,-28.5,19918,-8.4
26,230524,2014/10,28.5,245481,26444,2.8,27178,-6.1
27,203346,2014/09,-4.8,219037,26463,-20.1,21147,-7.2
28,182199,2014/08,-21.1,192574,15906,39.7,22218,-5.4
29,159980,2014/07,9.8,176668,22244,26.5,28148,-9.4
30,131833,2014/06,-9.7,154424,25383,1.0,25638,-14.6
31,106195,2014/05,53.5,129041,29561,-4.0,28385,-17.7
32,77810,2014/04,-25.7,99480,17343,6.6,18486,-21.8
33,59324,2014/03,31.6,82137,28340,-12.2,24879,-27.8
34,34445,2014/02,21.6,53797,26822,-29.5,18904,-36.0
35,15541,2014/01,-42.5,26975,26975,-42.4,15541,-42.4
36,300376,2013/12,-2.8,431569,27748,-2.5,27052,-30.4
37,273324,2013/11,5.3,403821,21778,27.8,27843,-32.3
38,245481,2013/10,-0.1,382043,28949,-8.6,26444,-35.7
39,219037,2013/09,66.4,353094,27293,-3.0,26463,-38.0
40,192574,2013/08,-28.5,325801,36121,-56.0,15906,-40.9
41,176668,2013/07,-12.4,289680,35409,-37.2,22244,-39.0
42,154424,2013/06,-14.1,254271,44830,-43.4,25383,-39.3
43,129041,2013/05,70.4,209441,39968,-26.0,29561,-38.4
44,99479,2013/04,-38.8,169473,40740,-57.4,17343,-41.3
45,82137,2013/03,5.7,128733,51095,-44.5,28340,-36.2
46,53797,2013/02,-0.6,77638,44333,-39.5,26822,-30.7
47,26975,2013/01,0.0,33305,33305,-19.0,26975,-19.0
48,431569,2012/12,27.4,451466,31491,-11.9,27748,-4.4
49,403821,2012/11,-24.8,419975,31356,-30.5,21778,-3.8
50,382043,2012/10,6.1,388619,32388,-10.6,28949,-1.7
51,353094,2012/09,-24.4,356231,41736,-34.6,27293,-0.9
52,325801,2012/08,2.0,314495,40825,-11.5,36121,3.6
53,289680,2012/07,-21.0,273670,36207,-2.2,35409,5.8
54,254271,2012/06,12.2,237462,52227,-14.2,44830,7.1
55,209441,2012/05,-1.9,185235,44612,-10.4,39968,13.1
56,169473,2012/04,-20.3,140623,38700,5.3,40740,20.5
57,128733,2012/03,15.3,101923,38821,31.6,51095,26.3
58,77638,2012/02,33.1,63102,31999,38.5,44333,23.0
59,33305,2012/01,5.8,31103,31103,7.1,33305,7.1
