,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,11150502,2016/12,3.7,11966506,1023356,-4.7,975529,-6.8
1,10174970,2016/11,1.3,10943150,972415,-3.3,940513,-7.0
2,9234460,2016/10,4.1,9970735,1029125,-9.8,928112,-7.4
3,8306348,2016/09,-6.8,8941610,1021621,-12.7,891712,-7.1
4,7414636,2016/08,5.1,7919989,1022475,-6.4,957224,-6.4
5,6457412,2016/07,-2.4,6897514,1005002,-9.4,911016,-6.4
6,5546119,2016/06,-2.3,5892512,1020581,-8.6,933217,-5.9
7,4612902,2016/05,-2.7,4871931,1061008,-10.0,954703,-5.3
8,3658199,2016/04,-8.3,3810923,1094388,-10.3,981319,-4.0
9,2676880,2016/03,70.4,2716535,943667,13.4,1069634,-1.5
10,1607246,2016/02,-35.9,1772868,676847,-7.2,627860,-9.3
11,979386,2016/01,-4.3,1096021,1096021,-10.6,979386,-10.6
12,11966506,2015/12,5.2,13746261,1206459,-15.2,1023356,-12.9
13,10943150,2015/11,-5.5,11194110,1101144,-11.7,972415,-12.7
14,9970735,2015/10,0.7,10092960,1065517,-3.4,1029125,-12.8
15,8941610,2015/09,-0.5,9027445,1137866,-10.2,1021621,-13.8
16,7935419,2015/08,1.8,7889579,1149332,-10.6,1026959,-14.1
17,6923559,2015/07,18.7,6740247,1161057,-13.1,1009229,-14.4
18,5147172,2015/06,-6.3,5579190,927220,-8.3,849985,-7.7
19,4297187,2015/05,-2.0,4651970,981691,-7.6,907354,-7.6
20,3389833,2015/04,7.0,3670279,966344,-4.2,926211,-7.6
21,2463622,2015/03,30.6,2703935,971406,-10.9,865962,-8.9
22,1597660,2015/02,-29.1,1732529,802826,-17.4,662857,-7.8
23,934803,2015/01,-1.6,929703,929703,0.6,934803,0.6
24,10983811,2014/12,7.3,10517210,910081,4.4,950438,4.4
25,10033373,2014/11,1.4,9607129,920751,-3.8,885435,4.4
26,9147938,2014/10,0.1,8686378,896960,-2.6,873217,5.3
27,8274721,2014/09,-4.3,7791659,899275,-3.0,872362,6.2
28,7402359,2014/08,0.1,6892384,891675,2.3,911822,7.4
29,6490537,2014/07,-1.7,6000709,867872,5.0,911347,8.2
30,5579190,2014/06,-5.6,5132837,900013,3.0,927220,8.7
31,4651970,2014/05,1.6,4232824,952509,3.1,981691,10.0
32,3663517,2014/04,0.3,3280315,891289,8.4,966344,11.8
33,2695980,2014/03,20.0,2389026,882529,9.2,963451,12.9
34,1732529,2014/02,-13.6,1506497,650577,23.4,802826,15.2
35,929703,2014/01,2.4,855920,855920,8.6,929703,8.6
36,10572170,2013/12,-2.0,9963939,781155,16.2,907575,6.1
37,9664599,2013/11,3.1,9182784,859922,7.7,925977,5.2
38,8738622,2013/10,-0.9,8322862,824377,8.9,897964,5.0
39,7840658,2013/09,0.5,7498485,689602,31.4,906009,4.6
40,6934649,2013/08,3.3,6808883,851105,5.9,901660,1.8
41,6032989,2013/07,-3.4,5957778,842452,3.6,872916,1.3
42,5160073,2013/06,-5.5,5115326,881067,2.5,903536,0.9
43,4256537,2013/05,6.0,4234259,928927,2.9,956252,0.5
44,3300285,2013/04,1.5,3305332,878501,2.7,902459,-0.2
45,2397826,2013/03,36.2,2426831,907980,-2.1,889129,-1.2
46,1508697,2013/02,-23.7,1518851,824075,-20.8,652777,-0.7
47,855920,2013/01,0.0,694776,694776,23.2,855920,23.2
48,5071579,2012/12,-2.1,4752903,459369,-16.2,384950,6.7
49,4686629,2012/11,-1.3,4293534,418708,-6.1,393340,9.1
50,4293289,2012/10,2.2,3874826,421707,-5.5,398613,10.8
51,3894676,2012/09,-16.1,3453119,480364,-18.8,389855,12.8
52,3504821,2012/08,18.2,2972755,470610,-1.3,464586,17.9
53,3040235,2012/07,-10.6,2502145,370506,6.1,393119,21.5
54,2647116,2012/06,-7.3,2131639,359819,22.3,439945,24.2
55,2207171,2012/05,2.1,1771820,387307,22.5,474512,24.6
56,1732659,2012/04,-9.8,1384513,387827,19.8,464700,25.1
57,1267959,2012/03,25.5,996686,395291,30.3,515059,27.2
58,752900,2012/02,19.7,601395,258055,59.0,410266,25.2
59,342634,2012/01,-25.4,343340,343340,-0.2,342634,-0.2
