,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,396833,2016/12,59.3,409486,35388,7.0,37870,-3.1
1,358963,2016/11,-41.7,374099,32219,-26.2,23775,-4.1
2,335188,2016/10,23.0,341880,33807,20.7,40811,-2.0
3,294377,2016/09,33.3,308073,20753,59.9,33184,-4.4
4,261193,2016/08,3.6,287320,31685,-21.4,24891,-9.1
5,236302,2016/07,-42.1,255635,49094,-51.0,24031,-7.6
6,212271,2016/06,90.9,206541,24387,70.1,41477,2.8
7,170794,2016/05,-27.3,182154,39067,-44.4,21722,-6.2
8,149072,2016/04,-27.9,143087,29800,0.3,29885,4.2
9,119187,2016/03,-5.3,113287,47349,-12.5,41424,5.2
10,77763,2016/02,28.6,65938,25636,70.7,43751,17.9
11,34012,2016/01,-3.9,40302,40302,-15.6,34012,-15.6
12,409486,2015/12,9.8,423850,35143,0.7,35388,-3.4
13,374098,2015/11,-4.7,388707,47500,-32.2,32219,-3.8
14,341879,2015/10,62.9,341207,36005,-6.1,33807,0.2
15,308072,2015/09,-34.5,305202,35516,-41.6,20753,0.9
16,287319,2015/08,-35.5,269686,40506,-21.8,31685,6.5
17,255634,2015/07,101.3,229180,36389,34.9,49094,11.5
18,206540,2015/06,-37.6,192791,34427,-29.2,24387,7.1
19,182153,2015/05,31.1,158364,36438,7.2,39067,15.0
20,143087,2015/04,-37.1,121926,35437,-15.9,29800,17.4
21,113287,2015/03,84.7,86489,21656,118.6,47349,31.0
22,65938,2015/02,-36.4,64833,19225,33.3,25636,1.7
23,40302,2015/01,14.7,45608,45608,-11.6,40302,-11.6
24,423850,2014/12,-26.0,371042,33272,5.6,35143,14.2
25,388707,2014/11,31.9,341373,31628,50.2,47500,13.9
26,341207,2014/10,1.4,311143,27055,33.1,36005,9.7
27,305202,2014/09,-12.3,263444,26943,31.8,35516,15.9
28,269686,2014/08,11.3,236501,30298,33.7,40506,14.0
29,229180,2014/07,5.7,206203,29790,22.1,36389,11.1
30,192791,2014/06,-5.5,176413,30132,14.3,34427,9.3
31,158364,2014/05,2.8,146281,37743,-3.5,36438,8.3
32,121926,2014/04,63.6,108538,34022,4.2,35437,12.3
33,86489,2014/03,12.6,74516,31103,-30.4,21656,16.1
34,64833,2014/02,-57.8,43413,20796,-7.6,19225,49.3
35,45608,2014/01,37.1,22617,22617,101.7,45608,101.7
36,355399,2013/12,5.2,371042,29668,12.1,33272,-4.2
37,322127,2013/11,16.9,341373,30230,4.6,31628,-5.6
38,290499,2013/10,0.4,311143,31844,-15.0,27055,-6.6
39,263444,2013/09,-11.1,279299,35011,-23.0,26943,-5.7
40,236501,2013/08,1.7,244288,29422,3.0,30298,-3.2
41,206203,2013/07,-1.1,214865,32734,-9.0,29790,-4.0
42,176413,2013/06,-20.2,182131,33316,-9.6,30132,-3.1
43,146281,2013/05,10.9,148815,33821,11.6,37743,-1.7
44,108538,2013/04,9.4,114994,26881,26.6,34022,-5.6
45,74516,2013/03,49.6,88113,30612,1.6,31103,-15.4
46,43413,2013/02,-8.1,57501,42411,-51.0,20796,-24.5
47,22617,2013/01,0.0,15090,15090,49.9,22617,49.9
48,356093,2012/12,3.8,326418,28058,7.2,30078,9.1
49,326015,2012/11,5.1,298360,24013,20.6,28970,9.3
50,297045,2012/10,-20.2,274347,20059,37.5,27573,8.3
51,269472,2012/09,23.2,254288,23992,44.0,34559,6.0
52,234913,2012/08,-8.3,230296,23049,21.7,28047,2.0
53,206866,2012/07,-8.0,207247,27537,11.0,30577,-0.2
54,176289,2012/06,9.0,179710,26800,24.0,33227,-1.9
55,143062,2012/05,13.7,152910,41096,-25.9,30471,-6.4
56,112591,2012/04,-5.7,111814,30313,-11.6,26801,0.7
57,85790,2012/03,-33.1,81501,27526,3.3,28436,5.3
58,57354,2012/02,186.1,53975,24482,73.6,42499,6.3
59,14855,2012/01,-47.0,29493,29493,-49.6,14855,-49.6
