,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1551685,2016/11,-7.6,1408858,113380,43.2,162336,10.1
1,1389350,2016/10,10.9,1295478,126444,39.0,175698,7.3
2,1213652,2016/09,0.7,1169034,147130,7.7,158415,3.8
3,1055237,2016/08,21.1,1021904,133208,18.1,157361,3.3
4,897876,2016/07,-0.1,888696,147839,-12.1,129930,1.0
5,767946,2016/06,-15.3,740857,114937,13.2,130112,3.7
6,637835,2016/05,3.1,625920,139237,10.4,153663,1.9
7,484172,2016/04,8.0,486683,112554,32.4,148982,-0.5
8,335190,2016/03,34.1,374129,150091,-8.1,137934,-10.4
9,197256,2016/02,8.9,224038,99016,3.9,102850,-11.9
10,94406,2016/01,-53.0,125022,125022,-24.5,94406,-24.5
11,1609718,2015/12,77.2,1524669,182168,10.3,200860,5.6
12,1408858,2015/11,-10.3,1342502,136343,-16.8,113380,4.9
13,1295478,2015/10,-14.1,1206159,146405,-13.6,126444,7.4
14,1169035,2015/09,10.4,1059754,140126,5.0,147130,10.3
15,1021904,2015/08,-9.9,919628,125310,6.3,133208,11.1
16,888696,2015/07,28.6,794318,120002,23.2,147839,11.9
17,740858,2015/06,-17.5,674316,129007,-10.9,114937,9.9
18,625921,2015/05,23.7,545309,108860,27.9,139237,14.8
19,486683,2015/04,-25.0,436449,108193,4.0,112554,11.5
20,374129,2015/03,51.6,328256,112325,33.6,150091,14.0
21,224038,2015/02,-20.8,215931,97931,1.1,99016,3.8
22,125022,2015/01,-31.4,118000,118000,5.9,125022,5.9
23,1524669,2014/12,33.6,1560897,141475,28.8,182168,-2.3
24,1342501,2014/11,-6.9,1419421,116559,17.0,136343,-5.4
25,1206158,2014/10,4.5,1302862,128522,13.9,146405,-7.4
26,1059753,2014/09,11.8,1174339,130039,7.8,140126,-9.8
27,919627,2014/08,4.4,1044300,123951,1.1,125310,-11.9
28,794317,2014/07,-7.0,920349,143929,-16.6,120002,-13.7
29,674315,2014/06,18.5,776420,142005,-9.1,129007,-13.1
30,545308,2014/05,0.6,634415,148842,-26.9,108860,-14.1
31,436448,2014/04,-3.7,485573,132772,-18.5,108193,-10.1
32,328256,2014/03,14.7,352801,144068,-22.0,112325,-7.0
33,215931,2014/02,-17.0,208733,93895,4.3,97931,3.5
34,118000,2014/01,-16.6,114838,114838,2.8,118000,2.8
35,1560897,2013/12,21.4,1435022,113371,24.8,141475,8.8
36,1419421,2013/11,-9.3,1321650,110491,5.5,116559,7.4
37,1302862,2013/10,-1.2,1211160,114927,11.8,128522,7.6
38,1174339,2013/09,4.9,1096233,123050,5.7,130039,7.1
39,1044300,2013/08,-13.9,973183,132115,-6.2,123951,7.3
40,920349,2013/07,1.4,841068,134922,6.7,143929,9.4
41,776420,2013/06,-4.6,706146,137861,3.0,142005,9.9
42,634414,2013/05,12.1,568285,119984,24.0,148851,11.6
43,485563,2013/04,-7.8,448301,122898,8.0,132772,8.3
44,352791,2013/03,53.4,325402,124898,15.3,144058,8.4
45,208733,2013/02,-18.2,200504,89951,4.4,93895,4.1
46,114838,2013/01,0.0,110553,110553,3.9,114838,3.9
47,1336859,2012/12,0.8,1364771,138066,-21.4,108496,-2.0
48,1228363,2012/11,6.6,1226705,125174,-14.0,107635,0.1
49,1120728,2012/10,-8.9,1101531,132837,-24.0,100986,1.7
50,1019742,2012/09,-11.5,968694,123940,-10.6,110864,5.3
51,908878,2012/08,17.9,844755,122436,2.3,125292,7.6
52,783586,2012/07,-9.4,722319,112378,-5.4,106277,8.5
53,677310,2012/06,-3.7,609941,101595,15.4,117289,11.0
54,560020,2012/05,4.3,508346,113425,7.4,121850,10.2
55,438170,2012/04,6.6,394921,106660,9.5,116762,10.9
56,321408,2012/03,3.4,288261,111274,-1.6,109526,11.5
57,211882,2012/02,0.0,176987,88065,20.3,105922,19.7
58,105960,2012/01,-23.3,88922,88922,19.2,105960,19.2
59,1364771,2011/12,10.3,1101986,105592,30.8,138066,23.8
60,1226705,2011/11,-5.8,996394,102063,22.6,125174,23.1
61,1101531,2011/10,7.2,894331,103339,28.5,132837,23.2
62,968694,2011/09,1.2,790991,99379,24.7,123940,22.5
63,844755,2011/08,8.9,691612,97106,26.1,122436,22.1
64,722319,2011/07,10.6,594506,95578,17.6,112378,21.5
65,609941,2011/06,-10.4,498928,95380,6.5,101595,22.3
66,508346,2011/05,6.3,403548,91267,24.3,113425,26.0
67,394921,2011/04,-4.1,312281,87515,21.9,106660,26.5
68,288261,2011/03,26.4,224765,83516,33.2,111274,28.2
69,176987,2011/02,-1.0,141250,72183,22.0,88065,25.3
70,88922,2011/01,-15.8,69066,69066,28.7,88922,28.7
