,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1194888,2016/12,5.2,1199690,92759,21.6,112825,-0.4
1,1082064,2016/11,-5.3,1106931,99388,7.9,107288,-2.3
2,974775,2016/10,24.9,1007543,93580,21.1,113338,-3.3
3,861437,2016/09,-17.0,913963,91312,-0.7,90712,-5.8
4,770725,2016/08,18.7,822651,91111,20.0,109317,-6.3
5,661408,2016/07,-10.7,731540,103970,-11.4,92118,-9.6
6,569290,2016/06,-1.0,627570,100514,2.7,103185,-9.3
7,466104,2016/05,3.6,527056,100927,3.3,104259,-11.6
8,361845,2016/04,-3.7,426129,122021,-17.5,100631,-15.1
9,261215,2016/03,48.9,304108,110711,-5.7,104438,-14.1
10,156776,2016/02,-19.1,193397,72851,-3.8,70121,-18.9
11,86656,2016/01,-6.6,120546,120546,-28.1,86656,-28.1
12,1199690,2015/12,-6.7,1450236,112734,-17.7,92759,-17.3
13,1106931,2015/11,6.2,1337502,103046,-3.5,99388,-17.2
14,1007543,2015/10,2.5,1234456,140034,-33.2,93580,-18.4
15,913964,2015/09,0.2,1094422,119676,-23.7,91312,-16.5
16,822652,2015/08,-12.4,974746,112231,-18.8,91111,-15.6
17,731540,2015/07,3.4,862515,106748,-2.6,103970,-15.2
18,627570,2015/06,-0.4,755767,120210,-16.4,100514,-17.0
19,527056,2015/05,-17.3,635557,127753,-21.0,100927,-17.1
20,426128,2015/04,10.2,507804,146910,-16.9,122021,-16.1
21,304107,2015/03,52.0,360894,148411,-25.4,110711,-15.7
22,193396,2015/02,-39.6,212483,100245,-27.3,72851,-9.0
23,120546,2015/01,6.9,112238,112238,7.4,120546,7.4
24,1450236,2014/12,9.4,1653923,130109,-13.4,112734,-12.3
25,1337502,2014/11,-26.4,1523814,133525,-22.8,103046,-12.2
26,1234455,2014/10,17.0,1390289,163487,-14.3,140034,-11.2
27,1094422,2014/09,6.6,1226802,142515,-16.0,119676,-10.8
28,974746,2014/08,5.1,1084287,140961,-20.4,112231,-10.1
29,862515,2014/07,-11.2,943326,129542,-17.6,106748,-8.6
30,755767,2014/06,-5.9,813784,127885,-6.0,120210,-7.1
31,635557,2014/05,-13.0,685899,145565,-12.2,127753,-7.3
32,507804,2014/04,-1.0,540334,149041,-1.4,146910,-6.0
33,360894,2014/03,48.0,391293,145610,1.9,148411,-7.8
34,212483,2014/02,-10.7,245683,90655,10.6,100245,-13.5
35,112238,2014/01,-13.7,155028,155028,-27.6,112238,-27.6
36,1653923,2013/12,-2.5,1964098,129790,0.2,130109,-15.8
37,1523814,2013/11,-18.3,1834308,160781,-17.0,133525,-16.9
38,1390289,2013/10,14.7,1673527,172715,-5.3,163487,-16.9
39,1226802,2013/09,1.1,1500812,127697,11.6,142515,-18.3
40,1084288,2013/08,8.8,1373115,160597,-12.2,140961,-21.0
41,943326,2013/07,1.3,1212518,162296,-20.2,129542,-22.2
42,813784,2013/06,-12.1,1050222,151683,-15.7,127885,-22.5
43,685899,2013/05,-2.3,898539,168069,-13.4,145565,-23.7
44,540334,2013/04,2.3,730470,211602,-29.6,149041,-26.0
45,391294,2013/03,60.6,518867,228716,-36.3,145610,-24.6
46,245683,2013/02,-41.5,290151,209983,-56.8,90655,-15.3
47,155028,2013/01,0.0,80168,80168,93.4,155028,93.4
48,1831054,2012/12,-26.6,2693560,164176,-30.4,114224,-32.0
49,1716830,2012/11,-2.3,2529384,154135,1.0,155687,-32.1
50,1561143,2012/10,40.5,2375248,180701,-11.8,159314,-34.3
51,1401829,2012/09,-27.6,2194547,189604,-40.2,113368,-36.1
52,1288461,2012/08,5.6,2004944,229515,-31.7,156669,-35.7
53,1131792,2012/07,22.8,1775429,213579,-30.5,148380,-36.3
54,983412,2012/06,-17.2,1561850,182805,-33.9,120864,-37.0
55,862548,2012/05,-10.9,1379045,248808,-41.3,145996,-37.5
56,716552,2012/04,-27.8,1130237,318133,-48.5,163775,-36.6
57,552777,2012/03,1.4,812104,361406,-37.2,226801,-31.9
58,325976,2012/02,118.3,450698,226284,-1.2,223566,-27.7
59,102410,2012/01,-37.6,224413,224413,-54.4,102410,-54.4
