,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,4466110,2016/12,-6.2,4498369,409632,0.1,410056,-0.7
1,4056054,2016/11,8.6,4088737,364830,19.8,437120,-0.8
2,3618934,2016/10,15.1,3723907,353445,13.8,402312,-2.8
3,3216622,2016/09,-12.7,3370462,350462,-0.3,349493,-4.6
4,2867129,2016/08,2.2,3020000,361589,10.7,400220,-5.1
5,2466909,2016/07,11.6,2658411,437890,-10.6,391711,-7.2
6,2075198,2016/06,-13.9,2220521,346988,1.2,351078,-6.5
7,1724120,2016/05,21.5,1873533,343263,18.9,407956,-8.0
8,1316164,2016/04,-12.7,1530270,428268,-21.6,335730,-14.0
9,980434,2016/03,56.5,1102002,406114,-5.3,384725,-11.0
10,595709,2016/02,-29.8,695888,301933,-18.6,245811,-14.4
11,349898,2016/01,-14.6,393955,393955,-11.2,349898,-11.2
12,4498369,2015/12,12.3,4282201,413118,-0.8,409632,5.1
13,4088737,2015/11,3.2,3869083,400072,-8.8,364830,5.7
14,3723907,2015/10,0.9,3469011,392628,-10.0,353445,7.3
15,3370462,2015/09,-3.1,3076383,338473,3.5,350462,9.6
16,3020000,2015/08,-17.4,2737910,318282,13.6,361589,10.3
17,2658411,2015/07,26.2,2419628,343170,27.6,437890,9.9
18,2220521,2015/06,1.1,2076458,324937,6.8,346988,6.9
19,1873533,2015/05,-19.9,1751521,363292,-5.5,343263,7.0
20,1530270,2015/04,5.5,1388229,377745,13.4,428268,10.2
21,1102002,2015/03,34.5,1010484,366303,10.9,406114,9.1
22,695888,2015/02,-23.4,644181,314151,-3.9,301933,8.0
23,393955,2015/01,-5.1,330030,330030,19.4,393955,19.4
24,4283997,2014/12,3.7,3770103,330354,25.6,414914,13.6
25,3869083,2014/11,1.9,3439749,323074,23.8,400072,12.5
26,3469011,2014/10,16.0,3116675,337804,16.2,392628,11.3
27,3076383,2014/09,6.3,2778871,272615,24.2,338473,10.7
28,2737910,2014/08,-7.3,2506256,333465,-4.6,318282,9.2
29,2419628,2014/07,5.6,2172791,327507,4.8,343170,11.4
30,2076458,2014/06,-10.6,1845284,321939,0.9,324937,12.5
31,1751521,2014/05,-3.8,1523345,321997,12.8,363292,15.0
32,1388229,2014/04,3.1,1201348,335678,12.5,377745,15.6
33,1010484,2014/03,16.6,865670,306546,19.5,366303,16.7
34,644181,2014/02,-4.8,559124,218855,43.5,314151,15.2
35,330030,2014/01,-0.1,340269,340269,-3.0,330030,-3.0
36,3770103,2013/12,2.3,3590825,365255,-9.6,330354,5.0
37,3439749,2013/11,-4.4,3225570,326088,-0.9,323074,6.6
38,3116675,2013/10,23.9,2899482,336230,0.5,337804,7.5
39,2778871,2013/09,-18.2,2563252,316864,-14.0,272615,8.4
40,2506256,2013/08,1.8,2246388,304370,9.6,333465,11.6
41,2172791,2013/07,1.7,1942018,324536,0.9,327507,11.9
42,1845284,2013/06,0.0,1617482,293949,9.5,321939,14.1
43,1523345,2013/05,-4.1,1323533,302528,6.4,321997,15.1
44,1201348,2013/04,9.5,1021005,293589,14.3,335678,17.7
45,865670,2013/03,40.1,727416,274795,11.6,306546,19.0
46,559124,2013/02,-35.7,452621,236196,-7.3,218855,23.5
47,340269,2013/01,0.0,216425,216425,57.2,340269,57.2
48,1885075,2012/12,-2.8,1850666,187794,-21.9,146761,1.9
49,1738314,2012/11,-3.9,1662872,182887,-17.4,151039,4.5
50,1587275,2012/10,-2.6,1479985,163371,-3.8,157144,7.2
51,1430131,2012/09,-5.0,1316614,147305,9.5,161347,8.6
52,1268784,2012/08,3.4,1169309,159563,6.4,169819,8.5
53,1098965,2012/07,6.8,1009746,145547,12.8,164176,8.8
54,934789,2012/06,-9.9,864199,142822,7.6,153723,8.2
55,781066,2012/05,11.5,721377,161862,5.5,170719,8.3
56,610347,2012/04,-4.1,559515,140770,8.8,153164,9.1
57,457183,2012/03,-4.0,418745,162465,-1.7,159687,9.2
58,297496,2012/02,26.7,256280,118321,40.5,166293,16.1
59,131203,2012/01,-30.1,137959,137959,-4.9,131203,-4.9
