,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,6851222,2016/12,2.5,7716388,733908,-16.5,612615,-11.2
1,6238608,2016/11,8.0,6982481,658378,-9.2,597816,-10.6
2,5640792,2016/10,27.0,6324103,648948,-14.7,553402,-10.8
3,5087390,2016/09,-28.5,5675155,600996,-27.5,435923,-10.4
4,4651467,2016/08,24.8,5074159,525531,16.1,610097,-8.3
5,4041371,2016/07,-17.2,4548628,657570,-25.6,488912,-11.1
6,3552459,2016/06,-5.6,3891058,642504,-8.1,590167,-8.7
7,2962292,2016/05,1.3,3248554,580472,7.7,625065,-8.8
8,2337227,2016/04,2.3,2668082,740255,-16.6,617345,-12.4
9,1719882,2016/03,16.7,1927827,756164,-20.2,603397,-10.8
10,1116485,2016/02,-13.7,1171663,470756,9.9,517224,-4.7
11,599261,2016/01,-18.4,700907,700907,-14.5,599261,-14.5
12,7716388,2015/12,11.5,7027649,708570,3.6,733908,9.8
13,6982480,2015/11,1.5,6319080,613081,7.4,658378,10.5
14,6324102,2015/10,8.0,5705999,650695,-0.3,648948,10.8
15,5675154,2015/09,14.4,5055304,557948,7.7,600996,12.3
16,5074158,2015/08,-20.1,4497356,562518,-6.6,525531,12.8
17,4548627,2015/07,2.3,3934838,548256,19.9,657570,15.6
18,3891057,2015/06,10.7,3386582,554775,15.8,642504,14.9
19,3248553,2015/05,-21.6,2831807,592942,-2.1,580472,14.7
20,2668081,2015/04,-2.1,2238865,583173,26.9,740255,19.2
21,1927826,2015/03,60.6,1655692,592720,27.6,756164,16.4
22,1171663,2015/02,-32.8,1062972,443374,6.2,470756,10.2
23,700907,2015/01,-1.2,619598,619598,13.1,700907,13.1
24,7028399,2014/12,15.7,6247623,575621,23.2,709320,12.5
25,6319079,2014/11,-5.8,5672002,530763,15.5,613081,11.4
26,5705999,2014/10,16.6,5141240,589693,10.3,650695,11.0
27,5055304,2014/09,-0.8,4551547,486755,14.6,557948,11.1
28,4497356,2014/08,2.6,4064792,518562,8.5,562518,10.6
29,3934838,2014/07,-1.2,3546230,515843,6.3,548256,11.0
30,3386582,2014/06,-6.4,3030387,559150,-0.8,554775,11.8
31,2831808,2014/05,1.7,2471237,573442,3.4,592942,14.6
32,2238866,2014/04,-1.6,1897795,483451,20.6,583173,18.0
33,1655692,2014/03,33.7,1414344,511123,16.0,592720,17.1
34,1062972,2014/02,-28.4,903221,364588,21.6,443374,17.7
35,619598,2014/01,7.6,538633,538633,15.0,619598,15.0
36,6247623,2013/12,8.4,5474126,472506,21.8,575621,14.1
37,5672002,2013/11,-10.0,5001620,436678,21.5,530763,13.4
38,5141240,2013/10,21.1,4564942,467483,26.1,589692,12.6
39,4551547,2013/09,-6.1,4097458,458726,6.1,486755,11.1
40,4064792,2013/08,0.5,3638733,412294,25.8,518562,11.7
41,3546230,2013/07,-7.7,3226439,499611,3.2,515843,9.9
42,3030388,2013/06,-2.5,2726828,469263,19.1,559150,11.1
43,2471238,2013/05,18.6,2257566,491602,16.6,573442,9.5
44,1897795,2013/04,-5.4,1765964,452672,6.8,483451,7.5
45,1414344,2013/03,40.2,1313292,519857,-1.7,511123,7.7
46,903221,2013/02,-32.3,793435,410959,-11.3,364588,13.8
47,538633,2013/01,0.0,382476,382476,40.8,538633,40.8
48,5142993,2012/12,5.9,5203994,461797,-5.9,434336,-1.2
49,4708657,2012/11,-7.0,4742197,434600,-5.7,409912,-0.7
50,4298745,2012/10,1.8,4307597,436137,1.1,440973,-0.2
51,3857773,2012/09,11.4,3871460,449302,-3.6,433260,-0.3
52,3424513,2012/08,-17.8,3422158,454591,-14.4,388933,0.1
53,3035580,2012/07,6.0,2967567,414587,14.1,473061,2.3
54,2562519,2012/06,-3.8,2552979,423437,5.3,446123,0.4
55,2116396,2012/05,8.0,2129542,406529,14.1,463884,-0.6
56,1652512,2012/04,-9.0,1723013,448377,-4.2,429567,-4.1
57,1222944,2012/03,21.0,1274635,484566,-2.6,472134,-4.1
58,750811,2012/02,8.3,790070,309166,26.2,390303,-5.0
59,360508,2012/01,-21.9,480903,480903,-25.0,360508,-25.0
