,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,319696448,2016/12,15.0,215617824,28319018,12.0,31724010,48.3
1,287972416,2016/11,11.4,187298800,18583050,48.5,27596680,53.8
2,260375808,2016/10,-8.3,168715808,20097100,23.2,24763590,54.3
3,235612192,2016/09,-3.3,148618704,17455900,54.7,26996430,58.5
4,208615696,2016/08,-6.1,131162800,14887270,87.6,27929480,59.0
5,180686304,2016/07,14.6,116275504,16015110,85.7,29739750,55.4
6,150946496,2016/06,5.1,100260400,15284190,69.8,25953540,50.5
7,124993000,2016/05,-0.2,84976176,14647720,68.5,24686020,47.1
8,100306896,2016/04,-9.4,70328464,16117520,53.5,24744390,42.6
9,75562560,2016/03,19.9,54210940,17503740,56.0,27304340,39.4
10,48258220,2016/02,-10.7,36707200,14357810,58.5,22764920,31.5
11,25493300,2016/01,-10.0,22349390,22349390,14.1,25493300,14.1
12,215617824,2015/12,52.4,201426720,18751806,51.0,28319018,7.1
13,187298800,2015/11,-7.5,182674896,14092840,31.9,18583050,2.5
14,168715808,2015/10,15.1,152132000,0,22.2,20097100,0.1
15,148618656,2015/09,17.3,152132032,23282180,-25.0,17455896,-2.3
16,131162800,2015/08,-7.0,128849800,17642990,-15.6,14887270,1.8
17,116275504,2015/07,4.8,111206896,19228300,-16.7,16015110,4.6
18,100260400,2015/06,4.3,91978560,29851100,-48.8,15284190,9.0
19,84976192,2015/05,-9.1,62127460,11404920,28.4,14647720,36.8
20,70328464,2015/04,-7.9,50722540,11131950,44.8,16117520,38.7
21,54210940,2015/03,21.9,39590600,11606440,50.8,17503740,36.9
22,36707200,2015/02,-35.8,27984150,9623785,49.2,14357810,31.2
23,22349390,2015/01,19.2,18360370,18360370,21.7,22349390,21.7
24,201426720,2014/12,33.1,127178656,18396252,1.9,18751806,58.4
25,182674912,2014/11,-14.3,108782400,13260765,6.3,14092839,67.9
26,168582096,2014/10,-29.3,95521640,11074480,48.5,16450050,76.5
27,152132000,2014/09,32.0,75220200,0,152.3,23282180,80.2
28,128849800,2014/08,-8.2,75220200,9577537,84.2,17642990,71.3
29,111206896,2014/07,-35.6,65642660,12271870,56.7,19228300,69.4
30,91978560,2014/06,161.7,53370792,9966510,199.5,29851100,72.3
31,62127460,2014/05,2.5,43404280,9865102,15.6,11404920,43.1
32,50722540,2014/04,-4.1,33539180,8465877,31.5,11131950,51.2
33,39590600,2014/03,20.6,25073300,8771278,32.3,11606440,57.9
34,27984150,2014/02,-47.6,16302020,7389361,30.2,9623785,71.7
35,18360370,2014/01,-0.2,8912659,8912659,106.0,18360370,106.0
36,127178704,2013/12,38.7,94289936,5978373,207.7,18396250,34.9
37,108782400,2013/11,19.7,88311568,6446757,105.7,13260770,23.2
38,95521640,2013/10,20.0,81864816,6359124,74.2,11074480,16.7
39,84447160,2013/09,-3.7,75505688,7574278,21.8,9226967,11.8
40,75220192,2013/08,-22.0,67931408,8801415,8.8,9577537,10.7
41,65642660,2013/07,23.1,59130000,11971620,2.5,12271870,11.0
42,53370792,2013/06,1.0,47158380,10652660,-6.4,9966510,13.2
43,43404280,2013/05,16.5,36505720,8413140,17.3,9865102,18.9
44,33539180,2013/04,-3.5,28092580,6372888,32.8,8465877,19.4
45,25073300,2013/03,18.7,21719690,7358792,19.2,8771278,15.4
46,16302020,2013/02,-17.1,14360900,7031541,5.1,7389361,13.5
47,8912659,2013/01,0.0,7329355,7329355,21.6,8912659,21.6
48,21837340,2012/12,-14.0,19033010,637105,164.8,1687078,14.7
49,20150260,2012/11,-6.9,18395900,2376885,-17.5,1961050,9.5
50,18189210,2012/10,46.8,16019020,965196,118.4,2107663,13.5
51,16081550,2012/09,0.0,15053820,574148,150.1,1435993,6.8
52,14645560,2012/08,-29.5,14479670,1226771,17.0,1435739,1.1
53,13209820,2012/07,-6.5,13252900,1684405,20.9,2037200,-0.3
54,11172620,2012/06,8.4,11568500,2834897,-23.1,2179645,-3.4
55,8992973,2012/05,22.9,8733599,1848224,8.8,2010352,3.0
56,6982621,2012/04,-21.4,6885375,1736708,-5.8,1635261,1.4
57,5347360,2012/03,31.2,5148667,2327916,-10.7,2079544,3.8
58,3267816,2012/02,-5.8,2820751,1625276,-2.5,1585149,15.8
59,1682667,2012/01,164.1,1195475,1195475,40.8,1682667,40.8
