,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,57444504,2016/12,3.5,63859140,4910367,5.9,5200188,-10.0
1,52244320,2016/11,5.7,58934552,5000723,0.5,5026729,-11.4
2,47217592,2016/10,4.6,53933832,5017949,-5.2,4756551,-12.5
3,42451820,2016/09,-2.9,48915880,4949592,-8.1,4548374,-13.2
4,37903448,2016/08,-2.9,43966288,5128230,-8.6,4684872,-13.8
5,33218580,2016/07,2.8,38838060,5194192,-7.1,4826152,-14.5
6,28388130,2016/06,-3.5,33643860,5437140,-13.7,4692999,-15.6
7,23695130,2016/05,1.8,28206720,5608994,-13.3,4864702,-16.0
8,18830430,2016/04,0.1,22597730,5441253,-12.2,4777188,-16.7
9,14069690,2016/03,12.6,17156480,5532501,-13.8,4771299,-18.0
10,9298389,2016/02,-16.3,11623980,5363635,-21.0,4237568,-20.0
11,5060821,2016/01,3.3,6260341,6260341,-19.2,5060821,-19.2
12,63850356,2015/12,-2.0,66974244,6120542,-19.9,4901584,-4.7
13,58948768,2015/11,-0.3,60853752,5992836,-16.5,5000723,-3.1
14,53948048,2015/10,1.5,54860860,5841879,-14.1,5017949,-1.7
15,48923920,2015/09,-3.6,49018980,5765142,-14.3,4943416,-0.2
16,43980512,2015/08,-1.3,43253840,6069393,-15.5,5128230,1.7
17,38852280,2015/07,-4.5,37184448,5773734,-10.0,5194192,4.5
18,33648060,2015/06,-3.1,31410720,5598709,-2.9,5437140,7.1
19,28210920,2015/05,3.1,25812010,5825343,-3.7,5608994,9.3
20,22601930,2015/04,-1.6,19986660,5232278,4.0,5441253,13.1
21,17156480,2015/03,3.2,14754390,5301259,4.4,5532501,16.3
22,11623980,2015/02,-14.3,9453128,4263106,25.8,5363635,23.0
23,6260341,2015/01,2.3,5190022,5190022,20.6,6260341,20.6
24,66971612,2014/12,2.1,59688504,5450263,12.3,6117912,12.2
25,60853700,2014/11,2.6,54238240,5005154,19.7,5992836,12.2
26,54860860,2014/10,1.3,49233088,4874324,19.9,5841879,11.4
27,49019040,2014/09,-5.0,44358768,5164267,11.6,5765195,10.5
28,43253840,2014/08,5.1,39194500,5242815,15.8,6069393,10.4
29,37184448,2014/07,1.9,33951680,5305567,8.8,5773734,9.5
30,31478680,2014/06,-2.7,28646120,5052823,12.1,5666668,9.9
31,25812010,2014/05,11.3,23593290,4965219,17.3,5825343,9.4
32,19986660,2014/04,-1.3,18628070,4758921,9.9,5232278,7.3
33,14752590,2014/03,24.3,13869150,4844601,9.4,5299462,6.4
34,9453128,2014/02,-17.9,9024551,4159350,2.5,4263106,4.8
35,5190022,2014/01,-4.8,4865201,4865201,6.7,5190022,6.7
36,59688288,2013/12,8.9,62935728,5001453,9.0,5450050,-5.2
37,54238240,2013/11,2.7,57934280,5220991,-4.1,5005154,-6.4
38,49233088,2013/10,-5.9,52713288,5528934,-11.8,4874324,-6.6
39,44375408,2013/09,-1.2,47184352,5201728,-0.4,5180909,-5.9
40,39194500,2013/08,-1.2,41982620,5379647,-2.5,5242815,-6.6
41,33951680,2013/07,4.8,36602980,5875788,-9.7,5305567,-7.2
42,28653890,2013/06,1.9,30727190,5083451,-0.4,5060599,-6.7
43,23593290,2013/05,4.3,25643740,5535671,-10.3,4965219,-8.0
44,18628070,2013/04,-2.1,20108070,5431656,-12.4,4758921,-7.4
45,13887740,2013/03,16.9,14676410,6066166,-19.8,4863186,-5.4
46,9024551,2013/02,-14.5,8610245,3850823,8.0,4159350,4.8
47,4865201,2013/01,0.0,4759422,4759422,2.2,4865201,2.2
48,56591312,2012/12,-0.3,62697920,5055384,-11.9,4453176,-9.7
49,52138140,2012/11,-2.8,57642540,4868160,-8.2,4469150,-9.5
50,47668992,2012/10,-6.3,52774380,5171567,-11.1,4596963,-9.7
51,43072020,2012/09,7.3,47602808,4998335,-1.9,4903538,-9.5
52,38168488,2012/08,-8.5,42604480,5075140,-9.9,4571877,-10.4
53,33596608,2012/07,1.5,37529340,5421401,-7.8,4997077,-10.5
54,28599530,2012/06,-4.7,32107940,5380742,-8.5,4924598,-10.9
55,23674930,2012/05,5.0,26727200,5384031,-4.0,5167869,-11.4
56,18507060,2012/04,-1.5,21343160,5722572,-14.0,4921027,-13.3
57,13586040,2012/03,16.9,15620590,5771592,-13.5,4993920,-13.0
58,8592118,2012/02,-1.1,9849000,4238551,0.8,4272095,-12.8
59,4320023,2012/01,-14.5,5610449,5610449,-23.0,4320023,-23.0
