,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,41925724,2016/11,-6.0,46862360,4204216,-13.6,3630255,-10.5
1,38295472,2016/10,-6.0,42658152,4419931,-12.6,3864010,-10.2
2,34431460,2016/09,0.4,38238220,4268164,-3.7,4111217,-10.0
3,30320240,2016/08,7.3,33970048,4418826,-7.3,4094737,-10.7
4,26225510,2016/07,2.1,29551230,4397086,-13.2,3815389,-11.3
5,22410120,2016/06,-3.5,25154140,4190025,-10.8,3737463,-10.9
6,18672660,2016/05,1.1,20964120,4011141,-3.5,3872523,-10.9
7,14800130,2016/04,0.2,16952970,4255094,-10.0,3830088,-12.7
8,10970040,2016/03,22.8,12697880,4250746,-10.1,3820834,-13.6
9,7149210,2016/02,-23.0,8447134,3822590,-18.6,3111217,-15.4
10,4037993,2016/01,0.8,4624544,4624544,-12.7,4037993,-12.7
11,50870128,2015/12,-4.7,54066984,4648410,-13.8,4007765,-5.9
12,46862360,2015/11,-4.9,49418568,5041780,-16.6,4204216,-5.2
13,42658140,2015/10,3.6,44376792,5418792,-18.4,4419931,-3.9
14,38238220,2015/09,-3.4,38958000,5356279,-20.3,4268164,-1.9
15,33970048,2015/08,0.5,33601720,5111800,-13.6,4418826,1.1
16,29551230,2015/07,4.9,28489920,4813575,-8.6,4397086,3.7
17,25154140,2015/06,4.5,23676350,4220274,-0.7,4190025,6.2
18,20964110,2015/05,-5.7,19456070,4495831,-10.8,4011141,7.8
19,16952970,2015/04,0.1,14960240,4367071,-2.6,4255094,13.3
20,12697880,2015/03,11.2,10593170,3760006,13.1,4250746,19.9
21,8447133,2015/02,-17.3,6833164,3313477,15.4,3822590,23.6
22,4624544,2015/01,-0.5,3519687,3519687,31.4,4624544,31.4
23,54066984,2014/12,-7.8,41449656,3537506,31.4,4648410,30.4
24,49418572,2014/11,-7.0,37912148,3558288,41.7,5041780,30.4
25,44376792,2014/10,1.2,34353860,3514463,54.2,5418792,29.2
26,38958000,2014/09,4.8,30839400,3647945,46.8,5356279,26.3
27,33601720,2014/08,6.2,27191450,3597463,42.1,5111800,23.6
28,28489920,2014/07,14.1,23593990,3328170,44.6,4813575,20.8
29,23676350,2014/06,-6.1,20265820,3495875,20.7,4220274,16.8
30,19456070,2014/05,3.0,16769940,3823281,17.6,4495831,16.0
31,14960240,2014/04,16.1,12946660,3608462,21.0,4367071,15.6
32,10593170,2014/03,13.5,9338201,3299895,13.9,3760006,13.4
33,6833164,2014/02,-5.9,6038306,2734319,21.2,3313477,13.2
34,3519687,2014/01,-0.5,3303987,3303987,6.5,3519687,6.5
35,41449660,2013/12,-0.6,37028672,3319670,6.6,3537506,11.9
36,37912152,2013/11,1.2,33709000,3625446,-1.9,3558288,12.5
37,34353860,2013/10,-3.7,30083550,3754686,-6.4,3514463,14.2
38,30839400,2013/09,1.4,26328870,3615838,0.9,3647945,17.1
39,27191450,2013/08,8.1,22713030,3460682,4.0,3597463,19.7
40,23593990,2013/07,-4.8,19252350,3160852,5.3,3328170,22.5
41,20265820,2013/06,-8.6,16091500,2904440,20.4,3495875,25.9
42,16769940,2013/05,5.9,13187060,2862147,33.6,3823281,27.2
43,12946660,2013/04,9.4,10324910,2807684,28.5,3608462,25.4
44,9338200,2013/03,20.7,7517225,2675265,23.3,3299895,24.2
45,6038306,2013/02,-17.2,4841960,2518998,8.5,2734319,24.7
46,3303987,2013/01,0.0,2322962,2322962,42.2,3303987,42.2
47,37010888,2012/12,-7.7,35034260,2552279,30.6,3334293,5.6
48,33676600,2012/11,-3.7,32481990,2830243,27.7,3613738,3.7
49,30062860,2012/10,3.8,29651740,2979095,26.0,3752668,1.4
50,26310190,2012/09,4.4,26672650,2915485,24.0,3615270,-1.4
51,22694920,2012/08,9.6,23757160,3031032,14.2,3462199,-4.5
52,19232720,2012/07,8.8,20726130,3016819,4.7,3158808,-7.2
53,16073910,2012/06,1.6,17709310,3083949,-5.9,2902617,-9.2
54,13171300,2012/05,1.8,14625360,3181740,-10.2,2857381,-9.9
55,10313920,2012/04,5.1,11443620,3064380,-8.4,2805739,-9.9
56,7508176,2012/03,6.1,8379243,2933791,-9.0,2669682,-10.4
57,4838494,2012/02,8.4,5445452,2419204,4.0,2516447,-11.1
58,2322047,2012/01,-9.0,3026249,3026249,-23.3,2322047,-23.3
59,35034260,2011/12,-9.8,36261420,3018101,-15.4,2552279,-3.4
60,32481990,2011/11,-5.0,33243320,3086885,-8.3,2830243,-2.3
61,29651740,2011/10,2.2,30156440,2615467,13.9,2979095,-1.7
62,26672650,2011/09,-3.8,27540970,3088987,-5.6,2915485,-3.2
63,23757160,2011/08,0.5,24451980,3213185,-5.7,3031032,-2.8
64,20726130,2011/07,-2.2,21238800,3127836,-3.5,3016819,-2.4
65,17709310,2011/06,-3.1,18110960,2923183,5.5,3083949,-2.2
66,14625360,2011/05,3.8,15187780,3253210,-2.2,3181740,-3.7
67,11443620,2011/04,4.4,11934570,3246143,-5.6,3064380,-4.1
68,8379243,2011/03,21.3,8688427,3124423,-6.1,2933791,-3.5
69,5445452,2011/02,-20.0,5564004,2658028,-9.0,2419204,-2.1
70,3026249,2011/01,0.3,2905976,2905976,4.1,3026249,4.1
