,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,972187,2016/12,32.9,1093435,73597,26.6,93163,-11.1
1,879024,2016/11,-25.0,1019838,75248,-6.8,70106,-13.8
2,808918,2016/10,7.3,944590,92326,1.3,93495,-14.4
3,715423,2016/09,4.6,852264,89691,-2.8,87145,-16.1
4,628278,2016/08,12.6,762573,102436,-18.7,83294,-17.6
5,544984,2016/07,-11.4,660137,104820,-29.5,73939,-17.4
6,471045,2016/06,0.2,555317,92895,-10.2,83426,-15.2
7,387618,2016/05,0.6,462422,97059,-14.3,83227,-16.2
8,304391,2016/04,-3.8,365363,93931,-11.9,82715,-16.7
9,221677,2016/03,56.9,271432,100725,-14.7,85956,-18.3
10,135721,2016/02,-32.3,170707,77288,-29.1,54798,-20.5
11,80923,2016/01,9.9,93419,93419,-13.4,80923,-13.4
12,1093435,2015/12,-2.2,1239113,106049,-30.6,73597,-11.8
13,1019838,2015/11,-18.5,1133064,100239,-24.9,75248,-10.0
14,944590,2015/10,2.9,1032825,113803,-18.9,92326,-8.5
15,852264,2015/09,-12.4,919022,106044,-15.4,89691,-7.3
16,762574,2015/08,-2.3,812978,98091,4.4,102436,-6.2
17,660138,2015/07,12.8,714887,103939,0.9,104820,-7.7
18,555318,2015/06,-4.3,610948,111005,-16.3,92895,-9.1
19,462422,2015/05,3.3,499943,94296,2.9,97059,-7.5
20,365363,2015/04,-6.8,405647,116323,-19.3,93931,-9.9
21,271432,2015/03,30.3,289324,102554,-1.8,100725,-6.2
22,170707,2015/02,-17.3,186770,95816,-19.3,77288,-8.6
23,93419,2015/01,-11.9,90954,90954,2.7,93419,2.7
24,1239113,2014/12,5.8,958746,72303,46.7,106049,29.2
25,1133064,2014/11,-11.9,886443,95494,5.0,100239,27.8
26,1032825,2014/10,7.3,790949,102855,10.6,113803,30.6
27,919022,2014/09,8.1,688094,90055,17.8,106044,33.6
28,812978,2014/08,-5.6,598039,94756,3.5,98091,35.9
29,714887,2014/07,-6.4,503283,99155,4.8,103939,42.0
30,610948,2014/06,17.7,404128,69135,60.6,111005,51.2
31,499943,2014/05,-18.9,334993,78267,20.5,94296,49.2
32,405647,2014/04,13.4,256726,69442,67.5,116323,58.0
33,289324,2014/03,7.0,187284,67782,51.3,102554,54.5
34,186770,2014/02,5.3,119502,37596,154.9,95816,56.3
35,90954,2014/01,25.8,81906,81906,11.1,90954,11.1
36,958746,2013/12,-24.3,821883,51216,41.2,72303,16.6
37,886443,2013/11,-7.2,770667,71518,33.5,95494,15.0
38,790949,2013/10,14.2,699149,72205,42.4,102855,13.1
39,688094,2013/09,-5.0,626944,81113,11.0,90055,9.8
40,598039,2013/08,-4.4,545831,79046,19.9,94756,9.6
41,503283,2013/07,43.4,466785,66347,49.4,99155,7.8
42,404128,2013/06,-11.7,400438,84197,-17.9,69135,0.9
43,334993,2013/05,12.7,316241,70221,11.4,78267,5.9
44,256726,2013/04,2.4,246020,63003,10.2,69442,4.3
45,187284,2013/03,80.3,183017,75876,-10.7,67782,2.3
46,119502,2013/02,-54.1,107141,58605,-35.8,37596,11.5
47,81906,2013/01,0.0,48536,48536,68.8,81906,68.8
48,746598,2012/12,-17.4,724708,62457,-11.0,55561,3.0
49,691037,2012/11,-1.4,662251,57862,16.2,67263,4.3
50,623774,2012/10,34.5,604389,70867,-3.7,68231,3.2
51,555543,2012/09,-20.5,533522,72665,-30.2,50739,4.1
52,504804,2012/08,11.3,460857,78325,-18.5,63855,9.5
53,440949,2012/07,-33.9,382532,69581,-17.5,57367,15.3
54,383582,2012/06,34.9,312951,63965,35.6,86740,22.6
55,296842,2012/05,-1.9,248986,75557,-14.9,64307,19.2
56,232535,2012/04,-5.8,173429,49543,32.3,65553,34.1
57,166982,2012/03,37.4,123886,56802,22.5,69586,34.8
58,97396,2012/02,8.3,67084,28906,75.2,50635,45.2
59,46761,2012/01,-25.1,38178,38178,22.5,46761,22.5
