,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,9504094,2016/12,6.9,15647796,1070746,-40.3,639530,-39.3
1,8864564,2016/11,9.4,14577050,1335236,-55.2,598457,-39.2
2,8266107,2016/10,-44.7,13241820,1448956,-62.2,547210,-37.6
3,7718898,2016/09,5.3,11792860,1487710,-33.5,989827,-34.5
4,6729070,2016/08,37.7,10305150,938112,0.2,940052,-34.7
5,5789019,2016/07,-12.9,9367037,1120756,-39.1,682772,-38.2
6,5106247,2016/06,-9.6,8246281,1081560,-27.5,783923,-38.1
7,4322324,2016/05,9.2,7164721,884778,-2.0,867433,-39.7
8,3454891,2016/04,-13.0,6279943,1046091,-24.1,794080,-45.0
9,2660811,2016/03,34.4,5233852,931188,-2.0,912978,-49.2
10,1747833,2016/02,-36.4,4302664,845643,-19.7,679358,-59.4
11,1068475,2016/01,-0.2,3457021,3457021,-69.1,1068475,-69.1
12,15647796,2015/12,-19.8,13909739,1168508,-8.4,1070746,12.5
13,14577050,2015/11,-7.8,12741230,889890,50.0,1335236,14.4
14,13241810,2015/10,-2.6,11851340,767466,88.8,1448956,11.7
15,11792860,2015/09,58.6,11083880,2942634,-49.4,1487710,6.4
16,10305150,2015/08,-16.3,8141241,876460,7.0,938112,26.6
17,9367036,2015/07,3.6,7264781,1028186,9.0,1120756,28.9
18,8246280,2015/06,22.2,6236595,998248,8.4,1081560,32.2
19,7164720,2015/05,-15.4,5238347,1094054,-19.1,884778,36.8
20,6279942,2015/04,12.3,4144293,1073086,-2.5,1046091,51.5
21,5233852,2015/03,10.1,3071207,1094830,-14.9,931188,70.4
22,4302664,2015/02,-75.5,1976377,856685,-1.3,845643,117.7
23,3457021,2015/01,195.9,1119692,1119692,208.8,3457021,208.8
24,13909739,2014/12,31.3,14280803,3005469,-61.1,1168508,-2.6
25,12741231,2014/11,16.0,11275334,1090367,-18.4,889890,13.0
26,11851340,2014/10,-73.9,10184970,1100768,-30.3,767466,16.4
27,11083880,2014/09,235.7,9084198,949159,210.0,2942634,22.0
28,8141241,2014/08,-14.8,8135039,1017721,-13.9,876460,0.1
29,7264781,2014/07,3.0,7117318,1116385,-7.9,1028186,2.1
30,6236595,2014/06,-8.8,6000933,820600,21.6,998248,3.9
31,5238347,2014/05,2.0,5180333,892143,22.6,1094054,1.1
32,4144293,2014/04,-2.0,4288190,925795,15.9,1073086,-3.4
33,3071207,2014/03,27.8,3362395,1050236,4.3,1094830,-8.7
34,1976377,2014/02,-23.5,2312159,991556,-13.6,856685,-14.5
35,1119692,2014/01,-62.7,1320603,1320603,-15.2,1119692,-15.2
36,14280800,2013/12,175.6,13799360,1193159,151.9,3005469,3.5
37,11275330,2013/11,-0.9,12606200,1206900,-9.6,1090367,-10.6
38,10184970,2013/10,16.0,11399300,1016297,8.3,1100768,-10.6
39,9084199,2013/09,-6.7,10383000,1001229,-5.2,949159,-12.5
40,8135040,2013/08,-8.8,9381769,1015837,0.2,1017721,-13.3
41,7117319,2013/07,36.0,8365932,1273445,-12.3,1116385,-14.9
42,6000934,2013/06,-8.0,7092486,1325610,-38.1,820600,-15.4
43,5180334,2013/05,-3.6,5766876,1127822,-20.9,892143,-10.2
44,4288191,2013/04,-11.8,4639054,1186071,-21.9,925795,-7.6
45,3362395,2013/03,5.9,3452983,1434057,-26.8,1050236,-2.6
46,2312159,2013/02,-24.9,2018926,1016902,-2.5,991556,14.5
47,1320603,2013/01,0.0,1002024,1002024,31.8,1320603,31.8
48,11170890,2012/12,-5.0,12374200,1010028,-4.5,964633,-9.7
49,10206260,2012/11,24.0,11364170,826962,22.8,1015575,-10.2
50,9190683,2012/10,7.4,10537210,1161587,-29.5,818680,-12.8
51,8372003,2012/09,0.9,9375620,950805,-19.8,762214,-10.7
52,7609789,2012/08,-29.0,8424815,925200,-18.4,755074,-9.7
53,6854715,2012/07,8.3,7499615,1017653,4.6,1064299,-8.6
54,5790416,2012/06,-1.3,6481962,1130849,-13.1,982661,-10.7
55,4807755,2012/05,2.5,5351113,1013785,-1.8,995921,-10.1
56,3811834,2012/04,-22.5,4337328,1080184,-10.0,971980,-12.1
57,2839854,2012/03,47.5,3257144,1168974,7.3,1254188,-12.8
58,1585666,2012/02,15.6,2088170,963023,-11.7,850366,-24.1
59,735300,2012/01,-27.2,1125147,1125147,-34.6,735300,-34.6
