,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,15770267,2016/12,4.4,16118713,1484070,-11.9,1306790,-2.2
1,14463480,2016/11,6.0,14634640,1562329,-19.9,1251804,-1.2
2,13211670,2016/10,-0.4,13072310,1396758,-15.5,1180498,1.1
3,12031180,2016/09,-10.2,11675560,1257291,-5.8,1185003,3.0
4,10846170,2016/08,2.3,10418270,1207674,9.3,1319748,4.1
5,9526424,2016/07,-0.1,9210591,1271031,1.5,1289593,3.4
6,8236831,2016/06,-7.1,7939560,1387690,-7.0,1290383,3.7
7,6946448,2016/05,-3.8,6551870,1318287,5.3,1388199,6.0
8,5558249,2016/04,-3.9,5233583,1457880,-1.0,1443756,6.2
9,4114493,2016/03,26.2,3775703,1431918,4.9,1502313,9.0
10,2612180,2016/02,-16.3,2343785,1021024,16.6,1190384,11.4
11,1421796,2016/01,-4.2,1322761,1322761,7.5,1421796,7.5
12,16118713,2015/12,-5.0,13831234,1398528,6.1,1484070,16.5
13,14634640,2015/11,11.9,12432710,1272935,22.7,1562329,17.7
14,13072310,2015/10,11.1,11159770,1322381,5.6,1396758,17.1
15,11675560,2015/09,4.1,9837390,1219542,3.1,1257291,18.7
16,10418270,2015/08,-5.0,8617848,1166754,3.5,1207674,20.9
17,9210591,2015/07,-8.4,7451094,1145990,10.9,1271031,23.6
18,7939560,2015/06,5.3,6305104,1112536,24.7,1387690,25.9
19,6551870,2015/05,-9.6,5192568,1119160,17.8,1318287,26.2
20,5233583,2015/04,1.8,4073408,1096376,33.0,1457880,28.5
21,3775703,2015/03,40.2,2977032,1138031,25.8,1431918,26.8
22,2343785,2015/02,-22.8,1839001,927700,10.1,1021024,27.5
23,1322761,2015/01,-5.4,911301,911301,45.2,1322761,45.2
24,13831234,2014/12,9.9,9552305,940037,48.8,1398528,44.8
25,12432706,2014/11,-3.7,8612268,821592,54.9,1272935,44.4
26,11159770,2014/10,8.4,7790676,800820,65.1,1322381,43.2
27,9837390,2014/09,4.5,6989856,818219,49.0,1219542,40.7
28,8617848,2014/08,1.8,6171637,816559,42.9,1166754,39.6
29,7451094,2014/07,3.0,5355078,855143,34.0,1145990,39.1
30,6305104,2014/06,-0.6,4499935,666011,67.0,1112536,40.1
31,5192568,2014/05,2.1,3833924,752354,48.8,1119160,35.4
32,4073408,2014/04,-3.7,3081570,827292,32.5,1096376,32.2
33,2977032,2014/03,22.7,2254278,791498,43.8,1138031,32.1
34,1839001,2014/02,1.8,1462780,650908,42.5,927700,25.7
35,911301,2014/01,-3.1,811872,811872,12.3,911301,12.3
36,9552305,2013/12,14.4,10653600,801845,17.2,940037,-10.3
37,8612268,2013/11,2.6,9851752,792811,3.6,821592,-12.6
38,7790676,2013/10,-2.1,9058941,853489,-6.2,800820,-14.0
39,6989856,2013/09,0.2,8205452,837563,-2.3,818219,-14.8
40,6171637,2013/08,-4.5,7367889,857669,-4.8,816559,-16.2
41,5355078,2013/07,28.4,6510220,944046,-9.4,855143,-17.7
42,4499935,2013/06,-11.5,5566174,908645,-26.7,666011,-19.1
43,3833924,2013/05,-9.1,4657529,902500,-16.6,752354,-17.7
44,3081570,2013/04,4.5,3755029,910098,-9.1,827292,-17.9
45,2254278,2013/03,21.6,2844931,1001920,-21.0,791498,-20.8
46,1462780,2013/02,-19.8,1843011,920541,-29.3,650908,-20.6
47,811872,2013/01,0.0,922470,922470,-12.0,811872,-12.0
48,9960169,2012/12,0.3,10349240,907696,-18.1,743310,-3.8
49,9216859,2012/11,-11.2,9441543,906588,-18.2,741405,-2.4
50,8475454,2012/10,12.5,8534955,876496,-4.7,834911,-0.7
51,7640543,2012/09,-6.1,7658459,819841,-9.4,742310,-0.2
52,6898233,2012/08,-12.3,6838618,951277,-16.9,790650,0.9
53,6107583,2012/07,7.1,5887341,814328,10.7,901675,3.7
54,5205908,2012/06,-1.6,5073013,856803,-1.7,841826,2.6
55,4364082,2012/05,-2.0,4216210,822902,4.0,855973,3.5
56,3508109,2012/04,-1.5,3393308,894672,-2.3,873928,3.4
57,2634181,2012/03,1.2,2498636,971674,-8.7,887499,5.4
58,1746682,2012/02,0.9,1526962,677862,29.4,877277,14.4
59,869405,2012/01,-4.2,849100,849100,2.4,869405,2.4
