,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,529668,2016/12,-25.9,930813,443503,-93.1,30670,-43.1
1,498998,2016/11,39.4,487310,93142,-55.6,41396,2.4
2,457602,2016/10,-41.8,394168,76941,-61.4,29689,16.1
3,427914,2016/09,132.8,317227,13528,276.7,50964,34.9
4,376950,2016/08,-40.3,303699,250,8655.6,21889,24.1
5,355061,2016/07,-0.9,303449,2683,1265.5,36636,17.0
6,318425,2016/06,-47.1,300766,14247,159.6,36983,5.9
7,281442,2016/05,-0.6,286519,82498,-15.3,69881,-1.8
8,211561,2016/04,128.9,204021,52994,32.6,70273,3.7
9,141288,2016/03,-37.2,151027,103804,-70.4,30705,-6.4
10,110583,2016/02,-20.8,47223,23838,105.0,48871,134.2
11,61712,2016/01,-86.1,23385,23385,163.9,61712,163.9
12,930813,2015/12,376.2,2546618,101736,335.9,443503,-63.5
13,487309,2015/11,21.1,2444882,122699,-24.1,93142,-80.1
14,394167,2015/10,468.8,2322183,166228,-53.7,76941,-83.0
15,317226,2015/09,5311.2,2155955,189546,-92.9,13528,-85.3
16,303698,2015/08,-90.7,1966409,469771,-99.9,250,-84.6
17,303448,2015/07,-81.2,1496638,428166,-99.4,2683,-79.7
18,300766,2015/06,-82.7,1068472,283788,-95.0,14247,-71.8
19,286519,2015/05,55.7,784684,85048,-3.0,82498,-63.5
20,204021,2015/04,-49.0,699636,155852,-66.0,52994,-70.8
21,151027,2015/03,335.5,543784,195300,-46.8,103804,-72.2
22,47223,2015/02,1.9,348484,129120,-81.5,23838,-86.4
23,23385,2015/01,-77.0,219364,219364,-89.3,23385,-89.3
24,2546618,2014/12,-17.1,1948718,171844,-40.8,101736,30.7
25,2444882,2014/11,-26.2,1776875,386,31687.3,122699,37.6
26,2322183,2014/10,-12.3,1776488,682701,-75.7,166228,30.7
27,2156011,2014/09,-59.7,1093788,38441,393.1,189546,97.1
28,1966465,2014/08,9.7,1055347,89770,423.3,469771,86.3
29,1496637,2014/07,50.9,965577,104896,308.2,428166,55.0
30,1068529,2014/06,233.7,860681,106928,165.4,283788,24.1
31,784684,2014/05,-45.4,753753,221965,-61.7,85048,4.1
32,699636,2014/04,-20.2,531788,192500,-19.0,155852,31.6
33,543783,2014/03,51.3,339288,81060,140.9,195300,60.3
34,348484,2014/02,-41.1,258228,109333,18.1,129120,35.0
35,219364,2014/01,27.6,148895,148895,47.3,219364,47.3
36,1948718,2013/12,44419.2,1238384,47806,259.5,171844,57.3
37,1776874,2013/11,-99.9,1190578,103788,-99.6,386,49.2
38,1776488,2013/10,1676.0,1086790,72989,835.3,682701,63.5
39,1093787,2013/09,-57.2,1013801,148754,-74.2,38441,7.9
40,1055346,2013/08,-14.4,865047,199269,-55.0,89770,22.0
41,965577,2013/07,-1.9,665778,262096,-60.0,104896,45.0
42,860681,2013/06,-51.8,403682,234425,-54.4,106927,113.2
43,753753,2013/05,15.3,169257,120831,83.7,221965,345.3
44,531788,2013/04,137.5,48426,15306,1157.7,192500,998.1
45,339288,2013/03,-25.9,33120,84,96400.0,81060,924.4
46,109333,2013/02,-26.6,10971,10971,896.6,109333,896.6
47,148895,2013/01,0.0,22065,22065,574.8,148895,574.8
48,1238384,2012/12,-53.9,315632,21784,119.4,47806,292.4
49,1190578,2012/11,42.2,293850,8116,1178.8,103788,305.2
50,1086790,2012/10,-50.9,285732,24321,200.1,72989,280.4
51,1013801,2012/09,-25.4,261411,31303,375.2,148754,287.8
52,865047,2012/08,-24.0,230108,200,99534.5,199269,275.9
53,665778,2012/07,11.8,229908,56348,365.1,262096,189.6
54,403682,2012/06,94.0,173559,39907,487.4,234425,132.6
55,169257,2012/05,689.4,133652,31765,280.4,120831,26.6
56,48426,2012/04,18121.4,101887,47400,-67.7,15306,-52.5
57,33120,2012/03,-99.2,54487,54087,-99.8,84,-39.2
58,33036,2012/02,-50.3,200,200,5385.5,10971,16418.0
59,22065,2012/01,1.3,200,200,10932.5,22065,10932.5
