,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,83962144,2016/12,-2.8,69903792,7298973,17.0,8538386,20.1
1,75423760,2016/11,1.6,62671700,6383063,37.7,8787449,20.5
2,66636312,2016/10,7.7,56288632,6554090,31.9,8645124,18.5
3,57991180,2016/09,-3.6,49734540,6458319,24.3,8028403,16.8
4,49962780,2016/08,22.4,43276220,4743757,75.6,8331877,15.6
5,41630900,2016/07,-2.5,38532460,7456802,-8.7,6809967,8.2
6,34820940,2016/06,18.7,31075660,6655200,5.0,6985644,12.3
7,27835300,2016/05,10.6,24420460,5374653,9.5,5886594,14.3
8,21948700,2016/04,-10.8,19045810,4732656,12.5,5323719,15.6
9,16624980,2016/03,50.0,14313150,5425116,10.0,5965937,16.7
10,10659050,2016/02,-40.5,8888034,4111198,-3.3,3976725,19.9
11,6682321,2016/01,-8.4,4776836,4776836,39.9,6682321,39.9
12,69903792,2015/12,14.3,55248968,3756556,94.3,7298973,26.5
13,62604820,2015/11,-2.6,51492420,4077647,56.5,6383063,21.6
14,56221752,2015/10,1.5,47414768,5132659,27.7,6554090,18.6
15,49667660,2015/09,36.1,42282112,4209829,53.4,6458319,17.5
16,43209340,2015/08,-36.4,38072280,10119730,-53.1,4743757,13.5
17,38465580,2015/07,12.0,27952550,4959667,50.3,7456802,37.6
18,31008780,2015/06,23.8,22992880,4645165,43.3,6655200,34.9
19,24353580,2015/05,13.6,18347720,3902881,37.7,5374653,32.7
20,18978930,2015/04,-12.8,14444830,3376598,40.2,4732656,31.4
21,14246280,2015/03,32.0,11068240,4590476,18.2,5425116,28.7
22,8888034,2015/02,-13.9,6477760,3103581,32.5,4111198,37.2
23,4776836,2015/01,27.2,3374179,3374179,41.6,4776836,41.6
24,55248968,2014/12,-7.9,28697568,2653853,41.5,3756556,92.5
25,51492412,2014/11,-20.6,26043716,2077550,96.3,4077647,97.7
26,47414768,2014/10,21.9,23966170,2570853,99.6,5132659,97.8
27,42282112,2014/09,-58.4,21395310,2356331,78.7,4209829,97.6
28,38072280,2014/08,104.0,19038980,2385160,324.3,10119730,100.0
29,27952550,2014/07,6.8,16653820,3014068,64.6,4959667,67.8
30,22992880,2014/06,19.0,13639750,2201189,111.0,4645165,68.6
31,18347720,2014/05,15.6,11438570,2528265,54.4,3902881,60.4
32,14444830,2014/04,-26.4,8910300,2188988,54.3,3376598,62.1
33,11068240,2014/03,47.9,6721312,2127876,115.7,4590476,64.7
34,6477760,2014/02,-8.0,4593436,1893161,63.9,3103581,41.0
35,3374179,2014/01,27.1,2700275,2700275,25.0,3374179,25.0
36,28697570,2013/12,27.7,28643960,1927733,37.7,2653853,0.2
37,26043720,2013/11,-19.2,26716230,2151225,-3.4,2077550,-2.5
38,23966170,2013/10,9.1,24565000,2770663,-7.2,2570853,-2.4
39,21395310,2013/09,-1.2,21794340,2216128,6.3,2356331,-1.8
40,19038980,2013/08,-20.9,19578210,2507654,-4.9,2385160,-2.8
41,16653820,2013/07,36.9,17070560,2326538,29.5,3014068,-2.4
42,13639750,2013/06,-12.9,14744020,2363451,-6.9,2201189,-7.5
43,11438560,2013/05,15.5,12380570,2137586,18.3,2528265,-7.6
44,8910299,2013/04,2.9,10242990,2019112,8.4,2188988,-13.0
45,6721311,2013/03,12.4,8223873,2918784,-27.1,2127876,-18.3
46,4593435,2013/02,-29.9,5305090,3026459,-37.4,1893161,-13.4
47,2700275,2013/01,0.0,2278631,2278631,18.5,2700275,18.5
48,7888571,2012/12,-53.3,14386040,-385392,148.6,187122,-45.2
49,7701449,2012/11,-65.7,14771430,279215,43.6,401049,-47.9
50,7300401,2012/10,138.8,14492220,594062,96.8,1169108,-49.6
51,6131293,2012/09,-36.6,13898150,298020,64.3,489591,-55.9
52,5641702,2012/08,26.5,13600130,467373,65.2,772196,-58.5
53,4869506,2012/07,0.9,13132760,922617,-33.8,610346,-62.9
54,4259160,2012/06,36.1,12210140,458895,31.7,604558,-65.1
55,3654602,2012/05,30.8,11751250,8033816,-94.5,444164,-68.9
56,3210438,2012/04,-63.9,3717432,588382,-42.3,339666,-13.6
57,2870772,2012/03,-25.5,3129050,765037,23.1,941605,-8.3
58,1929167,2012/02,89.9,2364013,1104637,14.4,1263723,-18.4
59,665444,2012/01,272.7,1259376,1259376,-47.2,665444,-47.2
