,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,22626910,2016/12,-12.6,19071974,1724545,0.1,1726665,18.6
1,20900240,2016/11,12.1,17347430,1597998,23.7,1976719,20.5
2,18923530,2016/10,-8.0,15749430,1600897,10.2,1763824,20.1
3,17159700,2016/09,3.8,14148540,1651337,16.1,1916547,21.3
4,15243160,2016/08,5.2,12497200,1537913,20.0,1845579,22.0
5,13397580,2016/07,-8.1,10959290,1504906,16.5,1753698,22.3
6,11643880,2016/06,-5.2,9454379,1515408,26.0,1909371,23.2
7,9734507,2016/05,-9.2,7938971,1424279,41.4,2013563,22.6
8,7720944,2016/04,22.3,6514692,1587811,39.6,2216599,18.5
9,5504345,2016/03,10.3,4926881,1687241,7.4,1812180,11.7
10,3692164,2016/02,-19.8,3239640,1509119,8.9,1643250,14.0
11,2048914,2016/01,18.8,1730521,1730521,18.4,2048914,18.4
12,19071974,2015/12,7.9,18092380,1693527,1.8,1724545,5.4
13,17347430,2015/11,-0.2,16398850,1343473,19.0,1597998,5.8
14,15749430,2015/10,-3.0,15055380,1555624,2.9,1600897,4.6
15,14148530,2015/09,7.4,13499760,1580235,4.5,1651337,4.8
16,12497200,2015/08,2.2,11919520,1540241,-0.2,1537913,4.8
17,10959280,2015/07,-0.7,10379280,1658510,-9.3,1504906,5.6
18,9454378,2015/06,6.4,8720769,1574754,-3.8,1515408,8.4
19,7938970,2015/05,-10.3,7146015,1571145,-9.4,1424279,11.1
20,6514691,2015/04,-5.9,5574870,1581871,0.4,1587811,16.9
21,4926880,2015/03,11.8,3992999,1379568,22.3,1687241,23.4
22,3239639,2015/02,-12.8,2613431,1220988,23.6,1509119,24.0
23,1730521,2015/01,2.2,1392443,1392443,24.3,1730521,24.3
24,18092380,2014/12,26.1,15554749,1285590,31.7,1693527,16.3
25,16398852,2014/11,-13.6,14228149,1137665,18.1,1343473,15.3
26,15055380,2014/10,-1.5,13090480,1228340,26.6,1555624,15.0
27,13499760,2014/09,2.6,11858020,1232823,28.2,1580235,13.8
28,11919520,2014/08,-7.1,10625200,1289536,19.4,1540241,12.2
29,10379280,2014/07,5.3,9335661,1369469,21.1,1658510,11.2
30,8720769,2014/06,0.2,7966192,1372201,14.8,1574754,9.5
31,7146016,2014/05,-0.7,6593991,1387794,13.2,1571145,8.4
32,5574871,2014/04,14.7,5206197,1250491,26.5,1581871,7.1
33,3992999,2014/03,13.0,3955706,1393211,-1.0,1379568,0.9
34,2613431,2014/02,-12.3,2562495,1219311,0.1,1220988,2.0
35,1392443,2014/01,8.3,1343184,1343184,3.7,1392443,3.7
36,15513740,2013/12,13.0,16149830,1270353,1.2,1285590,-3.9
37,14228150,2013/11,-7.4,14879480,1380086,-17.6,1137665,-4.4
38,13090480,2013/10,-0.6,13499390,1262543,-2.7,1228340,-3.0
39,11862140,2013/09,-4.1,12236850,1399376,-11.7,1236172,-3.1
40,10625970,2013/08,-5.8,10837480,1456010,-11.4,1289536,-2.0
41,9336436,2013/07,0.0,9375629,1433098,-4.4,1369469,-0.4
42,7966966,2013/06,-1.3,7959554,1478167,-7.3,1369521,0.1
43,6597445,2013/05,11.0,6464363,1462250,-5.1,1387794,2.0
44,5209652,2013/04,-10.5,5002113,1359501,-8.0,1250491,4.1
45,3959161,2013/03,14.5,3642612,1320159,5.8,1396667,8.7
46,2562494,2013/02,-9.2,2322453,1199967,1.6,1219311,10.3
47,1343184,2013/01,0.0,1122486,1122486,19.7,1343184,19.7
48,13914190,2012/12,-7.3,13396070,1019889,7.6,1096907,3.9
49,12817290,2012/11,10.4,12376060,1098334,7.8,1183829,3.6
50,11633460,2012/10,-9.3,11277720,992811,8.0,1072507,3.2
51,10560950,2012/09,-7.2,10284910,1056743,11.9,1182540,2.7
52,9378410,2012/08,3.5,9228168,1104174,15.3,1273658,1.6
53,8098915,2012/07,-5.6,8123994,1018415,20.8,1230129,-0.3
54,6868787,2012/06,6.3,7105579,1147790,13.5,1302971,-3.3
55,5565816,2012/05,-2.7,5957789,1113217,10.1,1225572,-6.6
56,4340244,2012/04,15.5,4844572,1319190,-4.5,1260079,-10.4
57,3080164,2012/03,5.9,3525382,1244836,-12.3,1091156,-12.6
58,1989008,2012/02,7.5,2280547,1115464,-7.6,1030391,-12.8
59,958618,2012/01,-6.0,1165083,1165083,-17.7,958618,-17.7
