,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,2767379,2016/12,-2.3,2293189,203851,9.5,223299,20.7
1,2544080,2016/11,-2.3,2089339,202864,12.6,228529,21.8
2,2315551,2016/10,-5.5,1886475,212273,10.2,233869,22.7
3,2081682,2016/09,-5.5,1674202,210016,17.9,247525,24.3
4,1834157,2016/08,6.1,1464186,200557,30.6,261851,25.3
5,1572306,2016/07,-2.1,1263629,180765,36.5,246738,24.4
6,1325567,2016/06,3.1,1082864,175034,44.0,252048,22.4
7,1073519,2016/05,1.8,907830,176434,38.5,244399,18.3
8,829120,2016/04,10.6,731396,180023,33.4,240080,13.4
9,589040,2016/03,35.6,551373,181933,19.3,217089,6.8
10,371952,2016/02,-24.5,369440,160871,-0.5,160056,0.7
11,211896,2016/01,4.0,208569,208569,1.6,211896,1.6
12,2293189,2015/12,0.5,2116662,210583,-3.2,203851,8.3
13,2089338,2015/11,-4.4,1906077,177607,14.2,202864,9.6
14,1886474,2015/10,1.1,1728470,170584,24.4,212273,9.1
15,1674201,2015/09,4.7,1557886,182626,15.0,210016,7.5
16,1464185,2015/08,10.9,1375260,178592,12.3,200557,6.5
17,1263629,2015/07,3.3,1196668,171742,5.3,180765,5.6
18,1082864,2015/06,-0.8,1024926,182738,-4.2,175034,5.7
19,907830,2015/05,-2.0,842188,196067,-10.0,176434,7.8
20,731396,2015/04,-1.0,646121,200137,-10.1,180023,13.2
21,551373,2015/03,13.1,445984,148898,22.2,181933,23.6
22,369440,2015/02,-22.9,297086,119957,34.1,160871,24.4
23,208569,2015/01,-1.0,177129,177129,17.8,208569,17.8
24,2116662,2014/12,18.6,1693653,147847,42.4,210583,25.0
25,1906078,2014/11,4.1,1545806,151870,17.0,177607,23.3
26,1728471,2014/10,-6.6,1393936,135538,25.9,170584,24.0
27,1557887,2014/09,2.3,1258399,141153,29.4,182626,23.8
28,1375261,2014/08,4.0,1117246,142881,25.0,178592,23.1
29,1196669,2014/07,-6.0,974365,138917,23.6,171742,22.8
30,1024927,2014/06,-6.8,835448,128857,41.8,182738,22.7
31,842188,2014/05,-2.0,706591,151088,29.8,196067,19.2
32,646121,2014/04,34.4,555503,150001,33.4,200137,16.3
33,445984,2014/03,24.1,405502,143640,3.7,148898,10.0
34,297087,2014/02,-32.3,261862,97428,23.1,119957,13.4
35,177129,2014/01,19.8,164434,164434,7.7,177129,7.7
36,1693653,2013/12,-2.6,1771366,128868,14.7,147847,-4.4
37,1545806,2013/11,12.0,1642498,142231,6.8,151870,-5.9
38,1393936,2013/10,-4.0,1500267,146365,-7.4,135538,-7.1
39,1258398,2013/09,-1.2,1353902,146732,-3.8,141153,-7.1
40,1117246,2013/08,2.8,1207170,154986,-7.8,142881,-7.4
41,974365,2013/07,7.8,1052184,132520,4.8,138917,-7.4
42,835448,2013/06,-14.7,919664,133366,-3.4,128857,-9.1
43,706591,2013/05,0.7,786298,135808,11.3,151088,-10.1
44,555503,2013/04,4.4,650490,161503,-7.1,150001,-14.6
45,405502,2013/03,47.4,488987,164637,-12.8,143640,-17.1
46,261862,2013/02,-40.7,324350,167935,-42.0,97428,-19.3
47,164434,2013/01,0.0,156415,156415,5.1,164434,5.1
48,463815,2012/12,-12.1,963482,50560,-6.6,47226,-51.9
49,416589,2012/11,23.9,912922,63634,-15.5,53741,-54.4
50,362848,2012/10,4.6,849288,53516,-18.9,43391,-57.3
51,319457,2012/09,0.0,795772,48504,-14.5,41481,-59.8
52,277976,2012/08,9.2,747268,81177,-48.9,41476,-62.8
53,236500,2012/07,7.7,666091,85977,-55.8,37969,-64.5
54,198531,2012/06,37.0,580114,81877,-56.9,35250,-65.8
55,163281,2012/05,-20.3,498237,96920,-73.4,25729,-67.2
56,137552,2012/04,-14.0,401317,87128,-62.9,32288,-65.7
57,105264,2012/03,4.7,314189,101413,-63.0,37538,-66.5
58,67726,2012/02,12.5,212776,74814,-52.1,35853,-68.2
59,31873,2012/01,-37.0,137962,137962,-76.9,31873,-76.9
