,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,850209,2016/11,-5.9,680999,69733,-11.7,61596,24.9
1,788613,2016/10,-16.8,611266,66204,-1.1,65488,29.0
2,723125,2016/09,-18.0,545062,61504,28.0,78737,32.7
3,644388,2016/08,-12.1,483558,64149,49.8,96067,33.3
4,548321,2016/07,64.4,419409,64316,70.0,109317,30.7
5,439004,2016/06,-6.7,355093,67935,-2.1,66479,23.6
6,372525,2016/05,5.1,287158,70274,1.4,71222,29.7
7,301303,2016/04,-16.1,216884,72550,-6.6,67737,38.9
8,233566,2016/03,-3.5,144334,69623,16.0,80739,61.8
9,152827,2016/02,21.0,74711,47385,76.6,83686,104.6
10,69141,2016/01,-30.5,27326,27326,153.0,69141,153.0
11,780484,2015/12,42.7,366703,31886,212.0,99485,112.8
12,680999,2015/11,5.3,334817,34436,102.5,69733,103.4
13,611266,2015/10,7.6,300381,29212,126.6,66204,103.5
14,545062,2015/09,-4.1,271169,31606,94.6,61504,101.0
15,483558,2015/08,-0.3,239563,31185,105.7,64149,101.8
16,419409,2015/07,-5.3,208378,31912,101.5,64316,101.3
17,355093,2015/06,-3.3,176466,36977,83.7,67935,101.2
18,287158,2015/05,-3.1,139489,39228,79.1,70274,105.9
19,216884,2015/04,4.2,100261,34297,111.5,72550,116.3
20,144334,2015/03,46.9,65964,26183,165.9,69623,118.8
21,74711,2015/02,73.4,39781,20980,125.9,47385,87.8
22,27326,2015/01,-14.3,18801,18801,45.3,27326,45.3
23,366703,2014/12,-7.4,358404,15058,111.8,31886,2.3
24,334817,2014/11,17.9,343346,15629,120.3,34436,-2.5
25,300381,2014/10,-7.6,327717,20971,39.3,29212,-8.3
26,271169,2014/09,1.4,306745,22717,39.1,31606,-11.6
27,239563,2014/08,-2.3,284028,26582,17.3,31185,-15.7
28,208378,2014/07,-13.7,257446,19346,64.9,31912,-19.1
29,176466,2014/06,-5.7,238100,20367,81.6,36977,-25.9
30,139489,2014/05,14.4,217733,24771,58.4,39228,-35.9
31,100261,2014/04,31.0,192962,35461,-3.3,34297,-48.0
32,65964,2014/03,24.8,157501,36396,-28.1,26183,-58.1
33,39781,2014/02,11.6,121105,56953,-63.2,20980,-67.2
34,18801,2014/01,24.9,64152,64152,-70.7,18801,-70.7
35,358404,2013/12,-3.7,783298,89320,-83.1,15058,-54.2
36,343346,2013/11,-25.5,693978,67397,-76.8,15629,-50.5
37,327717,2013/10,-7.7,626581,18023,16.4,20971,-47.7
38,306746,2013/09,-14.5,608558,28752,-21.0,22717,-49.6
39,284029,2013/08,37.4,579806,48317,-45.0,26582,-51.0
40,257447,2013/07,-5.0,531489,109664,-82.3,19346,-51.6
41,238101,2013/06,-17.8,421825,108811,-81.3,20367,-43.5
42,217734,2013/05,-30.1,313014,65428,-62.1,24771,-30.4
43,192962,2013/04,-2.6,247586,77460,-54.2,35461,-22.1
44,157501,2013/03,-36.1,170126,62888,-42.1,36396,-7.4
45,121105,2013/02,-11.2,107238,55494,2.6,56953,12.9
46,64152,2013/01,0.0,51744,51744,24.0,64152,24.0
47,744213,2012/12,34.7,927147,44577,92.7,85907,-19.7
48,658306,2012/11,257.8,882570,79887,-20.2,63769,-25.4
49,594537,2012/10,-31.3,802683,74486,-76.1,17821,-25.9
50,576716,2012/09,-41.9,728197,72685,-64.3,25955,-20.8
51,550761,2012/08,-57.9,655512,97206,-54.0,44683,-16.0
52,506078,2012/07,0.6,558306,83422,27.2,106136,-9.4
53,399942,2012/06,73.8,474884,78443,34.5,105492,-15.8
54,294450,2012/05,-18.2,396441,101287,-40.1,60704,-25.7
55,233746,2012/04,24.6,295154,78259,-5.1,74252,-20.8
56,159494,2012/03,14.7,216895,80300,-25.8,59568,-26.5
57,99926,2012/02,8.2,136595,52901,-1.9,51922,-26.8
58,48004,2012/01,7.7,83694,83694,-42.6,48004,-42.6
59,927147,2011/12,-44.2,515758,48764,-8.6,44577,79.8
60,882570,2011/11,7.3,466994,49158,62.5,79887,89.0
61,802683,2011/10,2.5,417836,62339,19.5,74486,92.1
62,728197,2011/09,-25.2,355497,48619,49.5,72685,104.8
63,655512,2011/08,16.5,306878,37224,161.1,97206,113.6
64,558306,2011/07,6.3,269272,21897,281.0,83422,107.3
65,474884,2011/06,-22.5,247379,34485,127.5,78443,92.0
66,396441,2011/05,29.4,212942,31489,221.6,101287,86.2
67,295154,2011/04,-2.5,181404,35049,123.3,78259,62.7
68,216895,2011/03,51.8,153410,41566,93.2,80300,41.4
69,136595,2011/02,-36.8,111844,68304,-22.5,52901,22.1
70,83694,2011/01,71.6,44292,44292,88.9,83694,88.9
