,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,69774,2016/12,11.6,206335,6615,3.6,6856,-66.2
1,62918,2016/11,4.1,199720,6075,1.1,6145,-68.5
2,56773,2016/10,4.8,193645,7822,-24.5,5902,-70.7
3,50871,2016/09,-1.2,185823,10907,-48.3,5634,-72.6
4,45237,2016/08,5.8,174916,10343,-44.9,5703,-74.1
5,39534,2016/07,-9.4,164573,15393,-65.0,5392,-76.0
6,34142,2016/06,-7.3,149180,16054,-62.9,5951,-77.1
7,28191,2016/05,24.7,133126,21869,-70.6,6423,-78.8
8,21768,2016/04,-11.6,111257,28191,-81.7,5152,-80.4
9,16616,2016/03,18.2,83066,31371,-81.4,5829,-80.0
10,10787,2016/02,-15.8,51695,18372,-73.2,4930,-79.1
11,5857,2016/01,-11.5,33323,33323,-82.4,5857,-82.4
12,206335,2015/12,8.9,1526188,37985,-82.6,6615,-86.5
13,199720,2015/11,-22.3,1488202,106450,-94.3,6075,-86.6
14,193645,2015/10,-28.3,1381752,130923,-94.0,7822,-86.0
15,185823,2015/09,5.4,1250829,130184,-91.6,10907,-85.1
16,174916,2015/08,-32.8,1120645,131579,-92.1,10343,-84.4
17,164573,2015/07,-4.1,989066,153990,-90.0,15393,-83.4
18,149180,2015/06,-26.6,835076,125401,-87.2,16054,-82.1
19,133126,2015/05,-22.4,709675,188278,-88.4,21869,-81.2
20,111257,2015/04,-10.1,521397,157017,-82.1,28191,-78.7
21,83066,2015/03,70.8,364380,153881,-79.6,31371,-77.2
22,51695,2015/02,-44.9,210499,122477,-85.0,18372,-75.4
23,33323,2015/01,-12.3,88022,88022,-62.1,33323,-62.1
24,1526188,2014/12,-64.3,2012570,129963,-70.8,37985,-24.2
25,1488203,2014/11,-18.7,1882607,160892,-33.8,106450,-21.0
26,1381753,2014/10,0.6,1721714,151688,-13.7,130923,-19.7
27,1250830,2014/09,-1.1,1570025,145125,-10.3,130184,-20.3
28,1120646,2014/08,-14.6,1424900,170889,-23.0,131579,-21.4
29,989067,2014/07,22.8,1254011,172109,-10.5,153990,-21.1
30,835076,2014/06,-33.4,1081902,166897,-24.9,125401,-22.8
31,709675,2014/05,19.9,915005,235528,-20.1,188278,-22.4
32,521396,2014/04,2.0,679477,164812,-4.7,157017,-23.3
33,364379,2014/03,25.6,514665,212116,-27.5,153881,-29.2
34,210498,2014/02,39.1,302549,141969,-13.7,122477,-30.4
35,88022,2014/01,-32.3,160580,160580,-45.2,88022,-45.2
36,2012570,2013/12,-19.2,2124415,170814,-23.9,129963,-5.3
37,1882607,2013/11,6.1,1953602,203139,-20.8,160892,-3.6
38,1721714,2013/10,4.5,1750463,164704,-7.9,151688,-1.6
39,1570026,2013/09,-15.1,1585759,161774,-10.3,145125,-1.0
40,1424900,2013/08,-0.7,1423985,170699,0.1,170889,0.1
41,1254027,2013/07,3.1,1253286,197920,-13.0,172109,0.1
42,1081902,2013/06,-29.1,1055365,191674,-12.9,166897,2.5
43,915005,2013/05,42.9,863691,226881,3.8,235528,5.9
44,679477,2013/04,-22.3,636810,176193,-6.4,164812,6.7
45,514665,2013/03,49.4,460617,190285,11.5,212116,11.7
46,302548,2013/02,-11.6,270332,178928,-20.6,141969,11.9
47,160580,2013/01,0.0,91404,91404,75.7,160580,75.7
48,2106075,2012/12,-16.1,2381921,194276,-13.1,168870,-11.6
49,1937205,2012/11,23.4,2187645,175761,14.6,201366,-11.4
50,1735839,2012/10,1.8,2011884,217805,-25.1,163199,-13.7
51,1572640,2012/09,-5.3,1794079,187774,-14.6,160338,-12.3
52,1412302,2012/08,-13.8,1606305,224778,-24.7,169245,-12.1
53,1243057,2012/07,3.3,1381527,189919,3.4,196405,-10.0
54,1046651,2012/06,-15.6,1191608,219217,-13.3,190139,-12.2
55,856512,2012/05,29.0,972391,211405,6.6,225368,-11.9
56,631144,2012/04,-7.5,760986,237343,-26.4,174731,-17.1
57,456413,2012/03,6.4,523643,200880,-6.0,188883,-12.8
58,267530,2012/02,97.3,322763,163142,8.8,177541,-17.1
59,89989,2012/01,-53.7,159621,159621,-43.6,89989,-43.6
