,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,375520,2016/11,54.1,903188,44921,15.7,51973,-58.4
1,323547,2016/10,0.1,858266,75271,-55.2,33728,-62.3
2,289819,2016/09,96.4,782995,154805,-78.2,33683,-63.0
3,256136,2016/08,-54.6,628190,155097,-88.9,17150,-59.2
4,238986,2016/07,-27.6,473093,66807,-43.5,37772,-49.5
5,201214,2016/06,65.9,406286,78634,-33.6,52202,-50.5
6,149012,2016/05,39.1,327652,53071,-40.7,31460,-54.5
7,117552,2016/04,-30.1,274581,64336,-64.8,22624,-57.2
8,94928,2016/03,-28.7,210245,54816,-40.9,32390,-54.8
9,62538,2016/02,166.1,155429,56861,-20.1,45454,-59.8
10,17085,2016/01,26.7,98568,98568,-82.7,17085,-82.7
11,916676,2015/12,-70.0,1866344,126501,-89.3,13488,-50.5
12,903188,2015/11,-40.3,1739843,128369,-65.0,44921,-47.6
13,858267,2015/10,-51.4,1611474,173795,-56.7,75271,-46.2
14,782995,2015/09,-0.2,1437679,173562,-10.8,154805,-44.9
15,628190,2015/08,132.2,1264117,103496,49.9,155097,-49.7
16,473093,2015/07,-15.0,1160621,169378,-60.6,66807,-58.7
17,406286,2015/06,48.2,991243,129079,-39.1,78634,-58.4
18,327652,2015/05,-17.5,862164,135482,-60.8,53071,-61.3
19,274581,2015/04,17.4,726682,163298,-60.6,64336,-61.4
20,210245,2015/03,-3.6,563384,126166,-56.5,54816,-62.7
21,155429,2015/02,-42.3,437218,133246,-57.3,56861,-64.4
22,98568,2015/01,-22.1,303972,303972,-67.6,98568,-67.6
23,1850790,2014/12,-1.5,872837,142775,-11.4,126501,112.0
24,1724289,2014/11,-26.1,730062,179266,-28.4,128369,136.2
25,1595920,2014/10,0.1,550796,139065,25.0,173795,189.7
26,1422125,2014/09,67.7,411730,91101,90.5,173562,245.4
27,1248563,2014/08,-38.9,320629,70845,46.1,103496,289.4
28,1145067,2014/07,31.2,249784,73688,129.9,169378,358.4
29,975689,2014/06,-4.7,176096,68551,88.3,129079,454.1
30,846611,2014/05,-17.0,107545,86943,55.8,135482,687.2
31,711128,2014/04,29.4,20602,11129,1367.3,163298,3351.7
32,563384,2014/03,-5.3,9473,3755,3259.9,126166,5847.3
33,437218,2014/02,-56.2,5718,2564,5096.8,133246,7546.3
34,303972,2014/01,112.9,3154,3154,9537.7,303972,9537.7
35,872837,2013/12,-20.4,134515,2335,6014.6,142775,548.9
36,730062,2013/11,28.9,132180,4471,3909.5,179266,452.3
37,550796,2013/10,52.6,127708,6828,1936.7,139065,331.3
38,411731,2013/09,28.6,120881,7336,1141.8,91101,240.6
39,320629,2013/08,-3.8,113544,11472,517.5,70845,182.4
40,249784,2013/07,7.5,102072,12882,472.0,73688,144.7
41,176096,2013/06,-21.1,89190,13078,424.2,68551,97.4
42,107545,2013/05,681.2,76112,14557,497.3,86943,41.3
43,20602,2013/04,196.4,61555,15608,-28.7,11129,-66.5
44,9473,2013/03,46.5,45948,15056,-75.1,3755,-79.4
45,5718,2013/02,-18.7,30892,17402,-85.3,2564,-81.5
46,3154,2013/01,0.0,13490,13490,-76.6,3154,-76.6
47,134515,2012/12,-47.8,244051,18454,-87.3,2335,-44.9
48,132180,2012/11,-34.5,225597,16491,-72.9,4471,-41.4
49,127708,2012/10,-6.9,209106,8004,-14.7,6828,-38.9
50,120881,2012/09,-36.0,201102,26041,-71.8,7336,-39.9
51,113544,2012/08,-10.9,175061,15517,-26.1,11472,-35.1
52,102072,2012/07,-1.5,159544,21960,-41.3,12882,-36.0
53,89190,2012/06,-10.2,137584,15600,-16.2,13078,-35.2
54,76112,2012/05,-6.7,121984,13534,7.6,14557,-37.6
55,61555,2012/04,3.7,108449,30199,-48.3,15608,-43.2
56,45948,2012/03,-13.5,78251,27329,-44.9,15056,-41.3
57,30892,2012/02,29.0,50922,24335,-28.5,17402,-39.3
58,13490,2012/01,-26.9,26586,26586,-49.3,13490,-49.3
59,244051,2011/12,11.9,367943,32576,-43.3,18454,-33.7
60,225597,2011/11,106.0,335367,25283,-34.8,16491,-32.7
61,209106,2011/10,-69.3,310083,26271,-69.5,8004,-32.6
62,201102,2011/09,67.8,283812,29044,-10.3,26041,-29.1
63,175061,2011/08,-29.3,254768,27782,-44.1,15517,-31.3
64,159544,2011/07,40.8,226986,27866,-21.2,21960,-29.7
65,137584,2011/06,15.3,199120,22872,-31.8,15600,-30.9
66,121984,2011/05,-55.2,176248,11742,15.3,13534,-30.8
67,108449,2011/04,10.5,164505,42216,-28.5,30199,-34.1
68,78251,2011/03,12.3,122289,40484,-32.5,27329,-36.0
69,50922,2011/02,-8.5,81805,46860,-48.1,24335,-37.8
70,26586,2011/01,-18.4,34945,34945,-23.9,26586,-23.9
