,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,2985015,2016/12,58.0,2137616,306792,7.6,330152,39.6
1,2654863,2016/11,3.6,1830824,199449,4.7,208910,45.0
2,2445953,2016/10,-27.2,1631375,182176,10.7,201657,49.9
3,2244296,2016/09,1.0,1449199,155754,77.9,277017,54.9
4,1967279,2016/08,-13.2,1293445,185393,47.9,274186,52.1
5,1693093,2016/07,25.3,1108052,167164,89.0,315964,52.8
6,1377129,2016/06,-14.7,940888,127315,98.1,252165,46.4
7,1124964,2016/05,54.5,813573,155536,90.1,295657,38.3
8,829307,2016/04,-20.6,658037,161467,18.5,191374,26.0
9,637933,2016/03,37.2,496570,156329,54.1,240902,28.5
10,397031,2016/02,-20.7,340241,163530,7.4,175589,16.7
11,221442,2016/01,-27.8,176711,176711,25.3,221442,25.3
12,2137616,2015/12,53.8,2263210,175262,75.1,306792,-5.6
13,1830824,2015/11,9.5,2087947,164743,21.1,199449,-12.3
14,1631375,2015/10,17.0,1923204,177912,2.4,182176,-15.2
15,1449199,2015/09,-16.0,1745292,195968,-20.5,155754,-17.0
16,1293445,2015/08,10.9,1549324,177981,4.2,185393,-16.5
17,1108052,2015/07,31.3,1371343,179396,-6.8,167164,-19.2
18,940888,2015/06,-18.1,1191947,212483,-40.1,127315,-21.1
19,813573,2015/05,-3.7,979464,195472,-20.4,155536,-16.9
20,658037,2015/04,3.3,783992,177536,-9.1,161467,-16.1
21,496570,2015/03,-4.4,606456,206630,-24.3,156329,-18.1
22,340241,2015/02,-7.5,399826,163197,0.2,163530,-14.9
23,176711,2015/01,0.8,236629,236629,-25.3,176711,-25.3
24,2263210,2014/12,6.4,2983239,223559,-21.6,175262,-24.1
25,2087947,2014/11,-7.4,2759680,233989,-29.6,164743,-24.3
26,1923204,2014/10,-9.2,2525692,227054,-21.6,177912,-23.9
27,1745292,2014/09,10.1,2306383,253029,-22.5,195968,-24.1
28,1549324,2014/08,-0.8,2053354,243010,-26.8,177981,-24.3
29,1371343,2014/07,-15.6,1810344,245870,-27.0,179396,-23.9
30,1191947,2014/06,8.7,1564474,248519,-14.5,212483,-23.4
31,979464,2014/05,10.1,1315955,247736,-21.1,195472,-25.1
32,783992,2014/04,-14.1,1068219,302808,-41.4,177536,-26.1
33,606456,2014/03,26.6,765411,311162,-33.6,206630,-20.8
34,399826,2014/02,-31.0,454249,195634,-16.6,163197,-12.0
35,236629,2014/01,5.8,258615,258615,-8.5,236629,-8.5
36,2983239,2013/12,-4.4,3209005,340036,-34.3,223559,-7.0
37,2759680,2013/11,3.0,2868969,344899,-32.2,233988,-3.8
38,2525692,2013/10,-10.3,2524070,254345,-10.7,227054,0.1
39,2298638,2013/09,4.1,2269725,328867,-23.1,253029,1.3
40,2045609,2013/08,-1.2,1940858,313060,-22.4,243010,5.4
41,1802599,2013/07,-1.1,1627799,307780,-20.1,245870,10.7
42,1556729,2013/06,0.3,1320018,250306,-0.7,248519,17.9
43,1308210,2013/05,-18.2,1069712,249583,-0.7,247736,22.3
44,1060474,2013/04,-0.2,820129,217091,39.5,302808,29.3
45,757666,2013/03,55.1,603038,257194,18.0,303417,25.6
46,454249,2013/02,-24.4,320601,175045,11.8,195634,41.7
47,258615,2013/01,0.0,145556,145556,77.7,258615,77.7
48,3133241,2012/12,7.7,2509732,202877,42.5,289128,24.8
49,2844113,2012/11,-13.6,2306855,195214,37.6,268581,23.3
50,2575532,2012/10,-6.5,2111640,175217,77.5,311063,22.0
51,2264469,2012/09,8.4,1936424,223756,48.7,332732,16.9
52,1931737,2012/08,-1.2,1712668,223966,37.0,306938,12.8
53,1624799,2012/07,30.8,1488702,242785,28.0,310717,9.1
54,1314082,2012/06,-7.1,1245917,224302,5.9,237621,5.5
55,1076461,2012/05,-6.7,1021615,269963,-5.2,255855,5.4
56,820606,2012/04,26.4,751652,263210,4.2,274324,9.2
57,546282,2012/03,29.3,488442,174175,24.6,217078,11.8
58,329204,2012/02,4.0,314267,109848,52.8,167865,4.8
59,161339,2012/01,-20.5,204419,204419,-21.1,161339,-21.1
