,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3823718,2016/12,6.8,3108637,242502,29.9,314956,23.0
1,3508762,2016/11,1.3,2866137,252090,17.0,294832,22.4
2,3213930,2016/10,-1.5,2614047,265594,9.6,290989,23.0
3,2922941,2016/09,-2.2,2348453,255956,15.4,295378,24.5
4,2627563,2016/08,-12.1,2092497,234491,28.8,301998,25.6
5,2325565,2016/07,7.3,1858006,284063,21.0,343571,25.2
6,1981994,2016/06,-5.4,1573943,302212,6.0,320298,25.9
7,1661696,2016/05,-5.7,1271731,281734,20.2,338538,30.7
8,1323158,2016/04,-6.3,989997,286181,25.5,359106,33.7
9,964051,2016/03,49.6,703816,267846,43.1,383186,37.0
10,580865,2016/02,-21.1,435970,195713,30.9,256084,33.2
11,324782,2016/01,33.9,240257,240257,35.2,324782,35.2
12,3108637,2015/12,-3.8,2627071,233938,3.7,242502,18.3
13,2866135,2015/11,-5.1,2393133,191963,31.3,252090,19.8
14,2614047,2015/10,3.8,2201170,249929,6.3,265594,18.8
15,2348453,2015/09,9.1,1951241,218471,17.2,255956,20.4
16,2092497,2015/08,-17.5,1732770,231881,1.1,234491,20.8
17,1858006,2015/07,-6.0,1500889,195291,45.5,284063,23.8
18,1573943,2015/06,7.3,1305598,174507,73.2,302212,20.5
19,1271731,2015/05,-1.5,1131091,203605,38.4,281734,12.4
20,989997,2015/04,6.8,927486,275409,3.9,286181,6.7
21,703816,2015/03,36.9,652077,263475,1.7,267846,7.9
22,435970,2015/02,-18.5,388602,211012,-7.3,195713,12.2
23,240257,2015/01,2.7,177590,177590,35.3,240257,35.3
24,2627071,2014/12,21.9,2311728,194062,20.5,233938,13.6
25,2393133,2014/11,-23.2,2117666,168918,13.6,191963,13.0
26,2201170,2014/10,14.4,1948748,174955,42.8,249929,12.9
27,1951241,2014/09,-5.8,1773793,192635,13.4,218471,10.0
28,1732770,2014/08,18.7,1581158,219816,5.5,231881,9.6
29,1500889,2014/07,11.9,1361342,263677,-25.9,195291,10.3
30,1305598,2014/06,-14.3,1097665,160564,8.7,174507,18.9
31,1131091,2014/05,-26.1,937101,258478,-21.2,203605,20.7
32,927486,2014/04,4.5,678623,199190,38.3,275409,36.7
33,652077,2014/03,24.9,479433,216449,21.7,263475,36.0
34,388602,2014/02,18.8,262984,136325,54.8,211012,47.8
35,177590,2014/01,-8.5,126659,126659,40.2,177590,40.2
36,2311728,2013/12,14.9,1936864,130439,48.8,194062,19.4
37,2117666,2013/11,-3.5,1806425,195853,-13.8,168918,17.2
38,1948748,2013/10,-9.2,1610572,181750,-3.7,174955,21.0
39,1773793,2013/09,-12.4,1428822,186198,3.5,192635,24.1
40,1581158,2013/08,-16.6,1242624,202851,8.4,219816,27.2
41,1361342,2013/07,64.2,1039773,146690,79.8,263677,30.9
42,1097665,2013/06,-37.9,893083,131385,22.2,160564,22.9
43,937101,2013/05,29.8,761698,176997,46.0,258478,23.0
44,678623,2013/04,-8.0,584701,161867,23.0,199190,16.1
45,479433,2013/03,58.8,422834,152643,41.8,216449,13.4
46,262984,2013/02,7.6,270192,133131,2.4,136325,-2.7
47,126659,2013/01,0.0,137060,137060,-7.6,126659,-7.6
48,1678637,2012/12,-32.0,1521668,123080,-9.4,111482,10.3
49,1567155,2012/11,14.1,1398588,115687,41.8,163998,12.1
50,1403157,2012/10,-15.1,1282901,135287,6.3,143778,9.4
51,1259379,2012/09,-1.8,1147614,129465,30.8,169293,9.7
52,1090086,2012/08,20.6,1018149,140881,22.4,172481,7.1
53,917605,2012/07,21.9,877268,146607,-2.5,142991,4.6
54,774614,2012/06,-22.1,730661,104376,12.4,117308,6.0
55,657306,2012/05,13.0,626285,107852,39.7,150648,4.9
56,506658,2012/04,-8.3,518433,122665,8.6,133265,-2.3
57,373393,2012/03,25.8,395768,156512,-7.2,145285,-5.7
58,228108,2012/02,2.5,239256,101211,14.1,115466,-4.7
59,112642,2012/01,-8.5,138045,138045,-18.4,112642,-18.4
