,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3058570,2016/12,3.0,3137474,284817,-7.7,263041,-2.5
1,2795529,2016/11,4.6,2852657,254677,0.3,255411,-2.0
2,2540118,2016/10,1.1,2597980,279294,-12.6,244227,-2.2
3,2295891,2016/09,-11.1,2318686,239216,1.0,241645,-1.0
4,2054246,2016/08,30.6,2079470,251327,8.2,271980,-1.2
5,1782266,2016/07,-22.0,1828143,253642,-17.9,208184,-2.5
6,1574082,2016/06,2.3,1574501,291432,-8.4,267010,0.0
7,1307072,2016/05,1.8,1283069,246071,6.1,261145,1.9
8,1045927,2016/04,-15.0,1036998,276338,-7.2,256525,0.9
9,789402,2016/03,42.1,760660,240897,25.3,301726,3.8
10,487676,2016/02,-22.8,519763,218838,-2.9,212397,-6.2
11,275279,2016/01,-2.5,300925,300925,-8.5,275279,-8.5
12,3135146,2015/12,10.9,3330406,255579,10.5,282489,-5.9
13,2852657,2015/11,-8.8,3076521,274782,-7.3,254677,-7.2
14,2597980,2015/10,16.8,2801739,291274,-4.1,279294,-7.2
15,2318686,2015/09,-4.8,2510465,275068,-13.0,239216,-7.6
16,2079470,2015/08,-0.9,2235397,261768,-3.4,251327,-6.9
17,1828143,2015/07,-13.0,1973629,285569,-11.2,253642,-7.4
18,1574501,2015/06,18.4,1688060,259600,12.3,291432,-6.7
19,1283069,2015/05,-10.9,1428460,282843,-13.0,246071,-10.2
20,1036998,2015/04,14.7,1145617,309415,-10.7,276338,-9.5
21,760660,2015/03,10.1,836202,267942,-10.1,240897,-9.0
22,519763,2015/02,-27.3,568260,251019,-12.8,218838,-8.5
23,300925,2015/01,17.7,317241,317241,-5.1,300925,-5.1
24,3330406,2014/12,-7.0,3465097,270459,-5.5,255579,-3.9
25,3074827,2014/11,-5.7,3194638,261472,5.1,274782,-3.8
26,2800045,2014/10,5.9,2933166,281409,3.5,291274,-4.5
27,2508771,2014/09,5.1,2651757,294541,-6.6,275068,-5.4
28,2233703,2014/08,-8.3,2357216,266806,-1.9,261768,-5.2
29,1971935,2014/07,10.7,2090410,287373,-0.6,285569,-5.7
30,1686366,2014/06,-8.8,1803037,312157,-17.4,257906,-6.5
31,1428460,2014/05,-8.6,1490880,318251,-11.1,282843,-4.2
32,1145617,2014/04,15.5,1172629,327068,-5.4,309415,-2.3
33,836202,2014/03,6.7,845561,291322,-8.0,267942,-1.1
34,568260,2014/02,-20.9,554239,239159,5.0,251019,2.5
35,317241,2014/01,17.3,315080,315080,0.7,317241,0.7
36,3465095,2013/12,3.4,3318688,271599,-0.4,270459,4.4
37,3194638,2013/11,-7.1,3047089,251925,3.8,261472,4.8
38,2933166,2013/10,-4.4,2795164,272902,3.1,281409,4.9
39,2651757,2013/09,10.4,2522262,266666,10.4,294541,5.1
40,2357216,2013/08,-7.2,2255596,276031,-3.3,266806,4.5
41,2090410,2013/07,-7.9,1979565,268542,7.0,287374,5.6
42,1803037,2013/06,-1.9,1711023,286049,9.1,312157,5.4
43,1490880,2013/05,-2.7,1424974,301104,5.7,318251,4.6
44,1172629,2013/04,12.3,1123870,336820,-2.9,327068,4.3
45,845561,2013/03,21.8,787050,274310,6.2,291322,7.4
46,554239,2013/02,-24.1,512740,253010,-5.5,239159,8.1
47,315080,2013/01,0.0,259730,259730,21.3,315080,21.3
48,2371687,2012/12,-5.0,2602790,190579,-7.4,176453,-8.9
49,2195234,2012/11,-16.1,2412211,187628,-1.0,185811,-9.0
50,2009423,2012/10,32.5,2224583,224862,-1.5,221530,-9.7
51,1787893,2012/09,-12.8,1999721,221797,-24.6,167148,-10.6
52,1620745,2012/08,-13.7,1777924,231863,-17.3,191667,-8.8
53,1429078,2012/07,20.1,1546061,263893,-15.8,222215,-7.6
54,1206863,2012/06,-8.7,1282168,219180,-15.6,185055,-5.9
55,1021808,2012/05,-23.3,1062988,237572,-14.7,202737,-3.9
56,819071,2012/04,47.6,825416,242166,9.2,264437,-0.8
57,554634,2012/03,-4.7,583250,200284,-10.5,179177,-4.9
58,375457,2012/02,0.3,382966,144836,29.8,188061,-2.0
59,187396,2012/01,-1.7,238130,238130,-21.3,187396,-21.3
