,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,4583790,2016/12,14.6,4971055,443217,-7.1,411593,-7.8
1,4172197,2016/11,-6.0,4527839,319155,12.5,359004,-7.8
2,3813194,2016/10,13.8,4208684,407059,-6.2,381876,-9.4
3,3431317,2016/09,-23.3,3801625,382618,-12.3,335474,-9.7
4,3095844,2016/08,-3.6,3419007,404966,8.0,437226,-9.4
5,2658618,2016/07,7.1,3014041,351957,28.9,453694,-11.8
6,2204924,2016/06,12.9,2662084,396700,6.8,423515,-17.2
7,1781409,2016/05,28.2,2265384,457205,-17.9,375181,-21.4
8,1406228,2016/04,-21.3,1808179,669081,-56.3,292564,-22.2
9,1113665,2016/03,-9.6,1139098,422214,-11.9,371753,-2.2
10,741912,2016/02,24.5,716884,356415,15.4,411436,3.5
11,330476,2016/01,-25.4,360469,360469,-8.3,330476,-8.3
12,4971055,2015/12,38.9,4144896,417239,6.2,443217,19.9
13,4527838,2015/11,-21.6,3727658,339403,-6.0,319155,21.5
14,4208683,2015/10,6.4,3388255,321195,26.7,407059,24.2
15,3801623,2015/09,-5.5,3067060,288105,32.8,382618,24.0
16,3419006,2015/08,15.1,2778955,341522,18.6,404966,23.0
17,3014040,2015/07,-11.3,2437433,410876,-14.3,351957,23.7
18,2662082,2015/06,-13.2,2026557,364923,8.7,396700,31.4
19,2265383,2015/05,-31.7,1661634,366618,24.7,457205,36.3
20,1808178,2015/04,58.5,1295016,271517,146.4,669081,39.6
21,1139098,2015/03,18.5,1023499,353848,19.3,422214,11.3
22,716884,2015/02,-1.1,669651,343334,3.8,356415,7.1
23,360469,2015/01,-13.6,326317,326317,10.5,360469,10.5
24,4144896,2014/12,22.9,4026285,364584,14.4,417239,3.0
25,3727657,2014/11,5.7,3661701,315101,7.7,339403,1.8
26,3388255,2014/10,11.5,3346600,332399,-3.4,321195,1.2
27,3067060,2014/09,-15.6,3009858,378342,-23.9,288105,1.8
28,2778955,2014/08,-16.9,2631516,326563,4.6,341522,5.4
29,2437434,2014/07,12.6,2304953,379709,8.2,410876,5.6
30,2026558,2014/06,-0.5,1925244,288266,26.6,364923,5.0
31,1661634,2014/05,35.0,1636978,336239,9.0,366618,1.5
32,1295016,2014/04,-23.3,1300739,301906,-10.1,271517,-0.4
33,1023499,2014/03,3.1,998833,313941,12.7,353848,2.5
34,669651,2014/02,5.2,684892,314886,9.0,343334,-2.2
35,326317,2014/01,-10.5,370006,370006,-11.8,326317,-11.8
36,4026285,2013/12,15.7,3840092,329553,10.6,364584,4.8
37,3661701,2013/11,-5.2,3510539,335148,-6.0,315101,4.3
38,3346600,2013/10,-12.1,3175391,196077,69.5,332399,5.4
39,3014201,2013/09,15.9,2979314,332681,13.7,378342,1.2
40,2635859,2013/08,-14.0,2646633,385478,-15.3,326563,-0.4
41,2309296,2013/07,31.7,2261155,344743,10.1,379709,2.1
42,1929587,2013/06,-14.3,1916412,315831,-8.7,288266,0.7
43,1636978,2013/05,11.4,1600581,308998,8.8,336239,2.3
44,1300739,2013/04,-3.8,1291583,206570,46.2,301906,0.7
45,998833,2013/03,-0.3,1085013,277301,13.2,313941,-7.9
46,684893,2013/02,-14.9,807711,400613,-21.4,314886,-15.2
47,370006,2013/01,0.0,407098,407098,-9.1,370006,-9.1
48,3845529,2012/12,-2.1,3405952,-40171,920.4,329554,12.9
49,3516399,2012/11,71.7,3446123,115038,192.6,336648,2.0
50,3179750,2012/10,-41.7,3331084,336566,-41.7,196077,-4.5
51,2984153,2012/09,-12.8,2994518,201189,67.2,336389,-0.3
52,2647763,2012/08,11.9,2793327,249323,54.7,385768,-5.2
53,2261996,2012/07,9.1,2544004,648924,-46.9,344743,-11.1
54,1919111,2012/06,2.2,1895080,301188,4.9,315831,1.3
55,1604295,2012/05,46.6,1593893,258940,19.3,308998,0.6
56,1304353,2012/04,-24.0,1334952,345038,-38.9,210828,-2.3
57,1093641,2012/03,-30.8,989914,297766,-6.8,277375,10.5
58,817496,2012/02,-4.4,692148,323471,23.8,400617,18.1
59,419166,2012/01,1143.4,367333,367333,14.1,419166,14.1
