,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1305909,2016/11,53.8,1162164,120201,20.5,144907,12.4
1,1161002,2016/10,-23.7,1041962,93237,1.1,94235,11.4
2,1066768,2016/09,18.5,948725,120697,2.3,123516,12.4
3,943252,2016/08,17.1,828028,94374,10.5,104260,13.9
4,838992,2016/07,-40.2,733654,98531,-9.7,89013,14.4
5,749979,2016/06,39.5,635123,139673,6.6,148852,18.1
6,601127,2016/05,-10.9,495450,105430,1.2,106701,21.3
7,494427,2016/04,-29.8,390020,117585,1.9,119772,26.8
8,374655,2016/03,98.1,272435,145669,17.1,170560,37.5
9,204095,2016/02,-27.0,126766,55789,54.3,86094,61.0
10,118000,2016/01,-58.7,70977,70977,66.3,118000,66.3
11,1447826,2015/12,137.7,1452735,216073,32.2,285662,-0.3
12,1162164,2015/11,28.9,1236661,106686,12.7,120201,-6.0
13,1041963,2015/10,-22.8,1129975,103344,-9.8,93237,-7.8
14,948725,2015/09,27.9,1026631,113370,6.5,120697,-7.6
15,828029,2015/08,-4.2,913261,116175,-18.8,94374,-9.3
16,733654,2015/07,-29.5,797086,99536,-1.0,98531,-8.0
17,635123,2015/06,32.5,697550,130006,7.4,139673,-8.9
18,495450,2015/05,-10.3,567544,110208,-4.3,105430,-12.7
19,390020,2015/04,-19.3,457336,149440,-21.3,117585,-14.7
20,272435,2015/03,161.1,307896,136281,6.9,145669,-11.5
21,126766,2015/02,-21.4,171615,108069,-48.4,55789,-26.1
22,70977,2015/01,-67.2,63546,63546,11.7,70977,11.7
23,1452735,2014/12,102.5,1290602,144307,49.7,216073,12.6
24,1236663,2014/11,3.2,1146295,113943,-6.4,106686,7.9
25,1129977,2014/10,-8.8,1032352,90851,13.8,103344,9.4
26,1026633,2014/09,-2.4,941500,109304,3.7,113370,9.0
27,913263,2014/08,16.7,832196,133178,-12.8,116175,9.7
28,797088,2014/07,-23.4,699018,84381,18.0,99536,14.0
29,697551,2014/06,18.0,614637,155770,-16.5,130006,13.5
30,567545,2014/05,-26.3,458867,93499,17.9,110208,23.7
31,457337,2014/04,9.7,365368,109594,36.4,149440,25.2
32,307897,2014/03,26.1,255774,121120,12.5,136281,20.4
33,171616,2014/02,70.1,134654,63207,71.0,108069,27.5
34,63546,2014/01,-56.0,71447,71447,-11.1,63546,-11.1
35,1289579,2013/12,26.6,1217386,140013,3.1,144307,5.9
36,1145272,2013/11,25.4,1077373,108482,5.0,113943,6.3
37,1031329,2013/10,-16.9,968891,90903,-0.1,90851,6.4
38,940478,2013/09,-17.9,877988,110446,-1.0,109304,7.1
39,831174,2013/08,57.8,767542,80943,64.5,133178,8.3
40,697996,2013/07,-45.8,686599,89401,-5.6,84381,1.6
41,613615,2013/06,66.6,597198,122956,26.7,155770,2.7
42,457845,2013/05,-14.7,474242,69142,35.2,93499,-3.5
43,364346,2013/04,-8.7,405100,126160,-13.1,109594,-10.1
44,254751,2013/03,90.0,278940,128829,-6.8,120097,-8.7
45,134655,2013/02,-11.5,150111,75716,-16.5,63207,-10.3
46,71447,2013/01,0.0,74395,74395,-4.0,71447,-4.0
47,1012838,2012/12,48.2,969276,146840,-18.7,119341,4.5
48,893497,2012/11,2.0,822436,92201,-12.6,80551,8.6
49,812946,2012/10,-12.2,730236,89542,-11.8,78935,11.3
50,734011,2012/09,31.3,640693,70476,27.6,89930,14.6
51,644081,2012/08,-4.3,570218,78768,-13.1,68472,12.9
52,575609,2012/07,-29.9,491449,73780,-3.1,71513,17.1
53,504096,2012/06,63.7,417670,86165,18.4,101987,20.7
54,402109,2012/05,-43.6,331505,85745,-27.3,62317,21.3
