,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,2277535,2016/12,-16.2,2462662,195060,-10.4,174758,-7.5
1,2102039,2016/11,-1.1,2268720,200418,4.1,208660,-7.3
2,1892889,2016/10,7.8,2068302,195750,7.8,211052,-10.1
3,1679211,2016/09,-7.9,1872552,208967,-6.3,195871,-10.3
4,1483955,2016/08,10.3,1663585,167328,27.1,212650,-10.8
5,1271377,2016/07,-4.8,1496257,247281,-22.1,192714,-15.0
6,1078193,2016/06,-4.2,1248976,190523,6.2,202379,-13.6
7,875005,2016/05,12.3,1058453,222761,-5.2,211204,-17.3
8,663536,2016/04,0.3,835692,220739,-14.8,188127,-20.6
9,475411,2016/03,60.1,614953,257082,-27.0,187553,-22.7
10,287743,2016/02,-31.4,357871,147512,-20.6,117130,-19.6
11,170668,2016/01,-12.5,210359,210359,-18.9,170668,-18.9
12,2462662,2015/12,-2.7,2797342,265646,-26.6,195060,-12.0
13,2267552,2015/11,2.4,2529484,211003,-5.0,200418,-10.4
14,2106182,2015/10,-6.3,2318571,235108,-16.7,195750,-9.2
15,1872056,2015/09,24.9,2083463,209744,-0.4,208967,-10.2
16,1662853,2015/08,-32.3,1873719,210651,-20.6,167328,-11.4
17,1495687,2015/07,29.8,1663068,215155,14.9,247281,-10.2
18,1248342,2015/06,-14.5,1447913,250074,-23.8,190523,-13.9
19,1057674,2015/05,0.9,1197839,259490,-14.1,222761,-11.9
20,835666,2015/04,-14.1,938349,285719,-22.7,220739,-11.2
21,614752,2015/03,74.3,652630,254924,0.9,257082,-6.1
22,357818,2015/02,-29.9,397706,184245,-19.9,147512,-10.1
23,210359,2015/01,-20.8,213461,213461,-1.5,210359,-1.5
24,2797342,2014/12,25.9,2836099,237984,11.6,265646,-1.4
25,2530641,2014/11,-10.3,2598816,253293,-16.7,211003,-2.6
26,2320019,2014/10,12.1,2344748,264461,-11.1,235108,-1.0
27,2085303,2014/09,-0.4,2081461,208418,0.6,209744,0.3
28,1876095,2014/08,-2.1,1873043,252559,-16.6,210651,0.2
29,1665495,2014/07,-14.0,1620484,315889,-31.9,215155,2.8
30,1450601,2014/06,-3.6,1304595,231307,8.1,250074,11.2
31,1200597,2014/05,-9.2,1073288,249874,3.8,259490,11.9
32,940814,2014/04,12.1,823414,198474,44.0,285719,14.3
33,654664,2014/03,38.4,624940,197404,29.1,254924,4.8
34,397842,2014/02,-13.6,427536,194591,-5.3,184245,-6.9
35,213371,2014/01,-10.3,232945,232945,-8.4,213371,-8.4
36,2836099,2013/12,-6.0,3693451,300966,-20.9,237984,-23.2
37,2598816,2013/11,-4.2,3393752,392978,-35.5,253293,-23.4
38,2344748,2013/10,26.9,3000284,262119,0.9,264461,-21.8
39,2080029,2013/09,-17.5,2648018,485094,-57.0,208418,-21.4
40,1872073,2013/08,-20.0,2150665,315440,-19.9,252559,-12.9
41,1619422,2013/07,36.6,1936448,356650,-11.4,315889,-16.4
42,1304096,2013/06,-7.4,1579474,289691,-20.1,231307,-17.4
43,1072723,2013/05,25.9,1290227,284951,-12.3,249874,-16.9
44,823043,2013/04,0.5,1005292,307224,-35.4,198474,-18.1
45,624746,2013/03,1.4,697813,244716,-19.3,197404,-10.5
46,427137,2013/02,-16.5,453234,251099,-22.5,194591,-5.8
47,232945,2013/01,0.0,202102,202102,15.3,232945,15.3
48,2788471,2012/12,-45.4,2889498,272013,-36.6,172505,-3.5
49,2615966,2012/11,73.3,2617485,246467,28.1,315712,-0.1
50,2300253,2012/10,-42.8,2371018,230867,-21.1,182165,-3.0
51,2118088,2012/09,33.4,2140152,266276,19.6,318379,-1.0
52,1799710,2012/08,-10.1,1873875,223309,6.9,238665,-4.0
53,1561045,2012/07,22.7,1650567,183413,44.7,265471,-5.4
54,1295574,2012/06,-1.9,1467154,213910,1.1,216274,-11.7
55,1079300,2012/05,-16.1,1253244,264732,-16.7,220431,-13.9
56,858869,2012/04,26.0,988512,200622,30.9,262611,-13.1
57,596258,2012/03,-3.3,787890,331689,-37.2,208389,-24.3
58,387869,2012/02,24.9,456201,224458,-4.0,215416,-15.0
59,172453,2012/01,-36.6,231743,231743,-25.6,172453,-25.6
