,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,12005230,2016/12,2.8,11115584,992054,-10.1,892144,8.0
1,11113090,2016/11,3.5,10123530,871222,-0.3,868214,9.8
2,10244870,2016/10,-7.9,9252308,905081,-7.3,839001,10.7
3,9405871,2016/09,-24.7,8347227,1006199,-9.4,911314,12.7
4,8494557,2016/08,-16.0,7341028,983735,23.0,1210464,15.7
5,7284093,2016/07,32.0,6357293,873905,64.9,1440822,14.6
6,5843271,2016/06,-11.0,5483388,1013375,7.7,1091416,6.6
7,4751855,2016/05,21.2,4470013,1031074,18.9,1225858,6.3
8,3525997,2016/04,4.6,3438939,1070222,-5.5,1011312,2.5
9,2514685,2016/03,55.5,2368717,796559,21.4,966596,6.2
10,1548089,2016/02,-32.9,1572158,680208,-8.6,621412,-1.5
11,926677,2016/01,-6.6,891950,891950,3.9,926677,3.9
12,11115584,2015/12,13.9,10642575,919163,7.9,992054,4.4
13,10123530,2015/11,-3.7,9723412,907692,-4.0,871222,4.1
14,9252308,2015/10,-10.1,8815720,935373,-3.2,905081,4.9
15,8347227,2015/09,2.3,7880347,965516,4.2,1006199,5.9
16,7341028,2015/08,12.6,6914831,1066802,-7.8,983735,6.2
17,6357293,2015/07,-13.8,5848029,963171,-9.3,873905,8.7
18,5483388,2015/06,-1.7,4884858,872437,16.1,1013375,12.3
19,4470013,2015/05,-3.7,4012421,949506,8.6,1031074,11.4
20,3438939,2015/04,34.4,3062915,935592,14.4,1070222,12.3
21,2368717,2015/03,17.1,2127323,818639,-2.7,796559,11.4
22,1572158,2015/02,-23.7,1308684,563760,20.7,680208,20.1
23,891950,2015/01,-3.0,744924,744924,19.7,891950,19.7
24,10642575,2014/12,1.3,13472001,987572,-6.9,919163,-21.0
25,9723412,2014/11,-3.0,12484429,1075026,-15.6,907692,-22.1
26,8815720,2014/10,-3.1,11409400,1379427,-32.2,935373,-22.7
27,7880347,2014/09,-9.5,10029980,1333775,-27.6,965516,-21.4
28,6914831,2014/08,10.8,8696201,1416594,-24.7,1066802,-20.5
29,5848029,2014/07,10.4,7279607,1207126,-20.2,963171,-19.7
30,4884858,2014/06,-8.1,6072481,1101228,-20.8,872437,-19.6
31,4012421,2014/05,1.5,4971253,1133931,-16.3,949506,-19.3
32,3062915,2014/04,14.3,3837322,1121799,-16.6,935592,-20.2
33,2127323,2014/03,45.2,2715523,934914,-12.4,818639,-21.7
34,1308684,2014/02,-24.3,1780609,698609,-19.3,563760,-26.5
35,744924,2014/01,-24.6,1082000,1082000,-31.1,744924,-31.1
36,13472000,2013/12,-8.1,13334320,1062241,-7.0,987572,1.0
37,12484430,2013/11,-22.1,12276930,1040296,3.3,1075026,1.7
38,11409400,2013/10,3.4,11244270,1049913,31.4,1379427,1.5
39,10029980,2013/09,-5.8,10198160,1081230,23.4,1333775,-1.6
40,8696201,2013/08,17.4,9116660,1199383,18.1,1416594,-4.6
41,7279607,2013/07,9.6,7917327,1238823,-2.5,1207126,-8.1
42,6072481,2013/06,-2.9,6531262,1295541,-15.0,1101228,-7.0
43,4971253,2013/05,1.1,5385049,1297033,-12.6,1133931,-7.7
44,3837322,2013/04,20.0,4088503,1101279,1.9,1121799,-6.1
45,2715523,2013/03,33.8,2987224,1112870,-16.0,934914,-9.1
46,1780609,2013/02,-35.4,1874093,923113,-24.3,698609,-5.0
47,1082000,2013/01,0.0,950980,950980,13.8,1082000,13.8
48,7856177,2012/12,3.0,7755944,607795,-6.2,570298,1.3
49,7285879,2012/11,1.3,7148149,723616,-23.5,553718,1.9
50,6732161,2012/10,-4.0,6424533,762565,-28.3,546787,4.8
51,6185374,2012/09,-20.7,5661968,703413,-19.0,569716,9.2
52,5615658,2012/08,-8.3,4958555,693927,3.5,718228,13.3
53,4897430,2012/07,-6.3,4264628,785754,-0.4,782849,14.8
54,4114581,2012/06,2.0,3478874,723289,15.6,835829,18.3
55,3278752,2012/05,24.0,2755585,694884,17.9,819255,19.0
56,2459497,2012/04,-0.1,2060701,705600,-6.4,660451,19.4
57,1799046,2012/03,23.4,1355101,562126,17.6,660904,32.8
58,1138142,2012/02,-11.1,792975,357621,49.8,535764,43.5
59,602378,2012/01,-0.9,435354,435354,38.4,602378,38.4
