,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,37367848,2016/11,5.0,40308380,3373228,18.9,4011853,-7.3
1,33356000,2016/10,9.3,36935152,3414112,11.9,3821452,-9.7
2,29534540,2016/09,1.2,33521040,3212782,8.8,3496357,-11.9
3,26038190,2016/08,6.3,30308260,3596388,-3.9,3455658,-14.1
4,22582530,2016/07,6.2,26711870,3528150,-7.8,3251880,-15.5
5,19330650,2016/06,5.7,23183720,3444472,-11.1,3061215,-16.6
6,16269430,2016/05,-2.6,19739250,3797674,-23.7,2896748,-17.6
7,13372690,2016/04,-9.9,15941570,3913630,-24.0,2975131,-16.1
8,10397560,2016/03,-1.2,12027940,4078715,-19.1,3300432,-13.6
9,7097123,2016/02,-11.1,7949228,3965430,-15.8,3339604,-10.7
10,3757519,2016/01,5.5,3983798,3983798,-5.7,3757519,-5.7
11,43869308,2015/12,5.6,49107624,4160806,-14.4,3560928,-10.7
12,40308380,2015/11,-1.2,44946820,4093420,-17.6,3373228,-10.3
13,36935152,2015/10,6.3,40853400,4154888,-17.8,3414112,-9.6
14,33521040,2015/09,-10.7,36698512,4240880,-24.2,3212782,-8.7
15,30308260,2015/08,1.9,32457630,4457165,-19.3,3596388,-6.6
16,26711870,2015/07,2.4,28000460,4392528,-19.7,3528150,-4.6
17,23183720,2015/06,-9.3,23607940,4074011,-15.4,3444472,-1.8
18,19739250,2015/05,-3.0,19533920,4155060,-8.6,3797674,1.0
19,15941570,2015/04,-4.1,15378860,3687352,6.1,3913630,3.7
20,12027940,2015/03,2.9,11691510,3771957,8.1,4078715,2.9
21,7949228,2015/02,-0.5,7919555,3754520,5.6,3965430,0.4
22,3983798,2015/01,-4.2,4165035,4165035,-4.3,3983798,-4.3
23,49106392,2014/12,1.6,45224060,4033844,3.1,4159574,8.6
24,44946816,2014/11,-1.5,41190216,3697581,10.7,4093420,9.1
25,40853400,2014/10,-2.0,37492640,4218341,-1.5,4154888,9.0
26,36698512,2014/09,-4.8,34366300,3633353,16.7,4240880,10.3
27,32457630,2014/08,1.5,30732950,3513149,26.9,4457165,5.6
28,28000460,2014/07,7.8,27219800,4139045,6.1,4392528,2.9
29,23607940,2014/06,-2.0,23080760,4432463,-8.1,4074011,2.3
30,19533920,2014/05,12.7,18648290,4601130,-9.7,4155060,4.8
31,15378860,2014/04,-2.2,14047160,4801389,-23.2,3687352,9.5
32,11691510,2014/03,0.5,9245772,3631933,3.9,3771957,26.5
33,7919555,2014/02,-9.9,5613839,3062646,22.6,3754520,41.1
34,4165035,2014/01,-0.1,2551193,2551193,63.3,4165035,63.3
35,46953840,2013/12,8.4,33882220,2261582,84.3,4168898,38.6
36,42784940,2013/11,-12.6,31620640,2875925,33.7,3845626,35.3
37,38939320,2013/10,15.7,28744720,2423064,81.7,4401784,35.5
38,34537528,2013/09,8.3,26321650,2013642,88.9,3804586,31.2
39,30732950,2013/08,-15.1,24308010,2291807,53.3,3513149,26.4
40,27219800,2013/07,-6.6,22016200,2749577,50.5,4139045,23.6
41,23080750,2013/06,-3.7,19266630,3269015,35.6,4432463,19.8
42,18648290,2013/05,-4.2,15997610,3634219,26.6,4601130,16.6
43,14047160,2013/04,32.2,12363390,3419917,40.4,4801389,13.6
44,9245772,2013/03,18.6,8943477,2973213,22.1,3631933,3.4
45,5613839,2013/02,20.0,5970265,3328555,-8.0,3062645,-6.0
46,2551193,2013/01,0.0,2641710,2641710,-3.4,2551193,-3.4
47,32478100,2012/12,-20.8,36741280,2008611,5.2,2113573,-11.6
48,30364530,2012/11,19.0,34732672,2421586,10.2,2668813,-12.6
49,27695710,2012/10,20.4,32311080,2787996,-19.5,2243282,-14.3
50,25452430,2012/09,-11.7,29523090,2570491,-27.5,1863664,-13.8
51,23588770,2012/08,-18.2,26952600,2403819,-12.2,2110371,-12.5
52,21478400,2012/07,-21.2,24548780,2348304,9.8,2578683,-12.5
53,18899710,2012/06,-4.4,22200480,3112401,5.1,3270864,-14.9
54,15628850,2012/05,0.3,19088070,3920108,-12.7,3421027,-18.1
55,12207820,2012/04,14.3,15167970,4436388,-23.1,3409709,-19.5
56,8798113,2012/03,-8.0,10731580,3737025,-20.1,2983770,-18.0
57,5814343,2012/02,26.3,6994553,3551825,-8.6,3244726,-16.9
58,2569616,2012/01,27.9,3442728,3442728,-25.4,2569616,-25.4
59,36741280,2011/12,-17.0,56543900,4048028,-50.4,2008611,-35.0
60,34732672,2011/11,-13.1,52495872,3962380,-38.9,2421586,-33.8
61,32311080,2011/10,8.5,48533488,3779160,-26.2,2787996,-33.4
62,29523090,2011/09,6.9,44754328,4558436,-43.6,2570491,-34.0
63,26952600,2011/08,2.4,40195888,5259456,-54.3,2403819,-32.9
64,24548780,2011/07,-24.5,34936440,5098080,-53.9,2348304,-29.7
65,22200480,2011/06,-20.6,29838360,5229431,-40.5,3112401,-25.6
66,19088070,2011/05,-11.6,24608920,5266966,-25.6,3920108,-22.4
67,15167970,2011/04,18.7,19341960,5221150,-15.0,4436388,-21.6
68,10731580,2011/03,5.2,14120810,5257108,-28.9,3737025,-24.0
69,6994553,2011/02,3.2,8863701,4141263,-14.2,3551825,-21.1
70,3442728,2011/01,-14.9,4722438,4722438,-27.1,3442728,-27.1
