,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,13605410,2016/12,-1.0,12014720,1085063,-0.7,1077940,13.2
1,12527470,2016/11,4.3,10929650,1063705,2.3,1088725,14.6
2,11438750,2016/10,-6.0,9865949,1048216,-0.4,1044189,15.9
3,10394560,2016/09,-8.0,8817733,1032788,7.6,1110989,17.9
4,9283567,2016/08,-1.7,7784945,972818,24.2,1207885,19.3
5,8075682,2016/07,1.1,6812127,906497,35.6,1228823,18.5
6,6846859,2016/06,0.7,5905630,1033125,17.7,1215649,15.9
7,5631210,2016/05,6.3,4872505,1024001,17.9,1207459,15.6
8,4423751,2016/04,1.9,3848504,1041861,9.0,1135612,14.9
9,3288139,2016/03,2.8,2806643,1039788,7.2,1114957,17.2
10,2173182,2016/02,-0.4,1766855,900535,20.4,1084586,23.0
11,1088596,2016/01,0.3,866320,866320,25.7,1088596,25.7
12,12014717,2015/12,2.0,9909459,825737,31.4,1085063,21.2
13,10929650,2015/11,1.5,9083722,869608,22.3,1063705,20.3
14,9865949,2015/10,1.5,8214114,1017428,3.0,1048216,20.1
15,8817733,2015/09,6.2,7196686,1068683,-3.4,1032788,22.5
16,7784945,2015/08,7.3,6128003,1035684,-6.1,972818,27.0
17,6812127,2015/07,-12.3,5092319,964257,-6.0,906497,33.8
18,5905630,2015/06,0.9,4128062,917095,12.6,1033125,43.1
19,4872505,2015/05,-1.7,3210967,868328,17.9,1024001,51.8
20,3848504,2015/04,0.2,2342639,675613,54.2,1041861,64.3
21,2806643,2015/03,15.5,1667026,577725,80.0,1039788,68.4
22,1766855,2015/02,4.0,1089301,518139,73.8,900535,62.2
23,866320,2015/01,4.9,571162,571162,51.7,866320,51.7
24,9909459,2014/12,-5.0,10481303,652159,26.6,825737,-5.5
25,9083722,2014/11,-14.5,9829144,641472,35.6,869608,-7.6
26,8214114,2014/10,-4.8,9187672,632759,60.8,1017428,-10.6
27,7196686,2014/09,3.2,8554915,600045,78.1,1068683,-15.9
28,6128003,2014/08,7.4,7954870,838930,23.5,1035684,-23.0
29,5092319,2014/07,5.1,7115940,1084155,-11.1,964257,-28.4
30,4128062,2014/06,5.6,6031785,1079777,-15.1,917095,-31.6
31,3210967,2014/05,28.5,4952008,1073360,-19.1,868328,-35.2
32,2342639,2014/04,16.9,3878648,1030598,-34.4,675613,-39.6
33,1667026,2014/03,11.5,2848050,1002017,-42.3,577725,-41.5
34,1089301,2014/02,-9.3,1846033,884325,-41.4,518139,-41.0
35,571162,2014/01,-12.4,961708,961708,-40.6,571162,-40.6
36,10481300,2013/12,1.7,11237960,960487,-32.1,652159,-6.7
37,9829144,2013/11,1.4,10277480,947197,-32.3,641472,-4.4
38,9187672,2013/10,5.4,9330280,906935,-30.2,632759,-1.5
39,8554913,2013/09,-28.5,8423345,900541,-33.4,600045,1.6
40,7954868,2013/08,-22.6,7522803,840472,-0.2,838930,5.7
41,7115938,2013/07,0.4,6682331,1017057,6.6,1084155,6.5
42,6031784,2013/06,0.6,5665274,1016517,6.2,1079777,6.5
43,4952007,2013/05,4.1,4648757,1066692,0.6,1073360,6.5
44,3878647,2013/04,2.8,3582065,1065146,-3.2,1030597,8.3
45,2848050,2013/03,13.3,2516919,975569,2.7,1002017,13.1
46,1846033,2013/02,-8.0,1541350,787948,12.2,884325,19.8
47,961708,2013/01,0.0,753401,753401,27.6,961708,27.6
48,11066240,2012/12,1.5,8728814,832781,13.6,946299,26.8
49,10119950,2012/11,4.2,7896033,813999,14.6,932508,28.2
50,9187437,2012/10,0.6,7082034,822675,8.8,894715,29.7
51,8292722,2012/09,7.4,6259359,784311,13.4,889120,32.5
52,7403602,2012/08,-17.6,5475047,772835,7.1,827671,35.2
53,6575931,2012/07,0.4,4702213,772286,30.0,1004430,39.8
54,5571501,2012/06,-4.7,3929927,764015,30.9,1000270,41.8
55,4571231,2012/05,-0.1,3165912,689993,52.1,1049287,44.4
56,3521944,2012/04,9.7,2475919,669208,56.9,1050095,42.2
57,2471849,2012/03,23.5,1806711,646628,48.0,956992,36.8
58,1514857,2012/02,4.6,1160083,603993,28.2,774541,30.6
59,740316,2012/01,-11.1,556091,556091,33.1,740316,33.1
