,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,25755044,2016/11,35.3,27333308,2185654,28.2,2802775,-5.8
1,22952270,2016/10,1.3,25147660,3256625,-36.4,2072238,-8.7
2,20880030,2016/09,-32.2,21891030,1836951,11.3,2045151,-4.6
3,18834880,2016/08,-18.3,20054080,1076652,180.0,3014227,-6.1
4,15969370,2016/07,108.5,18977430,2794827,32.1,3691185,-15.9
5,12278190,2016/06,-23.6,16182600,2166123,-18.3,1770071,-24.1
6,10508110,2016/05,37.4,14016480,2812774,-17.6,2317360,-25.0
7,8190754,2016/04,-50.1,11203700,3142981,-46.3,1686346,-26.9
8,6504408,2016/03,129.0,8060722,3231607,4.6,3380739,-19.3
9,3123669,2016/02,-10.4,4829115,2750565,-46.3,1476499,-35.3
10,1647170,2016/01,-50.0,2078550,2078550,-20.8,1647170,-20.8
11,30631212,2015/12,50.9,28802408,3269238,0.9,3297902,6.3
12,27333310,2015/11,-32.9,25533170,2734800,-20.1,2185654,7.1
13,25147660,2015/10,77.3,22798370,2194206,48.4,3256625,10.3
14,21891030,2015/09,70.6,20604160,2252036,-18.4,1836951,6.3
15,20054080,2015/08,-61.5,18352130,2081119,-48.3,1076652,9.3
16,18977430,2015/07,29.0,16271010,3278927,-14.8,2794827,16.6
17,16182600,2015/06,-23.0,12992080,2030329,6.7,2166123,24.6
18,14016480,2015/05,-10.5,10961750,2315841,21.5,2812774,27.9
19,11203700,2015/04,-2.7,8645912,2054461,53.0,3142981,29.6
20,8060722,2015/03,17.5,6591451,2638937,22.5,3231607,22.3
21,4829115,2015/02,32.3,3952514,2042037,34.7,2750565,22.2
22,2078550,2015/01,-36.4,1910477,1910477,8.8,2078550,8.8
23,28802408,2014/12,19.5,24776988,2669846,22.5,3269238,16.3
24,25533170,2014/11,24.6,22107140,1885427,45.0,2734800,15.5
25,22798370,2014/10,-2.6,20221710,2718697,-19.3,2194206,12.7
26,20604160,2014/09,8.2,17503020,1689473,33.3,2252036,17.7
27,18352130,2014/08,-36.5,15813540,1719674,21.0,2081119,16.0
28,16271010,2014/07,61.5,14093870,2820036,16.3,3278927,15.4
29,12992080,2014/06,-12.3,11273830,2074517,-2.1,2030329,15.2
30,10961750,2014/05,12.7,9199317,2735236,-15.3,2315841,19.2
31,8645912,2014/04,-22.1,6464081,1326777,54.8,2054461,33.8
32,6591451,2014/03,29.2,5137304,2027465,30.2,2638937,28.3
33,3952514,2014/02,6.9,3109839,1152751,77.1,2042037,27.1
34,1910477,2014/01,-28.4,1957088,1957088,-2.4,1910477,-2.4
35,24776990,2013/12,41.6,17367400,3663503,-27.1,2669846,42.7
36,22107140,2013/11,-30.6,13703900,1650160,14.3,1885427,61.3
37,20221710,2013/10,60.9,12053740,1469414,85.0,2718697,67.8
38,17503020,2013/09,-1.8,10584330,1507385,12.1,1689473,65.4
39,15813540,2013/08,-39.0,9076943,1565754,9.8,1719674,74.2
40,14093870,2013/07,35.9,7511189,2271167,24.2,2820036,87.6
41,11273830,2013/06,-24.1,5240022,1674128,23.9,2074517,115.1
42,9199317,2013/05,106.2,3565894,598255,357.2,2735236,158.0
43,6464081,2013/04,-34.5,2967639,156094,750.0,1326777,117.8
44,5137304,2013/03,75.9,2811545,783700,158.7,2027465,82.7
45,3109839,2013/02,-41.1,2027845,1081406,6.6,1152751,53.3
46,1957088,2013/01,0.0,946439,946439,106.8,1957088,106.8
47,5851229,2012/12,-74.5,2800455,-167059,179.5,132828,108.9
48,5718401,2012/11,93.8,2967514,-866980,160.1,521163,92.7
49,5197238,2012/10,-31.9,3834494,808570,-66.7,268924,35.5
50,4928314,2012/09,-40.5,3025924,-451391,187.5,394802,62.9
51,4533512,2012/08,-33.7,3477315,-877293,175.7,663847,30.4
52,3869665,2012/07,31.0,4354608,1556901,-35.7,1001806,-11.1
53,2867859,2012/06,160.5,2797707,943829,-19.0,764744,2.5
54,2103115,2012/05,434.7,1853878,345564,-15.1,293550,13.4
55,1809565,2012/04,-121.5,1508314,685109,-112.8,-87698,20.0
56,1897263,2012/03,-44.6,823205,482086,-15.3,408438,130.5
57,1488825,2012/02,-2.0,341119,-388356,289.8,737067,336.5
58,751758,2012/01,550.0,729475,729475,3.0,751758,3.0
59,2800455,2011/12,80.7,9461449,2046285,-108.2,-167059,-70.4
60,2967514,2011/11,-207.2,7415164,262827,-429.9,-866980,-60.0
61,3834494,2011/10,279.1,7152337,421320,91.9,808570,-46.4
62,3025924,2011/09,48.5,6731017,1422079,-131.7,-451391,-55.0
63,3477315,2011/08,-156.3,5308938,973236,-190.1,-877293,-34.5
64,4354608,2011/07,64.9,4335702,1267512,22.8,1556901,0.4
65,2797707,2011/06,173.1,3068190,751627,25.6,943829,-8.8
66,1853878,2011/05,-49.6,2316563,75456,358.0,345564,-20.0
67,1508314,2011/04,42.1,2241107,981131,-30.2,685109,-32.7
68,823205,2011/03,224.1,1259976,1241551,-61.2,482086,-34.7
69,341119,2011/02,-153.2,18425,-144237,-169.2,-388356,1751.4
70,729475,2011/01,-64.3,162662,162662,348.5,729475,348.5
