,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3853477,2016/12,18.6,3449215,293408,6.8,313214,11.7
1,3540263,2016/11,-18.4,3155807,270995,-2.5,264103,12.2
2,3276161,2016/10,12.1,2884812,276436,17.0,323549,13.6
3,2952612,2016/09,-20.2,2608376,252147,14.5,288633,13.2
4,2663979,2016/08,2.0,2356229,332032,9.0,361815,13.1
5,2302164,2016/07,12.3,2024197,306495,15.7,354677,13.7
6,1947487,2016/06,-5.4,1717702,286345,10.3,315771,13.4
7,1631716,2016/05,11.0,1431357,308275,8.3,333738,14.0
8,1297978,2016/04,8.9,1123082,256143,17.4,300584,15.6
9,997394,2016/03,-32.1,866939,265253,4.0,275955,15.1
10,721438,2016/02,29.2,601686,350294,16.1,406615,19.9
11,314824,2016/01,6.1,251392,251392,25.2,314824,25.2
12,3449215,2015/12,8.3,2905392,243256,20.6,293408,18.7
13,3155806,2015/11,-2.0,2662133,226755,19.5,270995,18.5
14,2884811,2015/10,9.6,2435378,234765,17.8,276436,18.5
15,2608375,2015/09,-24.1,2200613,226892,11.1,252147,18.5
16,2356228,2015/08,8.3,1973721,294937,12.6,332032,19.4
17,2024196,2015/07,7.0,1678784,260956,17.5,306495,20.6
18,1717701,2015/06,-7.1,1417828,249090,15.0,286345,21.1
19,1431356,2015/05,20.4,1168738,254599,21.1,308275,22.5
20,1123081,2015/04,-3.4,914139,196621,30.3,256143,22.9
21,866939,2015/03,-24.3,717518,205377,29.1,265253,20.8
22,601686,2015/02,39.3,512141,261020,34.2,350294,17.5
23,251392,2015/01,3.3,251121,251121,0.1,251392,0.1
24,2905392,2014/12,7.3,2307393,222691,9.2,243256,25.9
25,2662135,2014/11,-3.4,2084701,189545,19.6,226755,27.7
26,2435380,2014/10,3.5,1895157,179481,30.8,234765,28.5
27,2200615,2014/09,-23.1,1715675,181196,25.2,226892,28.3
28,1973723,2014/08,13.0,1534479,226546,30.2,294937,28.6
29,1678786,2014/07,4.8,1307933,206200,26.5,260956,28.4
30,1417829,2014/06,-2.2,1101733,209986,18.6,249090,28.7
31,1168739,2014/05,29.5,891747,191287,33.1,254599,31.1
32,914140,2014/04,-4.3,700460,160770,22.3,196621,30.5
33,717519,2014/03,-21.3,539690,158846,29.3,205377,33.0
34,512141,2014/02,3.9,380844,223095,17.0,261020,34.5
35,251121,2014/01,12.8,157749,157749,59.2,251121,59.2
36,2307393,2013/12,17.5,1909388,173729,28.2,222691,20.8
37,2084701,2013/11,5.6,1735658,135321,40.1,189545,20.1
38,1895157,2013/10,-0.9,1600338,143612,25.0,179481,18.4
39,1715676,2013/09,-20.0,1456726,148763,21.8,181196,17.8
40,1534479,2013/08,9.9,1307963,177545,27.6,226546,17.3
41,1307933,2013/07,-1.8,1130418,183169,12.6,206200,15.7
42,1101732,2013/06,9.8,947248,159706,31.5,209986,16.3
43,891747,2013/05,19.0,787543,161508,18.4,191287,13.2
44,700459,2013/04,1.2,626034,142856,12.5,160770,11.9
45,539690,2013/03,-28.8,483178,130589,21.6,158846,11.7
46,380844,2013/02,41.4,352589,148611,50.1,223095,8.0
47,157749,2013/01,0.0,203978,203978,-22.7,157749,-22.7
48,1909388,2012/12,28.4,1530997,141805,22.5,173729,24.7
49,1735658,2012/11,-5.8,1389192,128883,5.0,135321,24.9
50,1600338,2012/10,-3.5,1260308,147926,-2.9,143612,27.0
51,1456726,2012/09,-16.2,1112383,131236,13.4,148763,31.0
52,1307963,2012/08,-3.1,981146,146479,21.2,177545,33.3
53,1130418,2012/07,14.7,834668,147528,24.1,183169,35.4
54,947248,2012/06,-1.1,687139,125710,27.0,159706,37.8
55,787543,2012/05,13.1,561430,120178,34.4,161508,40.3
56,626034,2012/04,9.4,441252,105596,35.3,142856,41.9
57,483178,2012/03,-12.1,335656,93872,39.1,130589,44.0
58,352589,2012/02,-27.1,241784,136000,9.3,148611,45.8
59,203978,2012/01,43.8,105784,105784,92.8,203978,92.8
