,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,438632736,2016/12,21.3,430270432,39200036,-5.1,37217408,1.9
1,401415296,2016/11,-1.0,391068512,34998392,-12.3,30683880,2.7
2,370731392,2016/10,-5.6,356070112,37492728,-17.4,30988260,4.1
3,339743200,2016/09,-12.7,318577312,41734760,-21.3,32841660,6.6
4,306901504,2016/08,-9.3,276842592,40839260,-7.9,37627352,10.9
5,269274208,2016/07,2.1,236003296,47776688,-13.2,41473048,14.1
6,227801104,2016/06,0.5,188226592,38837808,4.6,40609008,21.0
7,187192096,2016/05,6.5,149388800,28890550,39.9,40411128,25.3
8,146780992,2016/04,14.3,120498304,32564660,16.5,37946688,21.8
9,108834304,2016/03,12.4,87933616,17730510,87.2,33191460,23.8
10,75642816,2016/02,-35.9,70203112,27268680,8.3,29538470,7.8
11,46104352,2016/01,17.6,42934432,42934432,7.4,46104352,7.4
12,430270432,2015/12,12.0,381794784,34768572,12.8,39200036,12.7
13,391070400,2015/11,-6.7,347026208,26898250,30.1,34998392,12.7
14,356072000,2015/10,-10.2,320128000,25935990,44.6,37492728,11.2
15,318579296,2015/09,2.2,294192000,44888580,-7.0,41734760,8.3
16,276844512,2015/08,-14.5,249303392,29181660,40.0,40839260,11.1
17,236005296,2015/07,23.0,220121696,39291920,21.6,47776688,7.2
18,188228608,2015/06,34.4,180829792,29564560,31.4,38837808,4.1
19,149390800,2015/05,-11.3,151265296,28515160,1.3,28890550,-1.2
20,120498304,2015/04,83.7,122750096,25492930,27.7,32564660,-1.8
21,87933616,2015/03,-35.0,97257168,31631180,-44.0,17730510,-9.6
22,70203112,2015/02,-36.5,65625980,22054990,23.6,27268680,7.0
23,42934432,2015/01,23.5,43571000,43571000,-1.5,42934432,-1.5
24,381794784,2014/12,29.3,374210432,40256080,-13.6,34768572,2.0
25,347026208,2014/11,3.7,333954368,26040500,3.3,26898248,3.9
26,320128000,2014/10,-42.2,307913888,26939790,-3.7,25935990,4.0
27,294192000,2014/09,53.8,280974016,27057740,65.9,44888580,4.7
28,249303392,2014/08,-25.7,253916304,29311620,-0.4,29181660,-1.8
29,220121696,2014/07,32.9,224604704,45297960,-13.3,39291920,-2.0
30,180829792,2014/06,3.7,179306704,33213650,-11.0,29564560,0.9
31,151265296,2014/05,11.9,146093104,31908200,-10.6,28515160,3.5
32,122750096,2014/04,-19.4,114184896,28148870,-9.4,25492930,7.5
33,97257168,2014/03,43.4,86036016,26526230,19.2,31631180,13.0
34,65625980,2014/02,-49.4,59509792,20856460,5.8,22054990,10.3
35,43571000,2014/01,8.2,38653340,38653340,12.7,43571000,12.7
36,374210400,2013/12,54.6,367330592,24914350,61.6,40256080,1.9
37,333954400,2013/11,-3.3,342343904,22487540,15.8,26040500,-2.5
38,307913888,2013/10,-0.4,319778304,21291900,26.5,26939790,-3.7
39,280974112,2013/09,-7.7,298348512,18003360,50.3,27056790,-5.8
40,253917296,2013/08,-35.3,280312704,24752590,18.4,29312580,-9.4
41,224604704,2013/07,36.4,255541904,53649460,-15.6,45297960,-12.1
42,179306704,2013/06,4.1,201872896,43595752,-23.8,33213650,-11.2
43,146093104,2013/05,13.4,158252896,31229950,2.2,31908200,-7.7
44,114184896,2013/04,6.1,126965200,28492070,-1.2,28148870,-10.1
45,86036016,2013/03,27.2,98259048,32180880,-17.6,26526230,-12.4
46,59509792,2013/02,-46.0,65816512,29713320,-29.8,20856460,-9.6
47,38653340,2013/01,0.0,36090580,36090580,7.1,38653340,7.1
48,30021720,2012/12,17.2,32107990,-2127550,206.3,2260619,-6.5
49,27761100,2012/11,6.7,34235540,212274,808.5,1928447,-18.9
50,25832660,2012/10,-38.9,34023272,1444034,25.2,1807413,-24.1
51,24025240,2012/09,31.1,32579230,1753837,68.7,2958798,-26.3
52,21066450,2012/08,-68.6,30825400,-342829,758.5,2257563,-31.6
53,18808880,2012/07,391.7,31168230,12884420,-44.2,7193995,-39.7
54,11614890,2012/06,-13.9,18283800,4193312,-65.1,1463194,-36.5
55,10151690,2012/05,-0.8,14090490,2070570,-18.0,1698574,-28.0
56,8453120,2012/04,-1.3,12019920,1484925,15.3,1712350,-29.7
57,6740769,2012/03,-37.2,10535000,1747370,-0.7,1735237,-36.0
58,5005532,2012/02,23.3,8787627,3515123,-21.4,2763941,-43.0
59,2241591,2012/01,205.4,5269504,5269504,-57.5,2241591,-57.5
