,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3111120,2016/12,3.6,2075572,220547,43.3,315942,49.9
1,2795178,2016/11,15.0,1855025,210556,44.8,304862,50.7
2,2490316,2016/10,-5.5,1644469,176534,50.1,265035,51.4
3,2225280,2016/09,-5.8,1467935,192961,45.4,280573,51.6
4,1944707,2016/08,9.0,1274974,187380,58.9,297802,52.5
5,1646905,2016/07,5.5,1087594,183514,48.9,273312,51.4
6,1373593,2016/06,12.0,904080,170315,52.1,259010,51.9
7,1114583,2016/05,-4.8,733765,162777,42.1,231309,51.9
8,883274,2016/04,5.5,570988,151190,60.7,242919,54.7
9,640355,2016/03,16.5,419798,155276,48.3,230263,52.5
10,410092,2016/02,-7.0,264522,126934,55.7,197625,55.0
11,212467,2016/01,-3.7,137588,137588,54.4,212467,54.4
12,2075573,2015/12,4.7,1455125,176665,24.8,220547,42.6
13,1855026,2015/11,19.3,1278461,120227,75.1,210556,45.1
14,1644470,2015/10,-8.5,1158234,115698,52.6,176534,42.0
15,1467935,2015/09,3.0,1042536,130980,47.3,192961,40.8
16,1274974,2015/08,2.1,911556,136214,37.6,187380,39.9
17,1087594,2015/07,7.8,775342,151164,21.4,183514,40.3
18,904080,2015/06,4.6,624178,133517,27.6,170315,44.8
19,733765,2015/05,7.7,490661,113294,43.7,162777,49.5
20,570988,2015/04,-2.6,377367,101713,48.6,151190,51.3
21,419798,2015/03,22.3,275654,101295,53.3,155276,52.3
22,264522,2015/02,-7.7,174359,89383,42.0,126934,51.7
23,137588,2015/01,-24.2,84976,84976,61.9,137588,61.9
24,1460038,2014/12,51.0,1405545,178508,1.7,181578,3.9
25,1278460,2014/11,3.9,1227037,103543,16.1,120227,4.2
26,1158233,2014/10,-11.7,1123494,102876,12.5,115698,3.1
27,1042535,2014/09,-3.8,1020618,107529,21.8,130980,2.2
28,911555,2014/08,-9.9,913089,100983,34.9,136214,-0.2
29,775341,2014/07,13.2,812106,97620,54.8,151164,-4.5
30,624177,2014/06,17.9,714486,122241,9.2,133517,-12.6
31,490660,2014/05,11.4,592245,169620,-33.2,113294,-17.1
32,377366,2014/04,0.4,422625,112383,-9.5,101713,-10.7
33,275654,2014/03,13.3,310242,140484,-27.9,101295,-11.1
34,174359,2014/02,5.2,169758,87595,2.0,89383,2.7
35,84976,2014/01,-52.4,82163,82163,3.4,84976,3.4
36,1405545,2013/12,72.4,1153442,108889,63.9,178508,21.9
37,1227037,2013/11,0.6,1044553,117830,-12.1,103543,17.5
38,1123494,2013/10,-4.3,926723,100856,2.0,102876,21.2
39,1020618,2013/09,6.5,825877,104246,3.1,107529,23.6
40,913089,2013/08,3.4,721631,77949,29.5,100983,26.5
41,812106,2013/07,-20.1,643682,78763,23.9,97620,26.2
