,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,928019,2016/12,86.9,893561,150928,-1.4,148807,3.9
1,779212,2016/11,19.6,742630,91239,-12.7,79636,4.9
2,699576,2016/10,10.9,651391,84518,-21.3,66562,7.4
3,633014,2016/09,-7.2,566873,56926,5.5,60046,11.7
4,572968,2016/08,-14.4,509947,60514,6.9,64668,12.4
5,508300,2016/07,-0.6,449433,56863,32.8,75506,13.1
6,432794,2016/06,-8.2,392570,67272,12.9,75982,10.3
7,356812,2016/05,38.2,325298,73030,13.3,82734,9.7
8,274078,2016/04,-32.9,252268,68808,-13.0,59887,8.6
9,214191,2016/03,76.8,183460,70215,27.0,89205,16.8
10,124986,2016/02,-32.3,113245,48949,3.1,50445,10.4
11,74541,2016/01,-50.6,64296,64296,15.9,74541,15.9
12,893561,2015/12,65.4,788647,98041,53.9,150928,13.3
13,742634,2015/11,7.9,690607,71825,27.0,91239,7.5
14,651395,2015/10,48.5,618782,61465,37.5,84518,5.3
15,566877,2015/09,-5.9,557317,75355,-24.5,56926,1.7
16,509951,2015/08,6.4,481962,56027,8.0,60514,5.8
17,449437,2015/07,-15.5,425935,74731,-23.9,56863,5.5
18,392574,2015/06,-7.9,351204,59959,12.2,67272,11.8
19,325298,2015/05,6.1,291245,59834,22.0,73030,11.7
20,252268,2015/04,-2.0,231411,71631,-3.9,68808,9.0
21,183460,2015/03,43.5,159780,67515,4.0,70215,14.8
22,113245,2015/02,-23.9,92265,42349,15.6,48949,22.7
23,64296,2015/01,-34.4,49916,49916,28.8,64296,28.8
24,788647,2014/12,36.5,690051,78196,25.4,98041,14.3
25,690606,2014/11,16.9,611855,75082,-4.3,71825,12.9
26,618781,2014/10,-18.4,536773,61297,0.3,61465,15.3
27,557316,2014/09,34.5,475475,48646,54.9,75355,17.2
28,481961,2014/08,-25.0,426829,52168,7.4,56027,12.9
29,425934,2014/07,24.6,374661,56948,31.2,74731,13.7
30,351203,2014/06,0.2,317713,75518,-20.6,59959,10.5
31,291244,2014/05,-16.5,242195,62228,-3.8,59834,20.3
32,231411,2014/04,6.1,179967,52748,35.8,71631,28.6
33,159780,2014/03,59.4,127219,41562,62.4,67515,25.6
34,92264,2014/02,-15.2,85657,37393,13.3,42349,7.7
35,49916,2014/01,-36.2,48264,48264,3.4,49916,3.4
36,690051,2013/12,4.1,555414,75197,4.0,78196,24.2
37,611855,2013/11,22.5,480217,54273,38.3,75082,27.4
38,536773,2013/10,26.0,425945,43120,42.2,61297,26.0
39,475476,2013/09,-6.8,382825,52512,-7.4,48646,24.2
40,426830,2013/08,-8.4,330312,37498,39.1,52168,29.2
41,374662,2013/07,-24.6,292814,39909,42.7,56948,28.0
42,317714,2013/06,21.4,252905,52160,44.8,75518,25.6
43,242196,2013/05,18.0,200746,37497,65.9,62228,20.6
44,179968,2013/04,26.9,163249,44258,19.2,52748,10.2
45,127220,2013/03,11.1,118991,61424,-32.3,41562,6.9
46,85658,2013/02,-22.5,57567,30045,24.5,37393,48.8
47,48264,2013/01,0.0,27522,27522,75.4,48264,75.4
48,463067,2012/12,33.0,483509,52790,20.5,63641,-4.2
49,399425,2012/11,28.7,430718,45719,4.7,47865,-7.3
50,351561,2012/10,-11.9,384999,38604,-3.7,37186,-8.7
51,314374,2012/09,54.8,346396,45315,-6.9,42187,-9.2
52,272187,2012/08,-15.3,301081,33999,-19.8,27254,-9.6
53,244934,2012/07,-31.4,267081,45267,-28.9,32196,-8.3
54,212737,2012/06,38.6,221814,36549,28.4,46929,-4.1
55,165809,2012/05,-3.9,185265,40939,-17.3,33865,-10.5
56,131944,2012/04,-34.5,144326,43977,-19.8,35249,-8.6
57,96696,2012/03,123.3,100349,43996,22.3,53788,-3.6
58,42907,2012/02,36.3,56353,31791,-24.2,24087,-23.9
59,17666,2012/01,-67.3,24562,24562,-28.1,17666,-28.1
