,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,8805986,2016/12,15.2,8022564,855341,26.4,1080979,9.8
1,7725007,2016/11,33.0,7167223,809951,15.9,938380,7.8
2,6786627,2016/10,11.5,6357272,598652,17.9,705559,6.8
3,6081068,2016/09,-22.7,5758620,542858,16.6,632916,5.6
4,5448152,2016/08,44.8,5215762,767094,6.7,818352,4.5
5,4629800,2016/07,-17.5,4448668,566549,-0.3,564950,4.1
6,4064850,2016/06,12.5,3882119,719318,-4.8,685138,4.7
7,3379712,2016/05,-13.6,3162801,501566,21.5,609186,6.9
8,2770526,2016/04,18.0,2661235,826644,-14.7,705234,4.1
9,2065292,2016/03,-14.7,1834591,727789,-17.9,597642,12.6
10,1467650,2016/02,-8.6,1106802,561614,24.8,700738,32.6
11,766912,2016/01,-10.3,545188,545188,40.7,766912,40.7
12,8022564,2015/12,5.6,6121113,691025,23.8,855341,31.1
13,7167223,2015/11,35.3,5430088,590337,37.2,809951,32.0
14,6357272,2015/10,10.3,4839751,578237,3.5,598652,31.4
15,5758620,2015/09,-29.2,4261514,620674,-12.5,542858,35.1
16,5215762,2015/08,35.4,3640840,439926,74.4,767094,43.3
17,4448668,2015/07,-21.2,3200914,463297,22.3,566549,39.0
18,3882119,2015/06,43.4,2737617,487909,47.4,719318,41.8
19,3162801,2015/05,-39.3,2249708,352382,42.3,501566,40.6
20,2661235,2015/04,13.6,1897326,402275,105.5,826644,40.3
21,1834591,2015/03,29.6,1495051,401275,81.4,727789,22.7
22,1106802,2015/02,3.0,1093776,545312,3.0,561614,1.2
23,545188,2015/01,-21.1,548464,548464,-0.6,545188,-0.6
24,6121113,2014/12,17.1,6857239,739038,-6.5,691025,-10.7
25,5430088,2014/11,2.1,6118201,630836,-6.4,590337,-11.3
26,4839751,2014/10,-6.8,5487365,570031,1.4,578237,-11.8
27,4261514,2014/09,41.1,4917334,463495,33.9,620674,-13.3
28,3640840,2014/08,-5.0,4453839,493560,-10.9,439926,-18.3
29,3200914,2014/07,-5.0,3960279,450548,2.8,463297,-19.2
30,2737617,2014/06,38.5,3509731,804198,-39.3,487909,-22.0
31,2249708,2014/05,-12.4,2705533,748422,-52.9,352382,-16.9
32,1897326,2014/04,0.3,1957111,590830,-31.9,402275,-3.0
33,1495051,2014/03,-26.4,1366281,485881,-17.4,401275,9.4
34,1093776,2014/02,-0.6,880400,433467,25.8,545312,24.2
35,548464,2014/01,-25.8,446933,446933,22.7,548464,22.7
36,6857239,2013/12,17.1,7130746,771565,-4.2,739038,-3.8
37,6118201,2013/11,10.7,6359181,645836,-2.3,630836,-3.8
38,5487365,2013/10,23.0,5713345,503807,13.1,570031,-4.0
39,4917334,2013/09,-6.1,5209538,541401,-14.4,463495,-5.6
40,4453839,2013/08,9.5,4668137,603819,-18.3,493560,-4.6
41,3960279,2013/07,-44.0,4064318,482622,-6.6,450548,-2.5
42,3509731,2013/06,7.4,3581696,825940,-2.6,804198,-2.0
43,2705533,2013/05,26.7,2755756,538225,39.0,748422,-1.8
44,1957111,2013/04,21.6,2217531,502176,17.6,590830,-11.7
45,1366281,2013/03,12.1,1715355,674004,-27.9,485881,-20.3
46,880400,2013/02,-3.0,1041351,596462,-27.3,433467,-15.4
47,446933,2013/01,0.0,444889,444889,0.4,446933,0.4
48,6340689,2012/12,-29.1,5813758,661214,-31.8,451131,9.1
49,5889558,2012/11,63.9,5152544,659407,-3.5,635941,14.3
50,5253617,2012/10,-7.7,4493137,632217,-38.6,388092,16.9
51,4865525,2012/09,-12.3,3860920,693931,-39.4,420588,26.0
52,4444937,2012/08,3.3,3166989,563440,-14.9,479325,40.3
53,3965612,2012/07,-31.2,2603549,415255,11.7,463918,52.3
54,3501694,2012/06,57.6,2188293,328051,105.6,674478,60.0
55,2827216,2012/05,-25.3,1860243,231642,84.8,427972,52.0
56,2399244,2012/04,-13.8,1628600,311917,83.6,572608,47.3
57,1826636,2012/03,10.6,1316683,455836,45.7,664258,38.7
58,1162378,2012/02,6.8,860847,395058,51.9,600289,35.0
59,562089,2012/01,-15.0,465789,465789,20.7,562089,20.7
